w,energy,axial_pressure,hoop_pressure,normal_pressure_integral,condensate_integral,current_magnitude,center_condensate,max_normal_pressure,minimum_potential,max_bvp_residual,outer_tail_derivative,nodes,current_mode_speed_squared,axial_transverse_speed_squared,hoop_transverse_speed_squared,envelope_derivative_error
0.0,0.5493676273904193,-0.5493676273904193,-0.5493676273904193,-7.896762669273071e-11,2.4331757481876193,0.0,0.6906194453467769,1.9105744764047472e-11,6.162975822039155e-33,9.729994395075567e-09,8.982430606581435e-10,608,1.0,1.0,1.0,-0.00021524205505429883
0.002784266866615264,0.5527182992433951,-0.5527182992433951,-0.5460896155239485,-8.132849939192489e-11,2.3807645017536605,0.12562378314877595,0.686427050456483,1.964221146844025e-11,6.162975822039155e-33,9.932869279530736e-09,8.025480715601955e-10,601,0.95650669311626,1.0,0.9880071209357091,0.00010625037021561035
0.005568533733230528,0.5559969027686366,-0.5559969027686366,-0.5430242882864655,-8.017832253150042e-11,2.329628427094933,0.17384295059452012,0.6822123830122665,1.976595276342863e-11,6.162975822039155e-33,9.733001764357548e-09,7.175400710556054e-10,601,0.913239905438227,1.0,0.9766678295911853,0.00010105062282339539
0.008352800599845792,0.5592051691882824,-0.5592051691882824,-0.5401632469743329,-8.234815211090111e-11,2.2797051104393846,0.20835058767310968,0.6779749149899065,2.0361053121309425e-11,6.162975822039155e-33,9.951042971433726e-09,6.419603463264121e-10,599,0.8701255176274998,1.0,0.9659482364199352,9.622134778686231e-05
0.011137067466461056,0.5623447459851074,-0.5623447459851074,-0.5374986547056163,-8.136488930649822e-11,2.2309365867015134,0.2354358810205915,0.673714108483941,2.0610728401759815e-11,6.162975822039155e-33,9.775336063325868e-09,5.747074188038321e-10,599,0.8270929189418734,1.0,0.9558169762287614,9.172835454962502e-05
0.01392133433307632,0.5654172028005918,-0.5654172028005918,-0.5350231861269801,-8.050420420932695e-11,2.1832689271312997,0.2576010717644765,0.6694294148173802,2.086826544900333e-11,1.7323814131762074e-54,9.621122585109278e-09,5.148161024022468e-10,599,0.7840744398270185,1.0,0.9462449735822224,8.754102913588468e-05
0.016705601199691583,0.5684240367950035,-0.5684240367950035,-0.5327299826940444,-8.286025459334962e-11,2.1366518734816955,0.27616257452263737,0.6651202736316771,2.1479429346271672e-11,3.285169592480675e-55,9.853570782046464e-09,4.6143954603930793e-10,597,0.7410048434254186,1.0,0.9372052344897022,8.36324169743996e-05
0.01948986806630685,0.5713666775273535,-0.5713666775273535,-0.5306126127930365,-8.214763143154202e-11,2.0910385127116724,0.29192176847402357,0.6607861119629392,2.1687221463118078e-11,1.0689387846263197e-54,9.720453569144923e-09,4.1383380830316183e-10,597,0.6978208672053354,1.0,0.9286726609422091,7.997835839512746e-05
0.022274134932922112,0.5742464914049498,-0.5742464914049498,-0.5286650360767498,-8.45462699068367e-11,2.046384987137201,0.3054131724001008,0.6564263433107842,2.2309508407314382e-11,3.930491298382654e-55,9.964652626043357e-09,3.7134458290156116e-10,596,0.6544608048840884,1.0,0.9206238853690154,7.655716939369839e-05
0.025058401799537375,0.5770647857545588,-0.5770647857545588,-0.5268815715009236,-8.406770272355329e-11,2.002650235042588,0.31701644408490065,0.6520403666657677,2.269590765324736e-11,1.6717966256370625e-54,9.868317142977705e-09,3.333957479956261e-10,595,0.610864121961045,1.0,0.9130371225337957,7.334962434013548e-05
0.02784266866615264,0.5798228125496556,-0.5798228125496556,-0.5252568685920481,-8.360012587043221e-11,1.9597957585129548,0.3270139225283455,0.6476275655251644,2.306232982363099e-11,5.163768466149175e-55,9.755335089523598e-09,2.9947947366047444e-10,595,0.566971098957094,1.0,0.9058920367108969,7.033827690539063e-05
