w,energy,axial_pressure,hoop_pressure,normal_pressure_integral,condensate_integral,current_magnitude,center_condensate,max_normal_pressure,minimum_potential,max_bvp_residual,outer_tail_derivative,nodes,current_mode_speed_squared,axial_transverse_speed_squared,hoop_transverse_speed_squared,envelope_derivative_error
-0.06000000000000002,0.698993182327324,-0.40392147911350745,-0.40392147911350745,-6.847488591917043e-11,4.917861720230276,1.2046251840130098,0.7845064155318573,3.451987654057298e-11,2.2377054344069392e-48,9.83398793233376e-09,7.88182660048216e-07,503,0.43232527453858033,0.577861829451091,0.577861829451091,-0.0007623461662040754
-0.05800000000000002,0.6879098963816909,-0.408786259084321,-0.408786259084321,-7.589707890208432e-11,4.812476505127063,1.158997819894067,0.7820425370096088,3.597372746910743e-11,5.150126306756211e-48,9.736573804079955e-09,7.000164589627438e-07,503,0.44581021797305814,0.5942438991421393,0.5942438991421393,0.0003732043012631969
-0.056000000000000015,0.6773959161541744,-0.41354792494096654,-0.41354792494096654,-8.421894853523379e-11,4.711571271664425,1.1149612618770743,0.7795717035671546,3.770902687327826e-11,2.8886322223807366e-49,9.978621062725362e-09,6.226395967779076e-07,502,0.4598147978816664,0.6104966314069771,0.6104966314069771,0.00034391710028813804
-0.05400000000000001,0.6674096720536518,-0.41821077729605105,-0.41821077729605105,-9.029460262716883e-11,4.614794347362973,1.0723812992105353,0.7770938045929597,3.917811214337874e-11,5.943458729317821e-49,9.880730903190788e-09,5.545942167995157e-07,502,0.47390914450255717,0.6266177953477904,0.6266177953477904,0.0003178967141583833
-0.05200000000000001,0.6579141168603101,-0.422778785222549,-0.422778785222549,-9.608708819676401e-11,4.521833300726173,1.0311366411765805,0.7746087308977391,4.0904588743950754e-11,2.465190328815662e-32,9.7796506438989e-09,4.946418075257015e-07,502,0.48811632693207846,0.6426048239246316,0.6426048239246316,0.00029467661862225825
-0.05000000000000001,0.6488760894382795,-0.427255622603978,-0.427255622603978,-1.0172708505160432e-10,4.432409336686028,0.9911168580934713,0.7721163744405511,4.261053662690806e-11,4.8261151845317104e-52,9.722125456589407e-09,4.417262344735586e-07,502,0.5024595370912709,0.658454872291327,0.658454872291327,0.00027387072317353045
-0.048000000000000015,0.6402657869196926,-0.431644699378814,-0.431644699378814,-1.085346079276313e-10,4.346272657101639,0.9522206301449936,0.7696166280856482,4.423962585153873e-11,3.512179876855527e-51,9.993994538614554e-09,3.949437641403075e-07,501,0.5169622696841492,0.6741648674614475,0.6741648674614475,0.000255155948954755
-0.04600000000000001,0.6320563238312507,-0.43594918854197706,-0.43594918854197706,-9.569678836022316e-11,4.263198593245078,0.9143542329374068,0.7671093853864707,4.8734603158573364e-11,8.45679459052609e-51,9.99212503072981e-09,3.535186002395229e-07,520,0.5316484981240369,0.6897315509786258,0.6897315509786258,0.00023826409683680438
-0.04400000000000001,0.6242233615628421,-0.44017204962169143,-0.44017204962169143,-9.332069911382079e-11,4.182984362298878,0.8774302021872886,0.7645945403786691,5.067905470279577e-11,9.225214444677597e-49,9.97227486519221e-09,3.167828011839125e-07,531,0.5465428468909159,0.7051515158286467,0.7051515158286467,0.00022296796708509703
-0.04200000000000001,0.6167447949384889,-0.4443160491384433,-0.4443160491384433,-9.509578551156086e-11,4.105446328572517,0.8413661280234436,0.7620719874140014,5.216114346007217e-11,3.6343335764964596e-51,9.987760549664225e-09,2.8415970358903577e-07,540,0.561670765723039,0.7204212387114791,0.7204212387114791,0.00020907262682090533
