s,drift_comparison,x,required_negative_null,worst_direction
0.0,0.2,-2.096875,0.1405230335420325,-0.00124817178183064
0.0,0.2,-2.090625,0.13828751725105126,-0.0011337166227917616
0.0,0.2,-2.084375,0.1363472544496204,-0.001012134590127383
0.0,0.2,-2.078125,0.1346832391446413,-0.0008946453947934005
0.0,0.2,-2.0718750000000004,0.13326911002527503,-0.0007840813432110705
0.0,0.2,-2.065625,0.13208898017530896,-0.0006809671855774697
0.0,0.2,-2.059375,0.13144115236734366,-0.0005836956100059561
0.0,0.2,-2.053125,0.1312909932082121,-0.0004911805293085344
0.0,0.2,-2.046875,0.1314179451485335,-0.0004033336264770603
0.0,0.2,-2.0406250000000004,0.13179772701484152,-0.00031975945034680143
0.0,0.2,-2.034375,0.1322056525590485,-0.00024019840790282705
0.0,0.2,-2.028125,0.13263853546184484,-0.0001644699098472488
0.0,0.2,-2.021875,0.13334773378767278,-9.143539759140814e-05
0.0,0.2,-2.015625,0.1343202565528995,-2.0058291620505396e-05
0.0,0.2,-2.0093750000000004,0.1353021474792091,4.99713444280991e-05
0.0,0.2,-2.003125,0.13629375697756638,0.0001188094917513008
0.0,0.2,-1.9968750000000002,0.1372396133566267,0.00018640848101383973
0.0,0.2,-1.990625,0.13814302691401636,0.00025260691026172006
0.0,0.2,-1.984375,0.13900493353183407,0.0003172631542756448
0.0,0.2,-1.9781250000000001,0.1398284934146753,0.00038019305541672706
0.0,0.2,-1.971875,0.14061840853901855,0.0004412742607861589
0.0,0.2,-1.9656250000000002,0.14137739166145535,0.0005003499769108852
0.0,0.2,-1.959375,0.14211672037062797,0.0005573437266807323
0.0,0.2,-1.953125,0.14283821616520564,0.0006121500053306327
0.0,0.2,-1.9468750000000001,0.1435588472105087,0.0006647534136430139
0.0,0.2,-1.940625,0.1442791705406661,0.0007151178996546062
0.0,0.2,-1.9343750000000002,0.14509190386706455,0.000763349121359932
0.0,0.2,-1.928125,0.14599109490782208,0.000809660278499941
0.0,0.2,-1.921875,0.14703529794743753,0.0008543551877736537
0.0,0.2,-1.9156250000000001,0.14821334499585803,0.0008977030594290304
0.0,0.2,-1.909375,0.14950559430872243,0.000940077950119473
0.0,0.2,-1.9031250000000002,0.150905544158113,0.0009819517005602522
0.0,0.2,-1.896875,0.15216650524525022,0.0010237071897301836
0.0,0.2,-1.890625,0.1532970998221649,0.0010649419857508245
0.0,0.2,-1.8843750000000001,0.1543920000871291,0.001105264992446728
0.0,0.2,-1.878125,0.15545335394162432,0.0011444689234773107
0.0,0.2,-1.8718750000000002,0.15651594035836663,0.001182411852435775
0.0,0.2,-1.865625,0.1575796673649286,0.0012190157575531835
0.0,0.2,-1.859375,0.15864625125214474,0.0012542523727180148
0.0,0.2,-1.8531250000000001,0.1597155437389107,0.001288073923932958
0.0,0.2,-1.846875,0.1607892472836788,0.0013204912837208535
0.0,0.2,-1.8406250000000002,0.1618671684129649,0.001351522083900447
0.0,0.2,-1.834375,0.16295100150631017,0.0013812647939369313
0.0,0.2,-1.828125,0.16404052099341868,0.0014098453737322204
