s,drift_comparison,x,required_negative_null,worst_direction
0.0,0.2,-0.759375,0.9995468441874776,0.001007622716183982
0.0,0.2,-0.753125,1.0042323064747287,0.0010452960379719238
0.0,0.2,-0.746875,1.0089197311087832,0.0010848911643800232
0.0,0.2,-0.740625,1.0136087002128464,0.001126399672256073
0.0,0.2,-0.734375,1.0182988449875279,0.0011697466660658342
0.0,0.2,-0.728125,1.0229897752360986,0.0012149448207764862
0.0,0.2,-0.721875,1.0276813333791432,0.0012621168198623943
0.0,0.2,-0.715625,1.03237296124058,0.0013110922852783286
0.0,0.2,-0.709375,1.0370643073716088,0.0013617673907681226
0.0,0.2,-0.703125,1.0417550395576476,0.0014141730834198395
0.0,0.2,-0.696875,1.0464453660259465,0.0014684314264496487
0.0,0.2,-0.690625,1.0511356195117771,0.0015251701203277325
0.0,0.2,-0.684375,1.0558255519459834,0.0015841082969571079
0.0,0.2,-0.678125,1.0605151551618708,0.0016454962978451587
0.0,0.2,-0.671875,1.065204567005187,0.001709673896902903
0.0,0.2,-0.665625,1.0698937797989354,0.0017768342468043564
0.0,0.2,-0.659375,1.0745824560764197,0.0018471721939979458
0.0,0.2,-0.653125,1.0792709111817702,0.001921126180604891
0.0,0.2,-0.646875,1.083958896112424,0.001999111228639137
0.0,0.2,-0.640625,1.0886465625144777,0.0020814464916538576
0.0,0.2,-0.634375,1.0933332552494084,0.0021685185534153872
0.0,0.2,-0.628125,1.0980194528554477,0.002261006833081084
0.0,0.2,-0.621875,1.1027051101096115,0.0023598832996608267
0.0,0.2,-0.615625,1.1073913156569706,0.002466427145648865
0.0,0.2,-0.609375,1.1120780122288814,0.00258182318086182
0.0,0.2,-0.603125,1.1167653301641087,0.0027065554138639325
0.0,0.2,-0.596875,1.1214575265912683,0.0028419367078815014
0.0,0.2,-0.590625,1.1261552524323626,0.0029888370422009713
0.0,0.2,-0.584375,1.1308578689694582,0.0031481681126744685
0.0,0.2,-0.578125,1.1355661098872039,0.003321195616034266
0.0,0.2,-0.571875,1.14028099873416,0.0035096954412821603
0.0,0.2,-0.565625,1.1450060201195735,0.003716858583251155
0.0,0.2,-0.559375,1.1497607896990527,0.003950078088818549
0.0,0.2,-0.553125,1.1545558422470632,0.004217060510884945
0.0,0.2,-0.546875,1.1594093207530478,0.004530011923546103
0.0,0.2,-0.540625,1.164344494920106,0.004905538943943906
0.0,0.2,-0.534375,1.1694127931447733,0.00537269324373722
0.0,0.2,-0.528125,1.174663772653458,0.005965988528227203
0.0,0.2,-0.521875,1.1802067565867627,0.006746169601816758
0.0,0.2,-0.515625,1.1861438896184402,0.007784949533152644
0.0,0.2,-0.509375,1.1927607873237505,0.009221287202811013
0.0,0.2,-0.503125,1.2013437094824715,0.012110053044792221
0.5,0.2,-2.096875,0.1410677906566841,-0.0055483953170865925
0.5,0.2,-2.090625,0.13777366632508434,-0.004014079082749934
0.5,0.2,-2.084375,0.1349020405488572,-0.0021757610683958302
0.5,0.2,-2.078125,0.13241009414192048,-0.0002758601001514848
0.5,0.2,-2.0718750000000004,0.13023458249748937,0.001413374404662892
0.5,0.2,-2.065625,0.12831459838597017,0.0024733187778143385
0.5,0.2,-2.059375,0.1270583878410777,0.003080368795873276
0.5,0.2,-2.053125,0.126448079592122,0.0034573749833568777
0.5,0.2,-2.046875,0.12619494064723627,0.003731334893913083
0.5,0.2,-2.0406250000000004,0.1262745973923872,0.003935370141178665
0.5,0.2,-2.034375,0.12639611170396764,0.004097548277702918
0.5,0.2,-2.028125,0.1265580923808018,0.004240699525751703
0.5,0.2,-2.021875,0.12710665847063707,0.004353556933906649
0.5,0.2,-2.015625,0.12802550518842412,0.004439911135751402
0.5,0.2,-2.0093750000000004,0.12895664524988026,0.004507372989930097
0.5,0.2,-2.003125,0.12990090437339372,0.004562312241650815
0.5,0.2,-1.9968750000000002,0.13077785386074622,0.0046078985584408335
0.5,0.2,-1.990625,0.13159175305143234,0.00464603542908728
0.5,0.2,-1.984375,0.1323422602300849,0.004679328793137887
