s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.24999999999999978,-2.0328125000000004,0.20100793597396205,0.013963416548659503,0.002147703336928646,0.16285327847322068,122.16905190372928,20.779251046569264,101.38980085716003,5.568872174844877,0.0,0.0,0.03907391706857836,0.0012381597090758343,0.01999931314091589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.2500012466742867,-2.0953125000000004,0.35281112603126985,0.014054385756158513,0.0021479531238555276,0.16393107516104932,122.31922135984293,20.780761958643907,101.53845940119902,5.559317503823903,-0.00011982342220407585,0.0,0.03911945220542964,0.0012381678392555597,0.019988572216115864,-0.009434847598836976,6.670224007641286e-14,0.0,0.0,0.0,0.0,3.5388358909926865e-16,-0.00454660286043398,0.017244041120703296,-0.0007473326393153367,4.440892098500626e-16,4.0979817876800135,-7.52805611194858,-0.05356109762936763
0.01,3,0.2500051324123316,-2.0953125000000004,0.5152326420785585,0.01429152671857836,0.0021482435964793457,0.16674476753529244,122.45054857075246,20.761590646780455,101.688957923972,5.551619162774747,-0.00014636230126196284,0.0,0.039160763169453466,0.0012381577516995153,0.019971024332044316,-0.017106649768934286,6.67574565629232e-14,-2.220446049250313e-16,0.0,0.0,0.0,-1.734723475976807e-15,-0.009085832501419689,0.032834115217925855,-0.0013474897061881552,1.7763568394002505e-15,8.452746483116863,-15.421727981685635,-0.10409021297489897
0.015,6,0.2500124048353918,-2.0921875,0.6352317466968316,0.014659084808457306,0.0021486253832572674,0.1711163588129413,122.56264726040042,20.724256990430025,101.8383902699704,5.545752998865302,-9.161514519410276e-05,0.0,0.03919775105802089,0.0012381260581235602,0.019954929289669947,-0.023027560834447496,6.675745656312265e-14,0.0,0.0,0.0,0.0,-9.020562075079397e-16,-0.013605021950267745,0.04672798135740782,-0.0018016361110238129,3.552713678800501e-15,13.05538546867471,-23.68742409099794,-0.15149264120149925
0.02,10,0.25001831075522496,-2.0921875,0.7208057558149221,0.015141508937849076,0.002128703675667309,0.17686964385948994,122.65539516252471,20.671227220977013,101.98416794154771,5.541693287744288,2.910672571562723e-05,0.0,0.03923024329923241,0.0012380656400030636,0.01994179225287553,-0.027207993826370437,6.675745656312265e-14,0.0,0.0,0.0,0.0,-7.216449660063518e-16,-0.018093721551158303,0.05890667010858402,-0.002110981719068415,-8.881784197001252e-15,17.897005115748748,-32.322946699659376,-0.1956802098139775
0.025,14,0.24936001581759948,-1.3453125,0.7819145220111068,0.01572816289433558,0.0018519232302171547,0.18388563694253682,122.7288378364509,20.604562091937673,102.12427574451323,5.5394438171838365,0.00022838862889076693,0.0,0.03925798147840835,0.0012379621930485162,0.019930943600387357,-0.029656746897974384,6.080430907597559e-10,0.0,0.0,0.0,0.0,3.885780586188048e-16,-0.022542561388840778,0.06936569208248836,-0.0022767815606725673,-7.105427357601002e-15,22.96809531719773,-41.31940699294452,-0.2365708713137414
0.03,19,0.24835692485073557,-1.3453125,0.8261424657708858,0.01641195312211787,0.0016184649621089511,0.19208686256664917,122.78320204594216,20.525903095308216,102.25729895063392,5.539016444288173,0.0005254544971448552,0.0,0.03928060924860773,0.0012377852848432002,0.01992215384051011,-0.03038122394790064,3.8894051534528e-08,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-0.026942910179796817,0.07811577587875307,-0.002300350232071663,-1.0658141036401503e-14,28.258554520759688,-50.662871235698915,-0.27408752750922605
0.035,24,0.24790058646405266,-1.3453125,0.8587519202454814,0.01718929677559742,0.0014271126186583892,0.2014375693016066,122.81879809777128,20.43655010433465,102.38224799343665,5.540441715500565,0.0009568756482085952,0.0,0.03929766476786088,0.0012374580992624753,0.019915850389628634,-0.02938749655282482,1.6156030415563314e-07,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-0.03128717463938536,0.08517539506569588,-0.002183061157845218,-1.4210854715202004e-14,33.75857060377312,-60.3364218239147,-0.3081581156095578
0.04,29,0.24799950088778777,-1.3453125,0.8832904287809242,0.018055598445063745,0.0012684211505566481,0.21189035201009662,122.83600337938225,20.33756337406617,102.49844000531608,5.54378258064103,0.00159050216171737,0.0,0.039308581862663824,0.0012367169881093733,0.019911175836499786,-0.026680386534816976,2.901692521745087e-07,0.0,0.0,0.0,0.0,2.5673907444456745e-16,-0.035568784275063874,0.09056944518040123,-0.0019263488290363045,-1.0658141036401503e-14,39.45920452731042,-70.32193657820099,-0.33871548855936245
0.045,34,0.24858547508065199,-1.3484375000000002,0.9021182674397323,0.019004413691928332,0.0011356556378519466,0.2233760192592335,122.83513146523829,20.22986876688941,102.60526269834888,5.5492355093649905,0.0026265324348342793,0.0,0.039312701420543175,0.0012364299897131027,0.01990760568577651,-0.02226354535024708,3.4743552703883764e-07,0.0,0.0,0.0,0.0,-1.5681900222830336e-15,-0.03978206115890626,0.09431869640092469,-0.001531707888696015,-1.4210854715202004e-14,45.35269293903554,-80.60144498365439,-0.36569751480836243
0.05,39,0.24971265488868677,-1.3484375000000002,0.9168323839802497,0.020035178608557393,0.0010239298215998557,0.2358961186926195,122.81640847969832,20.11434007714456,102.70206840255376,5.5574461753209095,0.004713194605597211,0.0,0.03930929406253516,0.0012359767247348459,0.019904970146407998,-0.01613954849271884,3.543631539618394e-07,4.440892098500626e-16,0.0,0.0,0.0,-4.510281037539698e-16,-0.04392232749669413,0.0964380199436735,-0.0010006929427208355,0.0,51.433018589675946,-91.15822914221064,-0.3890471091400892
