s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-0.5265475321812982,1.573452467818724,0.004677227109694751,-0.18372877727077735,0.5632113322391484,0.0,0.0,-7.747358501425227e-05,0.0,-7.747358501425227e-05,0.17654753218129826,0.0,0.0,0.0,0.5632113322391484
0.005,-0.5264732618478398,1.573452467818724,0.004574792691881147,-0.15821307217850092,0.5633685986026369,0.0,0.0,-6.297334089152945e-05,0.0,-6.297334089152945e-05,0.18147326184783985,-3.511173147644543e-07,0.0,-3.511173147644543e-07,0.5632109811218337
0.01,-0.5262792881650142,1.573452467818724,0.004462055725953167,-0.13566408577363995,0.5635312227840363,0.0,0.0,-4.9392075806859675e-05,0.0,-4.9392075806859675e-05,0.18627928816501427,-6.320308565104271e-07,0.0,-6.320308565104271e-07,0.5632107002082919
0.015,-0.5259856213119497,1.573452467818724,0.004345088373427204,-0.11559581434691485,0.5636882289818665,0.0,0.0,-3.6470968357045295e-05,0.0,-3.6470968357045295e-05,0.19098562131194974,-8.466884669201894e-07,0.0,-8.466884669201894e-07,0.5632104855506815
0.02,-0.5256103729729356,1.573452467818724,0.00422805443096083,-0.09759191983034116,0.5638325677473556,0.0,0.0,-2.406543180959879e-05,0.0,-2.406543180959879e-05,0.1956103729729356,-9.980294673367996e-07,0.0,-9.980294673367996e-07,0.5632103342096811
0.025,-0.5251674441893939,1.573452467818724,0.0041146582326423535,-0.0812967177157324,0.5639657643878835,0.0,0.0,-1.2100720020196429e-05,0.0,-1.2100720020196429e-05,0.20016744418939392,-1.0884448469112877e-06,0.0,-1.0884448469112877e-06,0.5632102437943015
0.03,-0.5246691354131651,1.573452467818724,0.004007478964953306,-0.06645014605499215,0.5640088001222716,0.0,0.0,-5.549247193696691e-07,0.0,-5.549247193696691e-07,0.20466913541316512,-1.1200839587602029e-06,0.0,-1.1200839587602029e-06,0.5632102121551896
0.034999999999999996,-0.5241288247734696,1.573452467818724,0.003908142250744423,-0.05287744444984092,0.5640256564053612,0.0,0.0,1.0560926287452506e-05,0.0,1.0560926287452506e-05,0.2091288247734696,-1.0950689548399957e-06,0.0,-1.0950689548399957e-06,0.5632102371701936
0.039999999999999994,-0.5235575804757414,1.573452467818724,0.003817557131129018,-0.04041367148941835,0.56392035706716,0.0,0.0,2.1221210213612758e-05,0.0,2.1221210213612758e-05,0.21355758047574147,-1.0156136135873326e-06,0.0,-1.0156136135873326e-06,0.5632103166255349
0.04499999999999999,-0.5229633946736311,1.573452467818724,0.0037361964934373303,-0.02888909756294672,0.5636656697304322,0.0,0.0,3.1404204822373776e-05,0.0,3.1404204822373776e-05,0.21796339467363113,-8.840500759973664e-07,0.0,-8.840500759973664e-07,0.5632104481890724
