s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
0.0,0,0.2500000000928231,-2.0984375,0.20100793526592042,0.013963416547548173,0.0021484149262677925,0.16285327847322068,122.16905190372928,0.0,122.16905190372928,26.354795870855472,0.0,0.0,0.0,0.0,0.019999313140856574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1,0.2500012554928801,-2.0953125000000004,0.16184234303852918,0.01405438584199922,0.002146374522908899,0.16393107588208802,122.29448473033793,0.0,122.29448473033793,26.34539447424806,1.895711013092305e-05,0.0,0.0,0.0,0.019988572291415093,-0.009420353717542638,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-15,-0.004546602858536314,0.015275562688227913,-0.0007473326393153367,-2.220446049250313e-16,4.097981785914648,-5.987180143655129,-0.05356109762936763
0.01,2,0.25000499822503675,-2.0953125000000004,0.13668611890523152,0.014293262802873736,0.002144233804345439,0.16676579108980769,122.40952335162662,0.0,122.40952335162662,26.33780669450889,5.977610814759976e-05,0.0,0.0,0.0,0.0199715986663586,-0.017048952454731817,0.0,0.0,0.0,0.0,0.0,-1.3183898417423734e-16,-0.009084958882600566,0.02956861848409116,-0.0013475497988279016,8.881784197001252e-16,8.452043655104013,-12.273101103189909,-0.1040853924918208
0.015,3,0.2500127059307513,-2.0921875,0.11889892715169026,0.014662170476989167,0.002141961439099104,0.17115393994917633,122.5142372729772,0.0,122.5142372729772,26.33201863040523,0.00011965251193275373,0.0,0.0,0.0,0.01995578920115857,-0.022896892962175435,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-0.013603263650837956,0.04287402556298301,-0.0018017830127419004,-8.881784197001252e-16,13.053890221715811,-18.847252525338952,-0.15148151881472924
0.02,4,0.2500187275955823,-2.0921875,0.10627902810153955,0.015144872738640442,0.002139726295571902,0.17691091383381474,122.6086821280249,0.0,122.6086821280249,26.328021490493935,0.0001995875990737479,0.0,0.0,0.0,0.019942410074545266,-0.02697396796061288,0.0,-2.220446049250313e-16,0.0,0.0,0.0,1.304512053934559e-15,-0.018091243280967704,0.05518712927637278,-0.00211122433078316,-2.6645352591003757e-15,17.89476844974424,-25.6979783552247,-0.1956628374215401
0.025,6,0.2500260471530731,-2.0921875,0.09836894909369676,0.015731045029973623,0.0021374115670535648,0.18392131784064816,122.69288550614189,0.0,122.69288550614189,26.32581636526523,0.00030914319452755054,0.0,0.0,0.0,0.019931161068820338,-0.02928864878477313,0.0,0.0,0.0,0.0,0.0,-1.2351231148954867e-15,-0.02253947611082897,0.0665019488410878,-0.0022771191394572073,1.7763568394002505e-15,22.965140730560805,-32.812908211727226,-0.23654792382446155
0.03,8,0.2500352019614285,-2.0921875,0.09873902857236772,0.016413940150273944,0.0021352110257338627,0.19211174945703993,122.76690647307781,0.0,122.76690647307781,26.32538636847283,0.0004386195271623605,0.0,0.0,0.0,0.01992223680763675,-0.029848121909806114,0.0,0.0,0.0,0.0,0.0,-4.579669976578771e-16,-0.02693940456605194,0.07681592005240984,-0.0023007605054102018,-7.105427357601002e-15,28.255054607008987,-40.179383096414284,-0.27406074089541815
0.035,10,0.2500468562151277,-2.0921875,0.11514533600632149,0.017190438198136447,0.002132986847494031,0.20145215345466824,122.83082419396568,0.0,122.83082419396568,26.326726794482155,0.0005894987516418342,0.0,0.0,0.0,0.019915943037459184,-0.02865857512496106,0.0,0.0,0.0,0.0,0.0,-8.049116928532385e-16,-0.03128333131284911,0.08612903405717617,-0.002183537148142613,0.0,33.75461149713765,-47.78450233187686,-0.3081282244318294
0.04,12,0.25006187270857505,-2.0921875,0.13149484903067332,0.018055952112922543,0.0021310100264325792,0.21189529627887876,122.88473874509764,0.0,122.88473874509764,26.329825152131956,0.0007542268722466762,0.0,0.0,0.0,0.01991111942860345,-0.025724945595763184,0.0,0.0,0.0,0.0,0.0,-8.049116928532385e-16,-0.035564687786751856,0.0944441221699448,-0.0019268851283932749,-7.105427357601002e-15,39.45489641934268,-55.6165423320009,-0.33868306107866997
0.045,14,0.2500813884372406,-2.0921875,0.14777214982029818,0.019004330139712807,0.0021293903714039294,0.22337547835053603,122.92867371911932,0.0,122.92867371911932,26.334671911442367,0.0009270945532724692,0.0,0.0,0.0,0.0199074453853024,-0.021051053966377343,0.0,0.0,0.0,0.0,0.0,9.922618282587337e-16,-0.039777760364084154,0.10175884391900769,-0.0015323001550435085,-7.105427357601002e-15,45.34811334170717,-63.66529541257519,-0.36566300433513976
0.05,16,0.25010700311748235,-2.0921875,0.1639621601119643,0.020034753033923297,0.0021280707512221796,0.23589122011883237,122.96256749478562,0.0,122.96256749478562,26.34126931252036,0.001113107550510191,0.0,0.0,0.0,0.019904729593260128,-0.014639665885624356,0.0,0.0,0.0,0.0,0.0,-9.298117831235686e-16,-0.043917858364592,0.10806516186971797,-0.0010013391365733526,3.552713678800501e-15,51.4282391981279,-71.9225527270171,-0.38901083369107436
0.055,18,0.2501406047561201,-2.0921875,0.18005020871567012,0.021147967690527285,0.0021271244516067904,0.24946077352803955,122.98635255358127,0.0,122.98635255358127,26.349611994765244,0.0013086695820458483,0.0,0.0,0.0,0.01990285269614591,-0.006492545672274739,0.0,0.0,0.0,0.0,0.0,-1.5543122344752192e-15,-0.0479812807024843,0.11335561749846848,-0.0003356175879016051,1.4210854715202004e-14,57.69139782014437,-80.3824979195199,-0.4086744540226859
0.06,20,0.2501843197260931,-2.0921875,0.19602240164488194,0.022345524771070744,0.002126401100662544,0.2641131996984573,122.99994584813862,0.0,122.99994584813862,26.35969915287102,0.0015138098248441711,0.0,0.0,0.0,0.019901881210106828,0.003389472190701615,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-0.05196517168868839,0.11762242081269186,0.0004631900949313701,2.842170943040401e-14,64.13576762497257,-89.04158185985361,-0.42460689998269163
0.065,22,0.250241331978621,-2.0921875,0.21186661483227454,0.02362957259232237,0.0021260301366076433,0.2798856614077091,123.00326221334076,0.0,123.00326221334076,26.37152881961492,0.0017265325113272577,0.0,0.0,0.0,0.01990163551838728,0.01500641624811957,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16,-0.0558673855697117,0.12085838158133115,0.0013933511648244173,2.842170943040401e-14,70.76142327342865,-97.89834315947652,-0.43676632763835926
0.07,24,0.2502817231332186,-2.0890625,0.22756858113018552,0.025007849728518102,0.002125870285987651,0.2968832948186967,122.99619078035278,0.0,122.99619078035278,26.38510017521843,0.001945201619951945,0.0,0.0,0.0,0.019901987001819527,0.028359102743005803,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,-0.059686231901786055,0.12305477753825653,0.0024530747825821726,2.4868995751603507e-14,77.56976480242534,-106.95290037763358,-0.4451160236583738
0.075,26,0.2503268380838206,-2.0890625,0.24311575907461247,0.026483366379825252,0.0021261424653831675,0.3151587729671742,122.97859369011572,0.0,122.97859369011572,26.40041637678488,0.0021714459718058994,0.0,0.0,0.0,0.019902875910561477,0.043449059957597874,0.0,0.0,0.0,0.0,0.0,-1.5126788710517758e-15,-0.06342013759799121,0.12420091347069899,0.003640512598715881,2.1316282072803006e-14,84.56209263478786,-116.20539357354254,-0.44962440318937563
0.08,28,0.25037872957742047,-2.0890625,0.25849842779678056,0.02805541330932161,0.002126841122642934,0.334720908516008,122.95034302454002,0.0,122.95034302454002,26.41748164368315,0.0024073377522184545,0.0,0.0,0.0,0.01990429274518518,0.06027843507545625,0.0,0.0,0.0,0.0,0.0,-3.885780586188048e-16,-0.06706753538232382,0.12428694901013278,0.0049537583076098134,2.842170943040401e-14,91.738947740971,-125.65528479190488,-0.45026502233333415
0.085,30,0.2504384771804753,-2.0890625,0.27370586977451694,0.029722529465730722,0.002128181426977275,0.35556999196681593,122.9113180388799,0.0,122.9113180388799,26.436265084045576,0.002650984647131713,0.0,0.0,0.0,0.019906247722103233,0.07881822854297012,0.0,0.0,0.0,0.0,0.0,4.371503159461554e-16,-0.07062684636201336,0.12330605010260305,0.006388458508878225,2.842170943040401e-14,99.09990171222593,-135.3011276582631,-0.4470646385752943
0.09,32,0.25050727515727367,-2.0890625,0.28873072774842967,0.03148267631010522,0.002130000054830096,0.3776998213875582,122.86133998863392,0.0,122.86133998863392,26.45665647780619,0.0029037073426247785,0.0,0.0,0.0,0.019908750957025764,0.09895689960809172,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-1.0824674490095276e-15,-0.07409647054859204,0.12125299688354683,0.00793400904314356,4.973799150320701e-14,106.64335508335648,-145.14033943937778,-0.44018091094985473
0.095,34,0.2505864371643305,-2.0890625,0.3035720648562119,0.033333333566841566,0.0021323683784382486,0.40109878937097215,122.80026429740529,0.0,122.80026429740529,26.478521455744957,0.0031675975775936564,0.0,0.0,0.0,0.019911797918497027,0.12055798731188871,0.0,0.0,0.0,0.0,0.0,-1.2975731600306517e-15,-0.07747483112431484,0.11812710284947446,0.009578014572043624,6.394884621840902e-14,114.36653945787612,-155.16920276833346,-0.42981443412255477
0.1,36,0.25067740597189214,-2.0890625,0.31822347781564986,0.03527154833194259,0.002135304709556607,0.4257503766551476,122.72800399645163,0.0,122.72800399645163,26.501721300951473,0.003439961617862037,0.0,0.0,0.0,0.019915343573629868,0.14348546847813892,0.0,0.0,0.0,0.0,0.0,-5.48172618408671e-16,-0.08076041636088636,0.11393217424407756,0.011308236370970065,5.684341886080802e-14,122.26568142253882,-165.38300643787608,-0.4161695475977929
0.105,38,0.2507817724293657,-2.0890625,0.33268558711540663,0.037293971496904554,0.002138720906670643,0.45163345045426034,122.64450258252657,0.0,122.64450258252657,26.5261218224174,0.003723235329552249,0.0,0.0,0.0,0.019919304620697624,0.1676027162323759,0.0,0.0,0.0,0.0,0.0,-2.42861286636753e-16,-0.08395180077592315,0.10867444468826849,0.013112518951147656,5.684341886080802e-14,130.33601249156908,-175.77602197703789,-0.3994552593199279
0.11,40,0.25090127750288604,-2.0890625,0.34695562778722433,0.03939682637406757,0.0021426343176325314,0.47872172910928945,122.54975349674827,0.0,122.54975349674827,26.551585672985198,0.0040167283139861095,0.0,0.0,0.0,0.019923577631527006,0.19277307381573863,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-4.0245584642661925e-16,-0.08704768106644843,0.10236409069928082,0.014978860553132913,7.105427357601002e-14,138.5718600745754,-186.34163404859112,-0.379883760190023
0.115,42,0.25103782378837525,-2.0890625,0.3610350914678975,0.04157592822634994,0.0021470483536260663,0.5069835869490382,122.44378115867937,0.0,122.44378115867937,26.577977708630943,0.00432209427593061,0.0,0.0,0.0,0.019928037612538654,0.21885974349953735,0.0,0.0,0.0,0.0,0.0,-5.273559366969494e-16,-0.0900469015508474,0.09501374089695554,0.01689542012252257,7.105427357601002e-14,146.96673736967077,-197.0724338375716,-0.3576699547372665
0.12,44,0.25119356604017273,-2.0890625,0.37492344898430474,0.04382792043122137,0.002151934362221638,0.5363809915037978,122.32664560484967,0.0,122.32664560484967,26.60516364882845,0.004642088311590418,0.0,0.0,0.0,0.019932476417105965,0.24572568966138736,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-1.2663481374630692e-15,-0.09294847491539582,0.08663885890930241,0.018850524272823608,7.815970093361102e-14,155.51338601858907,-207.96029025436965,-0.33303100423571635
0.125,46,0.25137119828459786,-2.0890625,0.3886237966052022,0.04614903820509622,0.0021572638168440832,0.566868975200809,122.19844249471693,0.0,122.19844249471693,26.633007542500284,0.004978116081250019,0.0,0.0,0.0,0.019936854125551108,0.27323355556355927,0.0,0.0,0.0,0.0,0.0,-1.5300261058115439e-15,-0.09575161088054529,0.07725776552891732,0.020832674269667662,7.815970093361102e-14,164.20394139051808,-218.99651827176402,-0.3061858660432506
0.13,48,0.25157358536039154,-2.0890625,0.4021364208680325,0.04853415293044208,0.002163009683649569,0.598397265099663,122.059294694543,0.0,122.059294694543,26.6613742083667,0.005332745693608265,0.0,0.0,0.0,0.019941142510323685,0.30124559181761623,0.0,0.0,0.0,0.0,0.0,-2.9004576518332215e-15,-0.09845575766867568,0.06689100352108848,0.022830552956605757,1.0658141036401503e-13,173.03008577899288,-230.1719738406413,-0.2773548329803893
0.135,50,0.2518037374538531,-2.0890625,0.415466686126706,0.05097775207290169,0.0021271819538962603,0.6309100196531424,121.9093629636493,0.0,121.9093629636493,26.690127105398066,0.005707638800040425,0.0,0.0,0.0,0.01994529244651789,0.3296235957425526,0.0,0.0,0.0,0.0,0.0,-1.5161483180037294e-15,-0.10106061308126668,0.05556219216479319,0.024833031676463075,1.0658141036401503e-13,181.98316089392134,-241.4771816283538,-0.24675908544759712
0.14,52,0.25206482663514884,-2.0890625,0.4286145999213886,0.05347395217621512,0.002087148536762163,0.6643458730763803,121.74883564905097,0.0,121.74883564905097,26.71912999247142,0.0061052632990873925,0.0,0.0,0.0,0.019949251840424932,0.35822885831685797,0.0,0.0,0.0,0.0,0.0,-1.0547118733938987e-15,-0.10356613440701257,0.043297210350521975,0.026829177006683417,1.1368683772161603e-13,191.05429873802115,-252.9024685537443,-0.21462023638461775
0.145,54,0.2523602043446269,-2.0890625,0.4415878511039182,0.0560165136347809,0.00205029041345267,0.6986379934241553,121.57792557142645,0.0,121.57792557142645,26.748246152299377,0.006528161956192228,0.0,0.0,0.0,0.01995297362754604,0.3869221194877096,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-0.10597254765043597,0.030123951355299706,0.02880825740624692,1.1368683772161603e-13,200.2345320059987,-264.4380758230641,-0.18115989298586951
0.15,56,0.2526932592123854,-2.0890625,0.4543866641955674,0.058595721300199334,0.002016484806538815,0.7337162579689009,121.39686976856848,0.0,121.39686976856848,26.777338285764625,0.006978886804991754,0.0,0.0,0.0,0.019956420365671853,0.4155635281041581,0.0,0.0,0.0,0.0,0.0,-5.620504062164855e-16,-0.10828035894350141,0.016072307302577853,0.030759749751876626,9.947598300641403e-14,209.51499983114192,-276.0743628322244,-0.14659921986530317
0.155,58,0.25306657001442523,-2.0890625,0.46701779359671036,0.06120045223034516,0.001985612106830443,0.7695096849692505,121.20592523730261,0.0,121.20592523730261,26.806268426135595,0.007459950811820476,0.0,0.0,0.0,0.019959564192316565,0.444012604468302,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-0.11049035354126552,0.0011738230428984002,0.03267334560565597,7.105427357601002e-14,218.8870668832012,-287.8019236685819,-0.11115850851416777
0.16,61,0.25348320487912535,-2.0890625,0.47948362455611004,0.06382407430835882,0.001957545208674324,0.8059388335186295,121.00536400611313,0.0,121.00536400611313,26.83489793839678,0.007973671467510811,0.0,0.0,0.0,0.01996238736600269,0.472128396073795,0.0,0.0,0.0,0.0,0.0,9.71445146547012e-17,-0.11260359142451179,-0.014538719121210563,0.03453896998480903,8.526512829121202e-14,228.34245926331215,-299.6117282170582,-0.07505648639526927
0.165,64,0.2539470753699373,-2.0890625,0.49178993072257526,0.06643938638222621,0.001932157294240529,0.8426397726553159,120.79547665360523,0.0,120.79547665360523,26.863088212292475,0.008523254319122077,0.0,0.0,0.0,0.01996488173996183,0.4997690871178785,0.0,0.0,0.0,0.0,0.0,1.0547118733938987e-15,-0.1146214025241469,-0.031031005686210058,0.03634676282739197,4.263256414560601e-14,237.87336825405998,-311.49521344912245,-0.038510434595844314
0.17,67,0.25446352704276043,-2.0890625,0.503940127208466,0.06896549735408551,0.0019093265906595098,0.8785020649365864,120.57656570320314,0.0,120.57656570320314,26.890702938012744,0.009113398431546906,0.0,0.0,0.0,0.019967046533427724,0.5267936687257222,0.0,0.0,0.0,0.0,0.0,-2.942091015256665e-15,-0.11654536694040515,-0.04826785915756655,0.03808720078829175,2.842170943040401e-14,247.472468803201,-323.44430900079215,-0.001733798504228409
0.17500000000000002,70,0.25504152523311907,-2.0890625,0.5159385881760272,0.07142173166339309,0.0018889359315531987,0.9137809992980307,120.34896548216085,0.0,120.34896548216085,26.91763236048048,0.009749867536574666,0.0,0.0,0.0,0.019968887979962505,0.5530866220884287,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-0.11837729020599923,-0.06621334419521631,0.039752758977687215,4.263256414560601e-14,257.1328558184025,-335.45136589587474,0.03509216199380202
0.18,73,0.25571700197198166,-2.0890625,0.5277867910141367,0.07385643171286745,0.0018709152222684848,0.9491543887798558,120.11304514368351,0.0,120.11304514368351,26.94379212721091,0.010437428042410305,0.0,0.0,0.0,0.019970417788663288,0.5785588283130243,0.0,0.0,0.0,0.0,0.0,-9.43689570931383e-16,-0.12011918112330228,-0.08483055932104089,0.041337920998524964,7.105427357601002e-14,266.8480414204538,-347.509142704048,0.07181926166235128
0.185,76,0.256512636724185,-2.0890625,0.539488256085292,0.07627561137902683,0.0018552850676273696,0.9847065609200639,119.86917527505682,0.0,119.86917527505682,26.96909603584122,0.011177770928919683,0.0,0.0,0.0,0.019971650948198152,0.6031223940568256,0.0,0.0,0.0,0.0,0.0,-1.304512053934559e-15,-0.12177322796742819,-0.104082593802189,0.04283745479224498,7.105427357601002e-14,276.6118837199093,-359.61074387957916,0.1083038154647678
0.19,79,0.25743556527521694,-2.0890625,0.5510436085706942,0.07867975770735477,0.0018419558896819394,1.0204434686749948,119.61773659407362,0.0,119.61773659407362,26.99345719227337,0.011972449299328756,0.0,0.0,0.0,0.019972605369280732,0.6266888721185695,0.0,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,-0.1233417745954113,-0.12393174289968567,0.044246296036235415,1.5631940186722204e-13,286.4185196897704,-371.74955208702795,0.14440486772435254
0.195,82,0.2584899240448424,-2.0890625,0.562457184154141,0.08106648004619704,0.001831241282052724,1.056329426914169,119.35911861903173,0.0,119.35911861903173,27.0167881331138,0.01282303150598439,0.0,0.0,0.0,0.019973299683050495,0.6491692307523396,0.0,0.0,0.0,0.0,0.0,-1.609823385706477e-15,-0.12482729829757483,-0.14433963876335165,0.04555955105189769,2.842170943040401e-14,296.26233471330784,-383.91919463687174,0.17998440525512774
0.2,85,0.2596789120115628,-2.0890625,0.5737281135976673,0.0834316924027408,0.0018231932398602418,1.0923030950264916,119.09371893348883,0.0,119.09371893348883,27.039000846021903,0.013731156924032623,0.0,0.0,0.0,0.01997375207330039,0.6704738182423968,0.0,0.0,0.0,0.0,0.0,-3.0531133177191805e-16,-0.12623238610664222,-0.16526733520742745,0.04677249938044544,-1.4210854715202004e-14,306.1378654975652,-396.1134408128112,0.214907561590821
0.20500000000000002,88,0.26100586805744763,-2.0890625,0.5848620739706121,0.08577042738776684,0.0018167253475049666,1.128288582169761,118.821944493988,0.0,118.821944493988,27.060006206950664,0.014698022659948021,0.0,0.0,0.0,0.019973982097568947,0.6905123134352439,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-0.1275597138921576,-0.18667522681623727,0.047880596048477046,1.4210854715202004e-14,316.0397653199134,-408.32616469396436,0.24904281363021577
0.21,91,0.26249044349892303,-2.0890625,0.595857107107463,0.08807661360945021,0.001810945256724778,1.1641920417017835,118.54420349209538,0.0,118.54420349209538,27.079715386760753,0.015725834388165508,0.0,0.0,0.0,0.01997401148478937,0.7091936815171147,0.0,-2.220446049250313e-16,0.0,0.0,0.0,9.43689570931383e-16,-0.12881202616821477,-0.20852371930351504,0.04887947413655763,2.842170943040401e-14,325.96274265496544,-420.5512805112024,0.2822621657508883
0.215,94,0.2642991425022492,-2.0890625,0.6067179306461412,0.09033555909902595,0.0018059582168950545,1.199783727070628,118.26091249477192,0.0,118.26091249477192,27.0980402440124,0.016818266616962046,0.0,0.0,0.0,0.019973857332822875,0.7264261065399615,0.0,0.0,0.0,0.0,0.0,-1.7208456881689926e-15,-0.12999211656478146,-0.23077268262512918,0.04976494657601044,-2.842170943040401e-14,335.901496798655,-432.7826777065776,0.3144413262898242
0.22,97,0.26640423520501066,-2.0859375,0.6174441884028283,0.09253415721493854,0.001801861583346339,1.2348172276621825,117.97249620816044,0.0,117.97249620816044,27.114903669882732,0.017990871803294676,0.0,0.0,0.0,0.01997353402852981,0.7421169272239645,0.0,0.0,0.0,0.0,0.0,-8.326672684688674e-16,-0.1311028102149058,-0.253381489569568,0.050533008329359655,0.0,345.85069157428757,-445.0141977560566,0.345459874307954
0.225,100,0.2677535275212002,-2.0859375,0.6280372961647345,0.09466698547220057,0.0017987438999657371,1.2691713784532173,117.6793868890562,0.0,117.6793868890562,27.130212532843775,0.01924410363924831,0.0,0.0,0.0,0.020928223364593383,0.7561725583490535,0.0,-4.440892098500626e-16,0.0,0.0,0.0,-6.106226635438361e-16,-0.13214694740936053,-0.2763090807138793,0.0511798381672564,-8.526512829121202e-14,355.8048959565381,-457.2395754329784,0.3752014150283121
