case,allocation,cells,medium,forcing,duration,snapshots,status,failure,elapsed_seconds,initial_total_energy,initial_field_energy,initial_thermal_inventory,maximum_thermal_balance_error,maximum_velocity_over_run,maximum_sound2_over_run,s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
capacitor4_fast_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,4.265298132784665,122.1647029807945,20.771617895741976,5.570006386371621,0.11057255199164434,0.9852303037458796,0.022194409536086895,0.11602518432028214,51.0,3.0577965193234746e-06,-0.65625,0.9852303037458796,0.022194409536086895,0.00037614928706681405,0.2662380783276647,120.98835041109731,18.09894726630845,102.88940314478886,5.9030490809747995,-0.11057255199164434,0.0,0.038267014472470405,0.0011984170113958548,0.01995226839544598,0.21598427849963822,0.22763096809518496,0.0,0.0,0.0,0.0,-1.3739009929736312e-15,-0.0906813467675032,-0.020222560840872296,0.017292744465296366,1.2789769243681803e-13,148.78795735078467,-252.14232583976943,-0.35279885979047215
capacitor4_ideal_baseline_n128_force1_end0.5_snap101,field,128,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,4.270017311908305,122.1647029807945,20.771617895741976,5.570006386371621,0.08138434989214945,0.9871257160531286,0.02166530558697775,0.11199894744211084,52.0,1.8279184788028147e-07,-0.65625,0.9870607646349754,0.02166530558697775,0.0003670249266000461,0.25935264171672917,121.17815501015798,18.245698230693183,102.9324567794648,5.8467810136524445,0.08138434989214945,0.0,0.03829131329843622,0.001199188213881873,0.019948794971826875,0.19539027738867376,0.0,0.0,0.0,0.0,0.0,1.7208456881689926e-15,-0.08828715405617615,-0.005959024027257133,0.015739185021391006,-1.4210854715202004e-14,141.98247248735495,-241.35118005935263,-0.3712937233830157
capacitor4_material_baseline_n128_force1_end0.5_snap101,material,128,baseline,1.0,0.5,101,duration_completed,,7.555443478748202,122.1647029807945,0.0,26.348300617422492,0.39259373274911535,0.9601763889949098,0.09695390129818113,0.5,100.0,0.6569450719713712,-0.50625,0.9601763889949098,0.09695390129818113,0.0019865346113004186,1.8592233859364733,109.65294734873633,0.0,109.65294734873633,26.97746269267872,0.39259373274911535,0.0,0.0,0.0,0.17778791438239655,0.23656834250711253,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,-0.14566363296086393,-0.8665154701188612,0.016525225279764293,-1.1368683772161603e-13,764.9116518049779,-958.5428980343903,0.7566625483351359
