s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-0.5910857463529842,1.5089142536470372,0.003418866054007845,-0.1497419677513788,0.5708520997685961,0.16163285107025377,0.03508550732409129,-3.6164380212857177e-06,0.0,-3.6164380212857177e-06,0.2410857463529842,0.0,0.0,0.0,0.5708520997685961
0.005,-0.5916094032719054,1.5089142536470372,0.003160880183734797,-0.3480559309262516,0.56951171467841,0.16158083069979637,0.03506873582708748,1.3375293000230172e-05,0.0,1.3375293000230172e-05,0.2466094032719054,2.4397137447361137e-08,0.0,2.4397137447361137e-08,0.5708521241657335
0.01,-0.5930603402579426,1.5089142536470372,0.0028159721037090903,-0.5101267996873041,0.5662773122478959,0.16156500653292888,0.035049710700680976,3.526124036509443e-05,0.0,3.526124036509443e-05,0.25306034025794266,1.4598847086067265e-07,0.0,1.4598847086067265e-07,0.570852245757067
0.015,-0.5951683487561055,1.5089142536470372,0.0024733307869244632,-0.6286757567751498,0.5609428623656826,0.16159659355012723,0.03503376825524683,6.237558102943492e-05,0.0,6.237558102943492e-05,0.2601683487561055,3.90080524346996e-07,0.0,3.90080524346996e-07,0.5708524898491204
0.02,-0.5976885222172722,1.5089142536470372,0.0021706158191313347,-0.7116093298055032,0.5541995917889156,0.1615207551058564,0.034989985038488235,9.38280233249686e-05,0.0,9.38280233249686e-05,0.26768852221727224,7.805895352330048e-07,0.0,7.805895352330048e-07,0.5708528803581313
0.025,-0.600520690570339,1.5089142536470372,0.001904346846083618,-0.7724310079918856,0.5461180240171738,0.16134431510630745,0.03492096636714378,0.0001296576943959198,0.0,0.0001296576943959198,0.275520690570339,1.339303829535226e-06,0.0,1.339303829535226e-06,0.5708534390724256
0.03,-0.6036167377548282,1.5089142536470372,0.001673621667811969,-0.8192502673133524,0.5363652083039971,0.1612601014846753,0.034868978253682716,0.00016676999320209974,0.0,0.00016676999320209974,0.2836167377548282,2.0803730485302745e-06,0.0,2.0803730485302745e-06,0.5708541801416446
0.035,-0.6068751875594037,1.5089142536470372,0.0014885521183399422,-0.8556746400353185,0.5246534472471766,0.16144249954226422,0.034872731492395,0.00019711388026576952,0.0,0.00019711388026576952,0.2918751875594038,2.9900827321999485e-06,0.0,2.9900827321999485e-06,0.5708550898513283
0.04,-0.609984207372274,1.5089142536470372,0.0013501080630520666,-0.8797081572567215,0.5093705629085995,0.16105471775366434,0.03475491565245405,0.00020941344818898986,0.0,0.00020941344818898986,0.29998420737227405,4.006401053336846e-06,0.0,4.006401053336846e-06,0.5708561061696494
0.045,-0.6132420940442721,1.5089142536470372,0.0012118139810376653,-0.899676718033339,0.49088438200375206,0.16083851103375119,0.034672513433215126,0.00020458787282859133,0.0,0.00020458787282859133,0.30824209404427216,5.041404355880799e-06,0.0,5.041404355880799e-06,0.5708571411729519
