case,allocation,cells,medium,forcing,duration,snapshots,status,failure,elapsed_seconds,initial_total_energy,initial_field_energy,initial_thermal_inventory,maximum_thermal_balance_error,maximum_velocity_over_run,maximum_sound2_over_run,s,steps,minimum_thermal,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_inverse_stretch,maximum_inverse_stretch,total_slice_energy,field_slice_energy,material_slice_energy,thermal_inventory,thermal_balance_residual,net_charge,maximum_abs_charge_density,maximum_field_density,maximum_end_traction,thermal_endpoint,thermal_electrical,material_balance_residual,material_boundary_integral,material_geometry_integral,material_exchange_integral,energy_balance_residual,energy_boundary_integral,energy_geometry_integral,energy_exchange_integral,momentum_balance_residual,momentum_boundary_integral,momentum_geometry_integral,momentum_exchange_integral
capacitor4_fast_baseline_n512_force1_end0.5_snap101,field,512,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,13.735223860479891,122.16905190372928,20.779251046569264,5.568872174844877,0.26570803423970707,0.9946546117643038,0.08931403453659198,0.2147165446492647,222.0,1.9009495311195224e-08,-0.7203125,0.9943243003712041,0.08931403453659198,0.0001916772369400205,1.1838211833991823,114.14532891209042,14.415373449397363,99.72995546269304,6.6140545187055935,0.26570803423970707,0.0,0.08029105464963471,0.0011645073260483957,0.01998948580378005,0.6880822015308418,0.09139210809016782,0.0,0.0,0.0,0.0,-1.4432899320127035e-15,-0.1299678689767332,-0.5582635345396821,0.049723815456708606,8.526512829121202e-14,335.4959926613429,-529.152290600749,0.31270125491293926
capacitor4_ideal_baseline_n512_force1_end0.5_snap101,field,512,baseline,1.0,0.5,101,constitutive_domain_limit,stored thermal energy reached zero,10.884996838867664,122.16905190372928,20.779251046569264,5.568872174844877,0.20308821311913086,0.9943265847363136,0.0705012848516331,0.17345740579434404,173.0,1.8708291493751972e-07,-0.6953125,0.9943265847363136,0.0705012848516331,0.00024417306438800375,0.9005213713054365,117.43577177316935,15.96752979911839,101.46824197405097,6.295413472993169,0.20308821311913086,0.0,0.03835331621655452,0.0011852986814642255,0.019982295843422537,0.5234530850291612,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-1.4432899320127035e-15,-0.1178540707353596,-0.29806120890273374,0.039252814729462654,2.842170943040401e-14,254.24577000571793,-412.8895043770465,0.023777809469131193
capacitor4_material_baseline_n512_force1_end0.5_snap101,material,512,baseline,1.0,0.5,101,duration_completed,,19.342536382377148,122.16905190372928,0.0,26.354795870855472,0.291056203847848,0.9601592914001458,0.1764420496149013,0.5,313.0,0.5324673452589541,-2.0984375,0.9601592914001458,0.1764420496149013,0.001985638577363989,3.068970122694106,109.60513265994962,0.0,109.60513265994962,26.882656272442514,0.291056203847848,0.0,0.0,0.0,0.1891386887934118,0.23680419773919345,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,-0.14564083244210638,-0.8706909507994467,0.016526857114092106,-5.115907697472721e-13,764.9571034850397,-958.4422816134347,0.7568392761426159
