s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-0.5962367645782432,1.5037632354217783,0.00334007454674008,-0.14685435126301033,0.5722726014138961,0.17478300211966172,0.03787916791722014,4.05731526819126e-05,0.0,4.05731526819126e-05,0.24623676457824317,0.0,0.0,0.0,0.5722726014138961
0.005,-0.5967562766453007,1.5037632354217783,0.0030993733420308987,-0.3469108419530534,0.5709150111571794,0.1748218185565454,0.037881669864551694,6.180772935829917e-05,0.0,6.180772935829917e-05,0.25175627664530076,2.5595220510052943e-07,0.0,2.5595220510052943e-07,0.5722728573661012
0.01,-0.5981699963782597,1.5037632354217783,0.002791205548090735,-0.5058496959257966,0.5680826725044139,0.1749052281928269,0.03788322271901601,8.662663686993534e-05,0.0,8.662663686993534e-05,0.25816999637825977,6.270381206711157e-07,0.0,6.270381206711157e-07,0.5722732284520168
0.015,-0.6002414588645092,1.5037632354217783,0.0024758242939120975,-0.6244839141845038,0.563862863313514,0.17487696670950856,0.03785274659848043,0.00011554867833172473,0.0,0.00011554867833172473,0.2652414588645092,1.1324764086752658e-06,0.0,1.1324764086752658e-06,0.5722737338903048
0.02,-0.6027885563127603,1.5037632354217783,0.0021780169697486465,-0.711387023299514,0.5584116215311103,0.17432693988494574,0.03770371974768953,0.00014746150998615708,0.0,0.00014746150998615708,0.27278855631276033,1.7900018794699707e-06,0.0,1.7900018794699707e-06,0.5722743914157756
0.025,-0.605690460306828,1.5037632354217783,0.0019095175217565695,-0.7760024180603433,0.5513019629570982,0.174280172522538,0.03765934912070104,0.00017956756529837595,0.0,0.00017956756529837595,0.2806904603068281,2.6075745676813033e-06,0.0,2.6075745676813033e-06,0.5722752089884638
0.03,-0.6085959720437542,1.5037632354217783,0.0017326634753380085,-0.8177829281087711,0.5435055298689104,0.1739383867615521,0.03755117523239102,0.0001966053359978386,0.0,0.0001966053359978386,0.2885959720437542,3.548006820921839e-06,0.0,3.548006820921839e-06,0.572276149420717
0.035,-0.6116336443568587,1.5037632354217783,0.0015704285542158965,-0.8508152483331785,0.5314103804154767,0.17361733885797329,0.03744594614425647,0.00020323365063222226,0.0,0.00020323365063222226,0.2966336443568588,4.547604287496992e-06,0.0,4.547604287496992e-06,0.5722771490181836
0.04,-0.6148637861379533,1.5037632354217783,0.0014055292469389942,-0.8782760684732739,0.5140148348848306,0.17346992458151753,0.037375869163712196,0.00019543458436205703,0.0,0.00019543458436205703,0.3048637861379534,5.544274874982689e-06,0.0,5.544274874982689e-06,0.5722781456887711
0.045,-0.6182782596095305,1.5037632354217783,0.0012489715293172404,-0.9006414202692458,0.49397899662810474,0.1738642972012694,0.037420150700999875,0.0001602748144702241,0.0,0.0001602748144702241,0.3132782596095306,6.433548372063392e-06,0.0,6.433548372063392e-06,0.5722790349622682
0.05,-0.621077174576722,1.5037632354217783,0.0012489692081939013,-0.9107614902812806,0.48469515698260895,0.17261526794014279,0.03711817495557843,7.88820392310249e-05,0.0,7.88820392310249e-05,0.321077174576722,7.031440506316515e-06,0.0,7.031440506316515e-06,0.5722796328544024
0.055,-0.6240648498634158,1.5037632354217783,0.001193161735844757,-0.922222844924174,0.46789411522527136,0.17161936909373832,0.03686873665694274,-2.6435650213935882e-05,0.0,-2.6435650213935882e-05,0.3290648498634159,7.1625564788592376e-06,0.0,7.1625564788592376e-06,0.5722797639703749
0.06,-0.6273433596828927,1.5037632354217783,0.001088421816831859,-0.9345006810873809,0.4373047583911376,0.17163408583679024,0.03683304731143416,-0.0001841784264043538,0.0,-0.0001841784264043538,0.33734335968289264,6.6360212873135135e-06,0.0,6.6360212873135135e-06,0.5722792374351835
0.065,-0.6308590634011925,1.5037632354217783,0.0009618995035448247,-0.9471217337447839,0.3814259009285975,0.17272147828264078,0.037024342055315795,-0.0004317893955902093,0.0,-0.0004317893955902093,0.34585906340119255,5.096101732327104e-06,0.0,5.096101732327104e-06,0.5722776975156285
0.07,-0.6329999302199067,1.5037632354217783,0.0011661533701032528,-0.9449287804270191,0.37798327761147715,0.16980420055481302,0.036373873589109235,-0.0005218572166914492,0.0,-0.0005218572166914492,0.35299993021990683,2.7119852016229555e-06,0.0,2.7119852016229555e-06,0.5722753133990978
0.075,-0.6352207315412471,1.5037632354217783,0.0012594971350280496,-0.9478814964302961,0.37900031754337726,0.16666499047848715,0.03567578789175505,-0.0006511351405860217,0.0,-0.0006511351405860217,0.3602207315412471,-2.2049569157071638e-07,0.0,-2.2049569157071638e-07,0.5722723809182045
0.08,-0.6380438037846731,1.5037632354217783,0.001192296629867026,-0.953820244611893,0.3694759359408364,0.16490136067055677,0.0352658912863965,-0.0009165891628194984,0.0,-0.0009165891628194984,0.36804380378467305,-4.139806450084521e-06,0.0,-4.139806450084521e-06,0.572268461607446
0.085,-0.6415624632930972,1.5037632354217783,0.0010289941925804395,-0.9615969685469998,0.31465816230646176,0.1668096477425524,0.035633001914225644,-0.0014031200457131588,0.0,-0.0014031200457131588,0.37656246329309717,-9.93907947141617e-06,0.0,-9.93907947141617e-06,0.5722626623344247
0.09,-0.6445466398798119,1.5037632354217783,0.0010544622172815321,-0.9633626933097446,0.23993298272504993,0.16690615481993273,0.03561878750197074,-0.0016878143761132737,0.0,-0.0016878143761132737,0.38454663987981186,-1.7666415525982237e-05,0.0,-1.7666415525982237e-05,0.5722549349983701
0.095,-0.6462827298211153,1.5037632354217783,0.0013081421910252381,-0.960410960875971,0.22792559889281572,0.16258696662500063,0.03467739871331027,-0.00153920446655269,0.0,-0.00153920446655269,0.39128272982111534,-2.5733962632647154e-05,0.0,-2.5733962632647154e-05,0.5722468674512635
0.1,-0.6481929664321007,1.5037632354217783,0.001396933861057326,-0.9629228381965319,0.23892124606173215,0.15805866097590293,0.033690506842707205,-0.0016153018398040967,0.0,-0.0016153018398040967,0.39819296643210067,-3.362022839853913e-05,0.0,-3.362022839853913e-05,0.5722389811854975
0.105,-0.6507469197134984,1.5037632354217783,0.001227339126921162,-0.9708726136667778,0.19724494746865592,0.1555101540874413,0.03311942899171511,-0.0020946075216171775,0.0,-0.0020946075216171775,0.4057469197134984,-4.28950018020923e-05,0.0,-4.28950018020923e-05,0.572229706412094
0.11,-0.6544009892767209,1.5037632354217783,0.0009328106450816066,-0.9797450016537222,0.064439858463729,0.15871973480513044,0.03376207941484768,-0.0032630493876199245,0.0,-0.0032630493876199245,0.41440098927672087,-5.628914407518507e-05,0.0,-5.628914407518507e-05,0.572216312269821
0.11199894744211084,-0.65625,1.5037632354217783,0.0008067791084727879,-0.9831617795310876,1.8279184788028147e-07,0.16120748220438963,0.03427016377345395,-0.0040872546898382545,0.0,-0.0040872546898382545,0.41824894744211083,-6.3635579842371e-05,0.0,-6.3635579842371e-05,0.5722089658340538
