s,l,material_label,n,velocity,thermal,electric_flux,electric_field,endpoint_heat_rate,ohmic_heat_rate,heat_rate,packet_edge_distance,integrated_endpoint_heat_rate,integrated_ohmic_heat_rate,integrated_heat_rate,heat_from_material_balance
0.0,-0.596229759152975,1.5037702408470464,0.00334017638226957,-0.146858331809474,0.572270655935699,0.17476511781088777,0.03787537493586636,0.0,0.0,0.0,0.24622975915297507,0.0,0.0,0.0,0.572270655935699
0.005,-0.5967493005495267,1.5037702408470464,0.003099441695467165,-0.34692168868313766,0.5709128361464556,0.17480386840920606,0.03787786293390665,0.0,0.0,0.0,0.2517493005495267,0.0,0.0,0.0,0.572270655935699
0.01,-0.5981630759624997,1.5037702408470464,0.002791228440357063,-0.505860694739725,0.5680794835775195,0.1748871491337728,0.03787938905205815,0.0,0.0,0.0,0.25816307596249977,0.0,0.0,0.0,0.572270655935699
0.015,-0.6002345673018525,1.5037702408470464,0.0024758171787158446,-0.624490508031305,0.5638577572951988,0.17486122376462934,0.03784942091450717,0.0,0.0,0.0,0.2652345673018526,0.0,0.0,0.0,0.572270655935699
0.02,-0.6027816322260662,1.5037702408470464,0.0021780017897212313,-0.7113882658115555,0.5584042648104839,0.17431020038782957,0.0377001815563838,0.0,0.0,0.0,0.2727816322260662,0.0,0.0,0.0,0.572270655935699
0.025,-0.6056834453741098,1.5037702408470464,0.0019095048565134175,-0.7759985854076221,0.5512928147609233,0.17426257229227593,0.03765562950716004,0.0,0.0,0.0,0.28068344537410983,0.0,0.0,0.0,0.572270655935699
0.03,-0.6085896349055216,1.5037702408470464,0.0017325032008684244,-0.8177981168260553,0.5434909670250128,0.1739221896786031,0.03754775399451163,0.0,0.0,0.0,0.2885896349055217,0.0,0.0,0.0,0.572270655935699
0.035,-0.6116272036402832,1.5037702408470464,0.0015703087266355595,-0.8508230251464219,0.5313975758285142,0.173600785636181,0.0374424527466754,0.0,0.0,0.0,0.2966272036402833,0.0,0.0,0.0,0.572270655935699
0.04,-0.6148571878416804,1.5037702408470464,0.0014054446381018943,-0.8782791065552392,0.5140043636623717,0.17345308376040788,0.03737231949093553,0.0,0.0,0.0,0.3048571878416805,0.0,0.0,0.0,0.572270655935699
0.045,-0.6182714521185829,1.5037702408470464,0.001248912065957253,-0.9006410819742134,0.49397051979104317,0.17384657635834597,0.03741641849419152,0.0,0.0,0.0,0.313271452118583,0.0,0.0,0.0,0.572270655935699
0.05,-0.6210719364746978,1.5037702408470464,0.0012486042609207483,-0.9107790377827952,0.48466049540744555,0.1726015090342594,0.037115278950441914,0.0,0.0,0.0,0.3210719364746979,0.0,0.0,0.0,0.572270655935699
0.055,-0.624059246413737,1.5037702408470464,0.0011929045384769781,-0.922233088815046,0.4678722308887946,0.17160475732389052,0.03686566441266178,-0.0,0.0,0.0,0.32905924641373707,0.0,0.0,0.0,0.572270655935699
0.06,-0.6273373872398431,1.5037702408470464,0.001088250737501986,-0.934505377360748,0.43730214276323254,0.17161707988360772,0.036829469177237936,-0.0,0.0,0.0,0.3373373872398432,0.0,0.0,0.0,0.572270655935699
0.065,-0.6308527301069523,1.5037702408470464,0.0009617923991035037,-0.9471217425550107,0.3814500911470066,0.17270324631539874,0.037020510270226355,-0.0,0.0,0.0,0.3458527301069524,0.0,0.0,0.0,0.572270655935699
0.07,-0.6329964665301341,1.5037702408470464,0.0011654161429731319,-0.9449561182545799,0.3778769536205107,0.16979420865913883,0.036371774367399995,-0.0,0.0,0.0,0.35299646653013406,0.0,0.0,0.0,0.572270655935699
0.075,-0.6352169837087559,1.5037702408470464,0.0012589268622772833,-0.9478992211002215,0.3789166009009879,0.16665451323146668,0.0356735889454987,-0.0,0.0,0.0,0.3602169837087559,0.0,0.0,0.0,0.572270655935699
0.08,-0.638039542958335,1.5037702408470464,0.001191899934020925,-0.9538306864189693,0.36942476299482363,0.16488735953988753,0.03526294635465278,-0.0,0.0,0.0,0.36803954295833496,0.0,0.0,0.0,0.572270655935699
0.085,-0.6415575260595466,1.5037702408470464,0.001028744196099018,-0.961601999510393,0.3146523788116859,0.1667934336923366,0.035629596369649366,-0.0,0.0,0.0,0.3765575260595466,0.0,0.0,0.0,0.572270655935699
0.09,-0.6445441353938505,1.5037702408470464,0.0010536075219102102,-0.9633913371959753,0.2398055313709545,0.1668979283639729,0.035617061443035794,-0.0,0.0,0.0,0.38454413539385046,0.0,0.0,0.0,0.572270655935699
0.095,-0.6462801360098079,1.5037702408470464,0.001307380362561152,-0.9604319144077955,0.22780241388977274,0.16257883260626005,0.034675693665905526,-0.0,0.0,0.0,0.39128013600980793,0.0,0.0,0.0,0.572270655935699
0.1,-0.648190199324224,1.5037702408470464,0.0013963132753572875,-0.9629368392951192,0.23881906084251786,0.1580505956336139,0.03368881867001815,-0.0,0.0,0.0,0.39819019932422395,0.0,0.0,0.0,0.572270655935699
0.105,-0.6507437687119316,1.5037702408470464,0.0012269148233539202,-0.9708799246515837,0.19718483966744477,0.15549845556576392,0.033116972290441526,-0.0,0.0,0.0,0.40574376871193163,0.0,0.0,0.0,0.572270655935699
0.11,-0.6543971810284883,1.5037702408470464,0.0009326143180576885,-0.9797454388346546,0.06457337886153096,0.15870602159104877,0.033759205408938085,-0.0,0.0,0.0,0.4143971810284883,0.0,0.0,0.0,0.572270655935699
0.1120033590175291,-0.65625,1.5037702408470464,0.0008063799296239549,-0.9831682417228649,1.0842870634686363e-06,0.16119835408143443,0.03426822355545646,-0.0,0.0,0.0,0.41825335901752914,0.0,0.0,0.0,0.572270655935699
