s,l,required_negative_null,worst_direction_cosine,geometry_rho,geometry_pr,geometry_j,geometry_pt,endpoint_rho,endpoint_pr,endpoint_j,endpoint_pt,supply_rho,supply_pr,supply_j,supply_pt
0.0,-2.1,0.03362997566998993,-1.0,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.02383935639398162,0.005415776741021452,1.1885225098714674e-13,0.005415777008411597
0.0,-2.075,0.021538907644421037,-1.0,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,0.015204890662359869,0.0028205540077915355,1.2961284078362884e-13,0.0028205542806355303
0.0,-2.0500000000000003,0.013841135482784706,-1.0,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.009950080776938796,0.0011819368161744886,1.2411889436441175e-13,0.001399946801565111
0.0,-2.025,0.009397120426347058,-1.0,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,0.007305277601021683,0.00015180681307783031,1.1395740525492355e-13,0.0009436899718618891
0.0,-2.0,0.007740808932454588,-1.0,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.007109913228279712,-0.0006022150609699766,1.214633851326233e-13,0.0015388241024884858
0.0,-1.975,0.006563141463721141,-1.0,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.007209052481688153,-0.0012827401457925507,1.1983106707761985e-13,0.0022108328151271657
0.0,-1.9500000000000002,0.005499988959202394,-1.0,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.0072357160786718795,-0.0019289955379547578,9.846797946726804e-14,0.0027978707228877033
0.0,-1.925,0.006603511445577995,-0.00337190973433449,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,0.007460601357092156,-0.002564520998450076,5.6047105706424034e-14,0.0034493513004726093
0.0,-1.9000000000000001,0.008260199169477745,-0.0001495801768862566,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,0.00813906243011248,-0.0032292447507000985,-2.510424716499384e-14,0.00431536424350824
0.0,-1.875,0.00983291753197677,0.0005456921501674166,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,0.00882545915650998,-0.003934935245099833,-1.8858039193012383e-13,0.005181479456634072
