s,l,required_negative_null,worst_direction_cosine,geometry_rho,geometry_pr,geometry_j,geometry_pt,endpoint_rho,endpoint_pr,endpoint_j,endpoint_pt,supply_rho,supply_pr,supply_j,supply_pt
0.0,-2.1,3.1325785372493553,-7.810172238883957e-05,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,1.8894849263950766,-0.6262776873851983,5.131920717186882e-12,1.254085294072069
0.0,-2.075,2.7816611916056924,-6.31490727374767e-05,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,1.6090268724795997,-0.7619558023946963,6.090905924841771e-12,1.1821197233904994
0.0,-2.0500000000000003,2.498097093687485,-4.9864628386819164e-05,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,1.38584114006898,-0.860997454209283,5.8518608561442024e-12,1.1204351719603145
0.0,-2.025,2.271033142437791,-3.7343999800607916e-05,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,1.2105839155847358,-0.9296014023943369,4.293908496549022e-12,1.0674596135674264
0.0,-2.0,2.090288079694825,-2.5756849536541048e-05,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,1.0745142265176335,-0.9736555720551842,1.8824833721498573e-12,1.0217676592442726
0.0,-1.975,2.0034009939134747,-1.5623492324035526e-05,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,1.0067897498222986,-1.0008634374864032,1.1983106707761985e-13,1.0017915301557376
0.0,-1.9500000000000002,2.04616618508671,-7.819021544773013e-06,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,1.0276098967921639,-1.0223031762514467,9.846797946726804e-14,1.0231720514363798
0.0,-1.925,2.089933950610167,-2.919390827570303e-06,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,1.0491162954458344,-1.0442583580784381,5.5610469845547655e-14,1.0451241168848378
0.0,-1.9000000000000001,2.1353816127462704,-2.51735742936321e-07,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,1.0716997692585568,-1.0667899515791446,-2.510424716499384e-14,1.0678760710719526
0.0,-1.875,2.181825354022064,1.317345837183869e-06,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,1.0948216781822389,-1.0899311542708288,-1.8858039193012383e-13,1.091177698482363
0.0,-1.85,2.2289118451707273,2.2036410450782096e-06,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,1.1182248056394157,-1.1136630579723246,-4.679988812423971e-13,1.114893419773476
0.0,-1.8250000000000002,2.2771905303051962,2.5673381834081836e-06,0.0050305208410209995,-0.005270972423623562,-1.4134620536244917e-05,0.00029049020685782245,-0.00032614489290730853,-0.00028381572413040465,-1.9970889314637773e-05,0.001369434972785143,1.1422658812593083,-1.1379824081384424,-9.514691550873877e-13,1.1392023699989056
0.0,-1.8,2.3267405775516874,2.5452714709158417e-06,0.005115940808593638,-0.005297304400671625,-1.116525738577696e-05,0.00020755181087607938,-0.0002897863606429758,-0.0002537611474111484,-1.707801039534216e-05,0.0012357437730702338,1.166981107322184,-1.162913383542448,-1.7977614850462813e-12,1.1641370054214968
0.0,-1.7750000000000001,2.377601298210393,2.2515886338245103e-06,0.005194505715049918,-0.005331409430103398,-8.826342243638477e-06,0.00014907227070471232,-0.00025293800687783264,-0.0002232283293980614,-1.4171698847189585e-05,0.0010987693532416608,1.1923817420529081,-1.1884804738549075,-3.2839684226383417e-12,1.1897173027848407
0.0,-1.75,2.4297469487756,1.7770320431587865e-06,0.005268140855280507,-0.005371675311497343,-6.989376053648017e-06,0.00010802267153342798,-0.00021613516308023844,-0.00019264319324942237,-1.1301014150075086e-05,0.0009601697475732611,1.2184384883190431,-1.2147037873675683,-5.8332299413396865e-12,1.2159405893912163
0.0,-1.725,2.483123697595042,1.1949730064912411e-06,0.005338319587273901,-0.005416842437900631,-5.549095065081052e-06,7.9272935622738e-05,-0.00017989175597953904,-0.00016241723954885475,-8.512470212786192e-06,0.0008215946983453563,1.2451069773175483,-1.2415957156770165,-9.997138903458641e-12,1.2427926098544835
