s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.07,-0.13904300434972452,1.0,-0.5,0.0,0.0,0.6886489782056859,0.6789453556390096,0.22521231804363254,54.05906387002722,152.6801526632421
0.075,-0.1352046555177842,1.0,-0.5,0.0,0.0,0.6906387739322314,0.6809210913098049,0.24061689406449352,53.09469936233958,153.10372178573826
0.08,-0.13734108104933435,0.59375,-1.1549152397464366,0.0,0.0,0.6926668465396169,0.682934854182799,0.25586100615618734,52.055123439652,153.53722084697517
0.085,-0.14593411897691763,0.59375,-1.1555439112951316,0.0,0.0,0.6947327763273584,0.684986228594028,0.27093490927847824,50.94054115922607,153.9803103311555
0.09,-0.15453721349073443,0.59375,-1.15620986782989,0.0,0.0,0.6968362714242117,0.6870749258059273,0.2858326603150379,49.75148104341236,154.43274043155893
0.095,-0.1631510162562429,0.59375,-1.1569130194554111,0.0,0.0,0.6989771730517104,0.6892007892398074,0.30055012747237814,48.488876846628145,154.89434815785722
0.1,-0.17177568788139322,0.59375,-1.1576532731642841,0.0,0.0,0.7011554590572809,0.6913637979907193,0.315084323160609,47.154166613755706,155.36504737172731
0.105,-0.180410907677492,0.59375,-1.1584305306841483,0.0,0.0,0.7033712458650955,0.6935640687716956,0.3294333302127811,45.7494127561816,155.8448085644008
0.11,-0.1890558826551801,0.59375,-1.1592446863748627,0.0,0.0,0.7056247796891918,0.6958018471953984,0.3435962208094632,44.27744721575358,156.3336211109587
0.115,-0.1977093649756189,0.59375,-1.1600956252020853,0.0,0.0,0.707916432412828,0.69807750368941,0.35757297659254367,42.74204735683149,156.8314956422441
0.12,-0.2063696687632323,0.59375,-1.1609832208173054,0.0,0.0,0.7102466876256366,0.7003915196375499,0.37136440387722025,41.148147611805946,157.33844129495293
0.125,-0.21503469165888284,0.59375,-1.1619073337294723,0.0,0.0,0.712616126478196,0.7027444733392183,0.38497204958606007,39.50209298423266,157.85447474542894
0.13,-0.2237019415160413,0.59375,-1.162867809618649,0.0,0.0,0.7150254140911073,0.7051370265187036,0.39839811903370786,37.811939538068344,158.37963521391336
0.135,-0.23236856189853802,0.59375,-1.16386447778063,0.0,0.0,0.717475277994301,0.707569902918882,0.4116453912987041,36.08780471828752,158.91397550787568
0.14,-0.2410313662077782,0.59375,-1.1648971497251048,0.0,0.0,0.7199664941527425,0.7100438744277866,0.4247171412513001,34.342266426964684,159.4575819637569
0.145,-0.24968687055773614,0.59375,-1.165965617951921,0.0,0.0,0.7224998665475879,0.7125597408039547,0.43761706037518333,32.59079988796606,160.0105622312689
0.15,-0.25833133109958395,0.59375,-1.1670696548933859,0.0,0.0,0.725076209955916,0.7151183125770152,0.4503491821056989,30.85222609245772,160.57304675132264
0.155,-0.26696078597278317,0.59375,-1.1682090120625475,0.0,0.0,0.7276963366538304,0.7177203978435376,0.46291781218993344,29.149119118139147,161.145187448299
0.16,-0.27557109518463746,0.59375,-1.1693834193966641,0.0,0.0,0.7303610385016988,0.7203667844754856,0.4753274587112888,27.508079856949443,161.7271408679048
0.165,-0.28415798850414264,0.59375,-1.1705925848119176,0.0,0.0,0.7330710794910849,0.7230582327176527,0.48758273700170024,25.959730583768415,162.3190761446243
0.17,-0.29271709497908194,0.59375,-1.1718361939773896,0.0,0.0,0.7358271845521162,0.7257954640702273,0.49968819291546257,24.538223694732313,162.9211707197686
0.17500000000000002,-0.3015594373658142,0.609375,-1.147942348015388,0.0,0.0,0.7386300336682164,0.7285791554416763,0.5116473461246144,23.28001415304701,163.53360640397207
0.18,-0.31092670327039057,0.609375,-1.1492826402425615,0.0,0.0,0.7414802614852672,0.7314099387581913,0.5234626245866759,22.221662575671115,164.1565674679308
0.185,-0.320309281346474,0.609375,-1.1506610285700105,0.0,0.0,0.7443784534122939,0.7342883970881092,0.5351363304500103,21.396576799293154,164.79024094346966
0.19,-0.32970090307062244,0.609375,-1.152077330132824,0.0,0.0,0.7473251525003439,0.7372150714713357,0.5466706668967634,20.830901855118913,165.43481262684526
0.195,-0.3390950881265358,0.609375,-1.153531328893794,0.0,0.0,0.7503208624855024,0.7401904639390425,0.5580677157199251,20.539169844252434,166.0904670997549
0.2,-0.34848519977151476,0.609375,-1.1550227751532323,0.0,0.0,0.7533660553581483,0.743215045029289,0.569329419406887,20.520615933496533,166.75738398287436
0.20500000000000002,-0.3578644924394417,0.609375,-1.1565513853135476,0.0,0.0,0.7564611831315712,0.7462892654743325,0.5804575676062119,20.75697804010719,167.43573538176167
0.21,-0.3672261558430783,0.609375,-1.1581168418669305,0.0,0.0,0.759606684459605,0.7494135627722315,0.591453781825789,21.212009893644826,168.12568706684542
0.215,-0.37656336748599173,0.609375,-1.15971879361901,0.0,0.0,0.762802999856655,0.7525883763039577,0.6023195080574838,21.83206379783315,168.82739549050274
0.22,-0.38586934165742104,0.609375,-1.1613568561604017,0.0,0.0,0.7660505808156971,0.7558141563903233,0.6130560073851461,22.54636360576159,169.54101097070114
0.225,-0.3951373813510608,0.609375,-1.1630306125713747,0.0,0.0,0.7693499009321467,0.7590913753422514,0.6236643505026245,23.265344463330695,170.26667824462507
0.23,-0.40436093274024093,0.609375,-1.164739614379071,0.0,0.0,0.7727014686718806,0.7624205401453262,0.6341454159666052,23.13040000171183,171.00453840436316
0.23500000000000001,-0.4135336344594158,0.609375,-1.1664833827488994,0.0,0.0,0.7761058325968015,0.7658021976529195,0.644499885706703,21.713590366564297,171.7547333053498
0.24,-0.42264937267428604,0.609375,-1.1682614099095379,0.0,0.0,0.7795635928283955,0.7692369459767846,0.6547282370801867,20.463896975632846,172.51740718363465
0.245,-0.4317023299431736,0.609375,-1.1700731608087724,0.0,0.0,0.7830754044630133,0.7727254378834635,0.6648307446160864,19.458316577578618,173.29271148662252
0.25,-0.4406870342836644,0.609375,-1.1719180749750313,0.0,0.0,0.78664198130555,0.7762683845074998,0.6748074973868674,18.765988301453508,174.08080819682752
0.255,-0.44959840803666573,0.609375,-1.1737955685876633,0.0,0.0,0.7902640999725802,0.7798665594322065,0.684658406476539,18.413191554798637,145.34981272575695
0.26,-0.45843122681903176,0.609375,-1.1757050361555208,0.0,0.0,0.7939425957116886,0.7835207945412833,0.6943824329260293,17.96712395896095,133.8844564361141
0.265,-0.46717790220694894,0.609375,-1.1776458453285938,0.0,0.0,0.7976783640479799,0.7872319816594766,0.7039746874867419,15.464124542426607,136.60482557249404
0.27,-0.47693268566276775,0.625,-1.1532064076438469,0.0,0.0,0.8014723545661242,0.7910010663801876,0.7134292191963459,13.095300509703266,113.39510102329496
0.275,-0.48693778534807114,0.625,-1.1552565322826798,0.0,0.0,0.8053255655667068,0.7948290427613101,0.7227402094116361,11.2080776940458,79.48913153192119
0.28,-0.4968768590771908,0.625,-1.1573430313556528,0.0,0.0,0.8092390400492836,0.7987169493388314,0.7319020055328772,10.165223411061838,65.28907862321786
0.28500000000000003,-0.5067399011890639,0.625,-1.1594652674491341,0.0,0.0,0.8132138547756695,0.8026658582649883,0.740909149395234,10.220038036951282,67.32871813307705
0.29,-0.516517196268826,0.625,-1.1616225601955878,0.0,0.0,0.8172511166771106,0.806676871742135,0.7497722153856149,11.370804442789325,87.22487527868883
0.295,-0.5261993355894454,0.625,-1.1638141883808255,0.0,0.0,0.8213519532029944,0.8107511124366696,0.7585362619918169,13.373422450589436,133.4234443022651
0.3,-0.5357772335677901,0.625,-1.1660393921277317,0.0,0.0,0.8255175053524775,0.814889716557799,0.767132977593081,15.8977453690581,179.43108525640716
0.305,-0.5452421443949105,0.625,-1.1682973751581054,0.0,0.0,0.8297489238327809,0.8190938300423112,0.7755576125978657,18.58570576847131,145.63865687494186
0.31,-0.5545856720768667,0.625,-1.1705873071112451,0.0,0.0,0.8340473600517543,0.8233645996060234,0.7838057492851436,15.86329105468518,87.62230135122445
0.315,-0.5637997853490359,0.625,-1.1729083259129423,0.0,0.0,0.8384139659301741,0.8277031725580574,0.7918733225900569,13.880705484181266,62.33716075311117
0.32,-0.5728768265881327,0.625,-1.1752595401893025,0.0,0.0,0.842849888964603,0.8321106918955716,0.7997566350376911,12.849082919792336,56.03581233767085
0.325,-0.5818095173815374,0.625,-1.1776400317092546,0.0,0.0,0.8473562709141998,0.8365882949989814,0.8074523702610187,13.148583692792934,68.04612001927994
0.33,-0.5905909732978832,0.625,-1.1800488578836035,0.0,0.0,0.8519342502027102,0.8411371160187452,0.8149576048962365,15.007306246959722,77.38475081139731
0.335,-0.5992147439792288,0.625,-1.1824850543716021,0.0,0.0,0.8565849594182113,0.8457582833907473,0.8222698150018997,15.191254446477751,59.40293832703575
0.34,-0.607674832968632,0.625,-1.1849476377554808,0.0,0.0,0.8613095314443089,0.8504529259288357,0.8293868833462197,15.297013812073674,55.7479563578084
0.34500000000000003,-0.615965702411384,0.625,-1.1874356082344553,0.0,0.0,0.8661091003741457,0.8552221737332022,0.8363070838855726,11.125965306912441,60.26824291856748
0.35000000000000003,-0.6240821050483002,0.625,-1.1899479520537797,0.0,0.0,0.8709848052151945,0.860067161872249,0.8430283744534957,7.29245322334563,37.02100971422041
0.355,-0.6320190226474545,0.625,-1.192483643125418,0.0,0.0,0.8759377962184881,0.8649890366729823,0.849548251348514,5.393457566227849,21.850311537134452
0.36,-0.6397719001258328,0.625,-1.1950416452453225,0.0,0.0,0.8809692350453265,0.8699889558875666,0.85586475068409,6.570500055042356,31.73007473573571
0.365,-0.6473366813004442,0.625,-1.1976209147741095,0.0,0.0,0.8860803021335005,0.8750680960151416,0.8619765164799958,10.056462013750037,67.19484749847499
0.37,-0.654709823058107,0.625,-1.2002204033427821,0.0,0.0,0.8912721974298193,0.8802276530314457,0.8678827881700492,14.450479504317443,60.542082731548874
0.375,-0.6618899822127128,0.625,-1.2028390623771132,0.0,0.0,0.8965461425126888,0.8854688445001434,0.8735833853585224,15.389347913986652,48.08906915435921
0.38,-0.6688813186017681,0.625,-1.2054758610444638,0.0,0.0,0.9019033840703824,0.8907929130318875,0.8790786898513063,14.560536249864226,45.15107577657247
0.385,-0.6757820994096662,0.640625,-1.1779416899731985,0.0,0.0,0.9073451901772412,0.8962011225855311,0.884428872081479,10.264026347773395,48.65736429125973
0.39,-0.6840775808680362,0.640625,-1.1806824277760841,0.0,0.0,0.9128728529643236,0.9016947611247614,0.8896016395612077,7.3353695909873355,30.896694399496592
0.395,-0.6921400547585465,0.640625,-1.1834457055216931,0.0,0.0,0.9184876842002229,0.9072751362280589,0.894570205391581,6.670087248257066,25.579523857479682
0.4,-0.6999622293788401,0.640625,-1.1862302510667946,0.0,0.0,0.9241910121390512,0.9129435719577922,0.8993366839176683,8.460345834271596,32.16402540090176
0.405,-0.7075374746878366,0.640625,-1.1890347783458548,0.0,0.0,0.9299841799714883,0.9187014073224622,0.903903658940722,11.883180659031742,46.02979536454499
0.41000000000000003,-0.7148598632367705,0.640625,-1.191857991059595,0.0,0.0,0.9358685376890862,0.9245499881913859,0.9082741510750287,11.86187746790399,33.67891491010591
0.41500000000000004,-0.7219242135527977,0.640625,-1.1946985864526156,0.0,0.0,0.941845441281761,0.9304906664980007,0.9124515845826497,10.275822186550695,28.688265531007847
0.42,-0.7287261263969594,0.640625,-1.1975552591613177,0.0,0.0,0.947916246085514,0.936524793627926,0.916439751793332,5.411877608555741,23.110477691532747
0.425,-0.7352620240838271,0.640625,-1.2004267051069122,0.0,0.0,0.954082302860544,0.9426537165204415,0.9202427775617631,3.4923402479270127,11.340388948139793
0.43,-0.741531888045288,0.640625,-1.2033116284902459,0.0,0.0,0.9603449570962803,0.9488787769772904,0.9238650839910861,6.329866086849927,23.78428378367414
0.435,-0.7475439604105462,0.640625,-1.2062087680058289,0.0,0.0,0.9667055434168853,0.9552013061004397,0.9273116479570875,7.625883707775631,24.509835397645872
0.44,-0.7533121884394374,0.640625,-1.2091169241348285,0.0,0.0,0.9731653890041329,0.9616226276936624,0.9305895222764476,9.144466146343497,48.39392566046336
0.445,-0.7588521733846075,0.640625,-1.2120349736972953,0.0,0.0,0.979725812735455,0.9681440574043939,0.9337063461786502,11.85399580506443,34.303220398937675
0.45,-0.7641792220202979,0.640625,-1.214961870086198,0.0,0.0,0.9863881284062298,0.9747669059258047,0.9366694703348871,12.431826592644978,28.07154624590133
0.455,-0.7693082769671645,0.640625,-1.2178966410558818,0.0,0.0,0.9931536522526766,0.9814924864747532,0.9394859601880375,11.705369825626853,26.656813385477545
0.46,-0.7742538529141048,0.640625,-1.220838386258882,0.0,0.0,1.0000237062753214,0.9883221180951365,0.9421625990444518,9.823723398775059,20.947839555206226
0.465,-0.7790299810049114,0.640625,-1.2237862745579682,0.0,0.0,1.0069996308938198,0.9952571382392759,0.9447354100804585,10.759993925311603,19.530490251497085
0.47000000000000003,-0.7836501556402429,0.640625,-1.2267395411429207,0.0,0.0,1.0140827931495358,1.0022989109238183,0.9472031563165709,10.304221883389689,24.193473724936837
0.47500000000000003,-0.7881272863917269,0.640625,-1.2296974844890016,0.0,0.0,1.0212745984010005,1.0094488383595102,0.9495486507242824,6.555378841996855,18.59793677646786
0.48,-0.7924736608763256,0.640625,-1.2326594631938181,0.0,0.0,1.0285765052845177,1.0167083758289406,0.9517777649837129,5.676350842854347,10.842483166194008
0.485,-0.7967009133731684,0.640625,-1.23562489270834,0.0,0.0,1.0359900349887847,1.024079040912215,0.9538960761615028,1.730955321283466,4.152491137114848
0.49,-0.800820001680046,0.640625,-1.238593242000522,0.0,0.0,1.0435167880664913,1.0315624302084268,0.9559088785208516,4.444973647055443,11.711777092482345
0.495,-0.8048411881138059,0.640625,-1.2415640301862831,0.0,0.0,1.0511584546533579,1.0391602295036673,0.9578211992137486,6.478233038523862,15.333630034428008
0.5,-0.8087740232335798,0.640625,-1.2445368231509144,0.0,0.0,1.0589168258747197,1.0468742251214496,0.9596378111697725,10.090667182939155,24.053907750304536
0.5049999999999994,-0.8126273352538346,0.640625,-1.247511230168134,0.0,0.0,1.0667938061202946,1.0547063161381676,0.9613632459701796,8.707421312527574,17.286078308597084
0.5099999999999989,-0.8164092324422433,0.640625,-1.2504869005640118,0.0,0.0,1.0747914172011577,1.062658518527525,0.9630343941767752,4.775311463210316,10.291554706132015
0.5149999999999983,-0.8201271170357568,0.640625,-1.253463520466922,0.0,0.0,1.0829118078158446,1.0707329745857805,0.9646510058999227,4.422547622997909,7.893973640335137
0.5199999999999978,-0.8237877074206472,0.640625,-1.2564408096571889,0.0,0.0,1.0911572543530605,1.0789319537427058,0.9661881814567649,9.070446567250182,20.46427800859486
0.5249999999999972,-0.8273975504762517,0.640625,-1.2594185191349618,0.0,0.0,1.0995301611975756,1.087257852879023,0.9676497206238505,9.374947551058257,14.67715835939638
0.5299999999999967,-0.8309634355701506,0.640625,-1.2623964312804807,0.0,0.0,1.108033060656406,1.095713196266678,0.9690395742988633,9.28139817049299,14.34525378107536
0.5349999999999961,-0.8344915873354298,0.640625,-1.2653743586247892,0.0,0.0,1.1166686039501785,1.1043006266231061,0.9703616605730866,2.427848285358484,6.908706043747732
0.5399999999999956,-0.8379875917615538,0.640625,-1.268352141081289,0.0,0.0,1.125439557330989,1.1130229012636472,0.9716198197302713,4.215462078865285,11.431295580086235
0.544999999999995,-0.8414564201327545,0.640625,-1.2713296432525165,0.0,0.0,1.1343487898153075,1.121882879913853,0.9728235126383993,6.146027789515995,9.473871446357876
0.5499999999999945,-0.844902456446678,0.640625,-1.2743067518860782,0.0,0.0,1.1433992613155843,1.130883512917106,0.9740351757645984,6.251395882965405,10.094336117182516
0.5549999999999939,-0.8483295277420091,0.640625,-1.277283373481327,0.0,0.0,1.152594011814325,1.140027830477854,0.975189035024077,4.181055785586676,7.561078814234756
0.5599999999999934,-0.8517409369090271,0.640625,-1.2802594320236724,0.0,0.0,1.1619361434160507,1.1493189248191298,0.9762882792887598,2.2474673445261257,4.850106755700758
0.5649999999999928,-0.8551394881134112,0.640625,-1.2832348668471472,0.0,0.0,1.171428809857659,1.1587599397568973,0.977336051959947,5.2609268763340005,7.453381706699709
0.5699999999999923,-0.8585275146114032,0.640625,-1.2862096306794806,0.0,0.0,1.181075200127579,1.1683540544125932,0.9783354335726313,5.684577313462158,11.018252034937657
0.5749999999999917,-0.8619069116842953,0.640625,-1.289183687851175,0.0,0.0,1.1908785252256369,1.1781044700476675,0.9792894282267818,2.787136785749248,4.430934511878306
0.5799999999999912,-0.8652791696724095,0.640625,-1.292157012655151,0.0,0.0,1.2008420087594944,1.1880144007127202,0.9802009520578979,1.7482066687751305,3.111770028828657
0.5849999999999906,-0.8686454048260697,0.640625,-1.2951295878534774,0.0,0.0,1.2109688730373886,1.1980870594145767,0.9810728223841763,4.311016697056153,9.17128181360756
0.5899999999999901,-0.8720063909316852,0.640625,-1.2981014033237694,0.0,0.0,1.2212623351805636,1.2083256542492236,0.9819077490492778,5.258490148128981,6.84860019137468
0.5949999999999895,-0.8753625509916539,0.640625,-1.301072454825465,0.0,0.0,1.2317255994245289,1.2187333807420104,0.9827083270588335,2.6877235516952775,4.6608812718771375
0.599999999999989,-0.878712225156322,0.640625,-1.3040427406797082,0.0,0.0,1.242361854305107,1.2293134190461854,0.9834770309055118,1.8181762018602348,3.725551108262012
0.6049999999999884,-0.8820511938242537,0.640625,-1.3070122519709662,0.0,0.0,1.2531742749200228,1.240068936190299,0.984216210452116,1.7979522948032771,3.499148231057247
0.6099999999999879,-0.8853752644265572,0.640625,-1.3099809691399578,0.0,0.0,1.2641660212380497,1.2510030843928324,0.9849280594405921,3.408105346024435,4.155870936086165
0.6149999999999873,-0.8886799917617444,0.640625,-1.3129488621424628,0.0,0.0,1.2753402465525912,1.2621190094696366,0.985614371292183,0.7433233164182209,1.3816093396772278
0.6199999999999868,-0.8919608764842757,0.640625,-1.3159158898464103,0.0,0.0,1.286700101452057,1.2734198547812217,0.986276586350645,3.8818330725285315,5.756481703083267
0.6249999999999862,-0.895213652484911,0.640625,-1.3188820007149658,0.0,0.0,1.2982487415549615,1.2849087689262646,0.9869159151144167,1.9921614809505244,3.2979684192739045
0.6299999999999857,-0.8984342946182186,0.640625,-1.32184713379754,0.0,0.0,1.3099893386818942,1.2965889168557863,0.9875333750261857,2.3948454512516304,2.969843101869772
0.6349999999999851,-0.9016190199599873,0.640625,-1.3248112197070072,0.015625,0.0,1.3219250858685996,1.3084634848600694,0.9881298231561876,3.399129188940913,4.481743933481073
0.6399999999999846,-0.9047642905082276,0.640625,-1.327774181569897,0.015625,0.0,1.3340592102071662,1.320535693346097,0.9887059854772141,2.9475973990909057,4.138939031682892
0.644999999999984,-0.9078668186737344,0.640625,-1.3307359358880626,0.04687499999999999,0.0,1.3463949784757752,1.3328088024404223,0.9892624823539673,2.333424985702165,3.018400731907403
0.6499999999999835,-0.9109235568096483,0.640625,-1.3336963933601882,0.04687499999999999,0.0,1.3589357038530243,1.3452861186723568,0.9897998508656508,0.21804616899571586,0.3065763311024947
0.6549999999999829,-0.9139316913029966,0.640625,-1.336655459734746,0.04687499999999999,0.0,1.371684753481407,1.357971002503432,0.9903185641945002,2.495453737230109,2.8877418913016006
0.6599999999999824,-0.9168886384314454,0.640625,-1.339613036638807,0.04687499999999999,0.0,1.3846455473488395,1.3708668672178126,0.990819048094025,3.2073375430349103,3.802786082172985
0.6649999999999818,-0.9197920410557796,0.640625,-1.342569022373052,0.04687499999999999,0.0,1.3978215630798823,1.3839771836945844,0.991301695167297,2.209189277776653,3.3351927597061497
0.6699999999999813,-0.9226397650113715,0.640625,-1.3455233126737587,0.04687499999999999,0.0,1.411216331814255,1.3973054763105428,0.9917668764603563,0.5809215392614737,0.7801074737735697
0.6749999999999807,-0.9254298940484003,0.640625,-1.3484758014437876,0.06249999999999999,0.0,1.4248334341907132,1.4108553189477102,0.9922348181654208,2.11410272969283,2.282859206504368
0.6799999999999802,-0.9281607240333228,0.640625,-1.351426381443966,0.06249999999999999,0.0,1.4386764968421875,1.4246303315095088,0.9926941383215143,3.102332126671828,3.3755850921388357
0.6849999999999796,-0.9308307609151923,0.640625,-1.3543749449131999,0.06249999999999999,0.0,1.4527491803685522,1.4386341679539854,0.9931369241425602,2.3835337236059155,3.060805038529432
0.6899999999999791,-0.9334387133313556,0.640625,-1.357321384076368,0.06249999999999999,0.0,1.467055174330336,1.452870511314075,0.9935633215643099,0.18309012820722936,0.24993589301915786
0.6949999999999785,-0.9359834792506389,0.640625,-1.360265591683265,0.06249999999999999,0.0,1.4815981847999093,1.4673430613089056,0.9939734789004466,1.644444570189331,1.9656042757011478
0.699999999999978,-0.9384641732641249,0.640625,-1.3632074615804735,0.06249999999999999,0.0,1.4963819242563516,1.4820555242862257,0.994367506296701,0.8241801825598976,0.9237050142139496
0.7049999999999774,-0.9408801571478257,0.640625,-1.3661468894218896,0.06249999999999999,0.0,1.5114101047254416,1.497011606393408,0.9947454370226456,2.452625583357918,2.6662056953310316
0.7099999999999769,-0.9432309303467314,0.640625,-1.3690837732009917,0.04687499999999999,0.0,1.5266864253040002,1.512215001156685,0.9951073598797046,0.7480447197156833,0.9059913192035888
0.715,-0.945516080530845,0.640625,-1.3720180135140447,0.04687499999999999,0.0,1.5422145700792735,1.5276693874068925,0.9954534280197276,0.659423211148717,0.8836049225533184
0.72,-0.9477352269564943,0.640625,-1.3749495136681018,0.06249999999999999,0.0,1.557998201709802,1.5433784228855194,0.995783847543795,2.055976469915871,2.3556471007050783
0.725,-0.9498879337588411,0.640625,-1.3778781795549226,0.06249999999999999,0.0,1.5740409608165458,1.5593457436327787,0.9960988674348413,1.061052177473727,1.2053399114278205
0.73,-0.9519736552473917,0.640625,-1.3808039191912385,0.078125,0.0,1.5903464720617508,1.5755749700311896,0.9963987705651847,0.10291715893830947,0.12990631051632504
0.735,-0.953991771120176,0.640625,-1.3837266422456596,0.078125,0.0,1.6069183473943018,1.5920697100265677,0.9966838655748312,1.4977048651350968,1.6791100562361132
0.74,-0.9559415365937631,0.640625,-1.386646259704913,0.078125,0.0,1.623760200880615,1.6088335738897792,0.9969544809849442,1.271977500440886,2.0466211085609975
0.745,-0.9578217656894232,0.640625,-1.38956268302179,0.078125,0.0,1.6408756588093796,1.625870184282936,0.9972109615170194,2.402415751987345,2.5168466317020135
0.75,-0.9596300288162314,0.640625,-1.392475821691033,0.078125,0.0,1.658268378923415,1.6431831954016625,0.9974536636668782,1.0263964389454192,1.22822967138312
0.755,-0.961360190520518,0.640625,-1.395385576485995,0.09375,0.0,1.6759420776021812,1.6607763200296182,0.9976829508000777,1.1481348102925895,1.2600067786049258
0.76,-0.9629927882815058,0.640625,-1.3982918171567673,0.078125,0.0,1.6939005486818124,1.6786533482912087,0.9978991916830098,1.5722560430876085,1.6868166651463354
0.765,-0.9644656537668429,0.640625,-1.401194302861429,0.078125,0.0,1.7121477011654995,1.6968181851838147,0.9981027551464754,1.7658046459898378,1.8246316315729163
0.77,-0.9657047649348216,0.640625,-1.404092562702533,0.078125,0.0,1.7306875915384745,1.715274882746009,0.9982940060616252,0.15370987310046702,0.20636837051919013
0.775,-0.9667188209415241,0.640625,-1.4069860373301861,0.078125,0.0,1.7495244581688687,1.7340276743193208,0.9984733036994888,1.3831456472144614,2.406132726076031
0.78,-0.9675041573612062,0.640625,-1.4098742078822917,0.09375,0.0,1.768662758669629,1.7530810117695035,0.9986422308948955,1.238349484079882,1.3336864612848836
0.785,-0.9680040897759411,0.640625,-1.412756472892938,0.09375,0.0,1.7881072023912388,1.7724395978554388,0.9988336523491055,1.3396163286869611,1.4305494274190536
0.79,-0.9680918452189271,0.640625,-1.4156319753000048,0.078125,0.0,1.8078627914945922,1.7921084271520957,0.9990122628426533,1.0716353320671665,1.0885847240855835
0.795,-0.9674924528099053,0.640625,-1.4184993048059227,0.078125,0.0,1.8279348555361237,1.8120928205129843,0.9991781886702116,0.700175186169056,0.7455227914878279
0.8,-0.9655201408224944,0.640625,-1.4213557587274672,0.078125,0.0,1.848329087695776,1.832398461176328,0.9993316233667491,0.6035066097919272,0.610919022543067
0.805,-0.9656498761732685,0.65625,-1.3864097978626824,0.078125,0.0,1.8690515826076333,1.8530314324750894,0.9994728226069008,0.9329139103966867,0.9422103840318276
0.81,-0.9672472581918635,0.65625,-1.3893159425062145,0.078125,0.0,1.8901088666095354,1.873998247996291,0.9996020950698558,0.5396395296879742,0.5446708917471071
0.8150000000000001,-0.9687646103813935,0.65625,-1.3922186678010398,0.078125,0.0,1.9115079349049273,1.895305888635853,0.9997197949849036,1.5854209714654617,1.6887832699106329
0.8200000000000001,-0.9701565159032296,0.65625,-1.395117810483659,0.0625,0.0,1.9332562808149576,1.9169618317753017,,,
0.8250000000000001,-0.9714316007749763,0.65625,-1.398013128374298,0.078125,0.0,1.9553619259840578,1.938974081414426,,,
0.8300000000000001,-0.9726121109842906,0.65625,-1.4009044595563491,0.09375,0.0,1.9778334516714025,1.9613511993920536,,,
0.835,-0.9737006821136878,0.65625,-1.4037916756141424,0.09375,0.0,2.000680021510844,1.984102328108003,,,
0.84,-0.9746942061038637,0.65625,-1.4066746494967133,0.09375,0.0,2.0239114109111243,2.0072372198692903,,,
0.845,-0.97558390326386,0.65625,-1.4095532395943524,0.078125,0.0,2.047538027425143,2.030766257239694,,,
0.85,-0.9763517079658265,0.65625,-1.4124272688998463,0.078125,0.0,2.0715709310687065,2.054700473344071,,,
0.855,-0.9769611479760397,0.65625,-1.4152964860249118,0.09375,0.0,2.096021854267899,2.079051571808033,,,
