s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.115,-0.14652997106253973,0.96875,-0.553049489565334,0.0,0.0,5.832485238516087,5.8226637076457655,0.35757297659254367,352.1494188558376,1308.1313365144515
0.12,-0.14354296828076124,0.96875,-0.5533102308947435,0.0,0.0,5.850634394283249,5.840797630790049,0.37136440387722025,338.9565511153344,1312.0975474165225
0.125,-0.14005416739988386,0.96875,-0.5535691283715052,0.0,0.0,5.869107650383956,5.859255406411399,0.38497204958606007,325.3393061503106,1316.1393930051265
0.13,-0.1360787158967085,0.96875,-0.5538242409747464,0.0,0.0,5.887908218867805,5.878040245035482,0.39839811903370786,311.3640790803522,1320.2566802903918
0.135,-0.13163987100098254,0.96875,-0.5540737426486151,0.0,0.0,5.9070393022402685,5.897155347679972,0.4116453912987041,297.1141826634331,1324.4492121858802
0.14,-0.12676756616111365,0.96875,-0.5543159353631459,0.0,0.0,5.9265041236999,5.916603936066801,0.4247171412513001,282.6931325965671,1328.7169864577288
0.145,-0.12149697017020542,0.96875,-0.5545492592873753,0.0,0.0,5.946305904550369,5.936389230053158,0.43761706037518333,268.22823751354645,1333.0601266537108
0.15,-0.11586671042978135,0.96875,-0.5547722959465684,0.0,0.0,5.966447863090072,5.9565144465221405,0.4503491821056989,253.87427681858145,1337.4789260390003
0.155,-0.10991772891409851,0.96875,-0.5549837693002251,0.0,0.0,5.986933235755477,5.9769828205087565,0.46291781218993344,239.8168318997598,1341.9738659790953
0.16,-0.10369217007657545,0.96875,-0.5551825441058502,0.0,0.0,6.007765245240431,5.997797573345686,0.4753274587112888,226.2745100243937,1346.5455014669199
0.165,-0.09723226570239953,0.96875,-0.5553676215658954,0.0,0.0,6.028947136607769,6.018961948745243,0.48758273700170024,213.49886491057936,1351.1945492936272
0.17,-0.09057980751929672,0.96875,-0.5555381348211746,0.0,0.0,6.050482160910913,6.040479196434604,0.49968819291546257,201.77031759949043,1355.9218693275136
0.17500000000000002,-0.08415228443248612,0.953125,-0.5797546115308659,0.0,0.0,6.072373579306855,6.062352576265549,0.5116473461246144,191.38802434934794,1360.7284434154788
0.18,-0.07931467999736373,0.953125,-0.5799285113147733,0.0,0.0,6.094624688283723,6.084585383421555,0.5234626245866759,182.6517850618288,1365.6153657193383
0.185,-0.07427822474119032,0.953125,-0.5800919736608117,0.0,0.0,6.11723879163968,6.107180920419817,0.5351363304500103,175.83524752084392,1370.5838460097327
0.19,-0.069056553266652,0.953125,-0.5802440393491586,0.0,0.0,6.140219238462389,6.130142535059926,0.5466706668967634,171.15214695689525,1375.6351720258133
0.195,-0.0637792327121375,0.8125,-0.8040464616080364,0.0,0.0,6.163569408262302,6.153473605569605,0.5580677157199251,168.7206170754501,1380.7707005520633
0.2,-0.06566003617110941,0.8125,-0.8043054158330325,0.0,0.0,6.187292715223078,6.177177544851912,0.569329419406887,168.53302133031985,1385.9918130918154
0.20500000000000002,-0.06755610552985582,0.8125,-0.804572365532192,0.0,0.0,6.211392632292866,6.201257824557364,0.5804575676062119,170.43801234221675,1391.2998781869483
0.21,-0.06946768633050772,0.8125,-0.8048473191952797,0.0,0.0,6.235872661772799,6.225717945696626,0.591453781825789,174.13668850365175,1396.6962423693928
0.215,-0.07139497760317899,0.8125,-0.8051302883780064,0.0,0.0,6.260736370264883,6.2505614735605235,0.6023195080574838,179.18754368129507,1402.182185057158
0.22,-0.07333813557935494,0.8125,-0.8054212874179113,0.0,0.0,6.28598737080953,6.275792019872434,0.6130560073851461,185.00887595775436,1407.7589241945211
0.225,-0.0752972813775526,0.8125,-0.805720333040857,0.0,0.0,6.311629323428137,6.301413243330858,0.6236643505026245,190.86533988826145,1413.4276004715334
0.23,-0.07727250594838059,0.8125,-0.8060274441368642,0.0,0.0,6.337665955013285,6.327428869484087,0.6341454159666052,189.71459814700745,1419.1892743423757
0.23500000000000001,-0.07926387818859301,0.8125,-0.8063426414946134,0.0,0.0,6.364101026279281,6.353842657707676,0.644499885706703,178.05236983427,1425.0449456575498
0.24,-0.08127145168846556,0.8125,-0.8066659475724027,0.0,0.0,6.390938362440022,6.38065843185822,0.6547282370801867,167.76502318699423,1430.9955528602463
0.245,-0.08329526464784677,0.8125,-0.80699738636596,0.0,0.0,6.418181831989901,6.40788005907161,0.6648307446160864,159.48274358707906,1437.0420020843758
0.25,-0.08533534162876084,0.8125,-0.8073369831737475,0.0,0.0,6.445835344129423,6.435511447191127,0.6748074973868674,153.77067781238043,1443.1851872954164
0.255,-0.08739169547756608,0.8125,-0.8076847644816916,0.0,0.0,6.473902865919818,6.463556561908806,0.684658406476539,150.84224828317213,1204.6634446023465
0.26,-0.08946432615605025,0.8125,-0.808040757798773,0.0,0.0,6.502388387744855,6.492019392255005,0.6943824329260293,147.15071193175444,1109.3266363321472
0.265,-0.09155322358849442,0.8125,-0.8084049914987762,0.0,0.0,6.531295952561386,6.520903979826131,0.7039746874867419,126.61841988706736,1131.5431429263856
0.27,-0.09365836413945512,0.8125,-0.8087774947248021,0.0,0.0,6.560629634549583,6.550214397452071,0.7134292191963459,107.19448538409114,939.015451296897
0.275,-0.09577971227206923,0.8125,-0.8091582972091551,0.0,0.0,6.59039353695524,6.579954747040456,0.7227402094116361,91.72146763346876,658.0470267474325
0.28,-0.0979172243007814,0.8125,-0.8095474291897269,0.0,0.0,6.620591810177738,6.610129177650702,0.7319020055328772,83.1642957559294,540.3281399581053
0.28500000000000003,-0.10007084789718965,0.8125,-0.809944921295344,0.0,0.0,6.65122861926964,6.640741853019313,0.740909149395234,83.58909416287092,557.0345764835777
0.29,-0.10224052714288567,0.8125,-0.810350804441141,0.0,0.0,6.682308175134195,6.671796982733226,0.7497722153856149,92.97413969263954,721.4123524414929
0.295,-0.10442620282464823,0.8125,-0.8107651097842398,0.0,0.0,6.7138347159801555,6.703298803699316,0.7585362619918169,109.31604602642885,1103.1464537727397
0.3,-0.10662781473036188,0.8125,-0.8111878686244421,0.0,0.0,6.74581250801256,6.735251580834857,0.767132977593081,129.91027914544398,1483.0393316644734
0.305,-0.10884530585945237,0.8125,-0.8116191123808664,0.0,0.0,6.778245866275989,6.767659627894841,0.7755576125978657,151.82723312859744,1203.3210631588563
0.31,-0.11107862175492492,0.8125,-0.8120588725479003,0.0,0.0,6.811139125254868,6.800527278095227,0.7838057492851436,129.54550009146632,723.7107968858598
0.315,-0.11332771619065672,0.8125,-0.8125071806614158,0.0,0.0,6.844496672421102,6.833858917634947,0.7918733225900569,113.31686536486973,514.6813205948065
0.32,-0.11559255193232319,0.8125,-0.8129640683143553,0.0,0.0,6.878322932096179,6.867658969570685,0.7997566350376911,104.85869768836693,462.4803562388078
0.325,-0.11787310333509556,0.8125,-0.8134295671344013,0.0,0.0,6.912622367919027,6.901931896283085,0.8074523702610187,107.26443747586202,561.3868721172425
0.33,-0.12016936102244437,0.8125,-0.8139037088219788,0.0,0.0,6.94739950479117,6.936682221405437,0.8149576048962365,122.38239272991929,638.1758870682708
0.335,-0.1224813314834722,0.8125,-0.8143865251762354,0.0,0.0,6.982658900330559,6.9719145012995885,0.8222698150018997,123.83517466840645,489.6815263596111
0.34,-0.12480904287643638,0.8125,-0.8148780481314136,0.0,0.0,7.018405178211597,7.007633358370923,0.8293868833462197,124.64815148370849,459.3566871526929
0.34500000000000003,-0.12715254599717202,0.8125,-0.8153783098329681,0.0,0.0,7.054643011550625,7.043843464466855,0.8363070838855726,90.62335607056689,496.3857136020505
0.35000000000000003,-0.12951191710580384,0.8125,-0.8158873426881273,0.0,0.0,7.091377124192623,7.080549542162864,0.8430283744534957,59.3736373558217,304.77746971737764
0.355,-0.13188726275471774,0.8125,-0.8164051794648196,0.0,0.0,7.12861231085715,7.117756384893684,0.849548251348514,43.89337709901413,179.80019151867322
0.36,-0.13427871923284226,0.8125,-0.81693185338352,0.0,0.0,7.166353406679379,7.155468826517621,0.85586475068409,53.44854687305533,260.97292281486534
0.365,-0.13668645793976447,0.8125,-0.8174673982178283,0.0,0.0,7.204605317970429,7.193691772054205,0.8619765164799958,81.76780313226631,552.3901782905962
0.37,-0.13911068604851806,0.8125,-0.8180118484255354,0.0,0.0,7.2433730031343355,7.232430178615865,0.8678827881700492,117.439109427803,497.44675109436713
0.375,-0.14155164851971708,0.8125,-0.8185652392605739,0.0,0.0,7.282661471337886,7.2716890540791095,0.8735833853585224,125.00796758558187,394.919324336036
0.38,-0.1440096318015864,0.8125,-0.8191276069194624,0.0,0.0,7.3224758000273455,7.311473474588638,0.8790786898513063,118.21573819123336,370.59218597278397
0.385,-0.146484962643971,0.8125,-0.819698988681119,0.0,0.0,7.3628211023101535,7.351788551963586,0.884428872081479,83.28934853701166,399.14997286902565
0.39,-0.1489780120277245,0.8125,-0.8202794230509528,0.0,0.0,7.4037025555788505,7.392639462300606,0.8896016395612077,59.49228790247615,253.30980296197743
0.395,-0.15148919449193288,0.8125,-0.8208689499241808,0.0,0.0,7.445125380949348,7.434031425427645,0.894570205391581,54.066741143498966,209.59351426134583
0.4,-0.15401896838748336,0.8125,-0.8214676107302725,0.0,0.0,7.487094840846194,7.475969702491246,0.8993366839176683,68.53930715138678,263.38679278024136
0.405,-0.15656783733111093,0.8125,-0.8220754485969768,0.0,0.0,7.529616255907582,7.518459612849445,0.903903658940722,96.21216380785656,376.6981901602608
0.41000000000000003,-0.159136346832804,0.8125,-0.8226925085018801,0.0,0.0,7.572694972485569,7.561506501595976,0.9082741510750287,95.98183531977914,275.4457166319784
0.41500000000000004,-0.16172508510244712,0.8125,-0.8233188374177813,0.0,0.0,7.616336391708797,7.605115768601998,0.9124515845826497,83.09656239100632,234.47583991878517
0.42,-0.16433467917438765,0.8125,-0.8239544844609231,0.0,0.0,7.660545950031283,7.649292849079225,0.916439751793332,43.735865133117095,188.7604182478048
0.425,-0.16696579126835312,0.8125,-0.8245995010113878,0.0,0.0,7.705329118286757,7.6940432126350835,0.9202427775617631,28.20472712116758,92.56150067190107
0.43,-0.16961911555225984,0.8125,-0.8252539408316001,0.0,0.0,7.7506914203722355,7.739372381942972,0.9238650839910861,51.08668339321978,193.99256628549006
0.435,-0.17229537015930788,0.8125,-0.8259178601571352,0.0,0.0,7.796638402889645,7.7852859024058265,0.9273116479570875,61.50400003072481,199.7653005423292
0.44,-0.17499528793408348,0.8125,-0.8265913177537451,0.0,0.0,7.843175666336589,7.831789373324665,0.9305895222764476,73.69934768645521,394.13697411644074
0.445,-0.17771960890307367,0.8125,-0.8272743749445839,0.0,0.0,7.890308847912292,7.878888430716938,0.9337063461786502,95.46720803718421,279.1642878665432
0.45,-0.18046906982517105,0.8125,-0.8279670955985543,0.0,0.0,7.938043622679466,7.926588748477682,0.9366694703348871,100.04619779989962,228.27160141818467
0.455,-0.18324438923369815,0.8125,-0.8286695460770247,0.0,0.0,7.98638572409073,7.974896058891523,0.9394859601880375,94.12803170843573,216.59393112014413
0.46,-0.18604624490557028,0.8125,-0.8293817951073376,0.0,0.0,8.03534091522283,8.023816123887364,0.9421625990444518,78.9350953089072,170.06764263014256
0.465,-0.1888752483385671,0.8125,-0.8301039135649527,0.0,0.0,8.084915021065742,8.073354767304878,0.9447354100804585,86.38894577956474,158.42797858116688
0.47000000000000003,-0.19173190929852602,0.8125,-0.8308359741442375,0.0,0.0,8.135113911998843,8.12351785838249,0.9472031563165709,82.66190824078548,196.08533314646098
0.47500000000000003,-0.19471669868001407,0.796875,-0.8534885495641882,0.0,0.0,8.185943505097121,8.1743113130628,0.9495486507242824,52.54410609948905,150.6023081254613
0.48,-0.19760682114446057,0.796875,-0.8542519181654916,0.0,0.0,8.237409784294627,8.225741114142217,0.9517777649837129,45.459358377122825,87.72177123734305
0.485,-0.20047032525210765,0.8125,-0.8330925511811108,0.0,0.0,8.289518770767273,8.277813281674533,0.9538960761615028,13.850313364543243,33.565325442288405
0.49,-0.2034386850579231,0.8125,-0.8338651218155436,0.0,0.0,8.34227655391885,8.330533903935658,0.9559088785208516,35.534837448398605,94.58017594199133
0.495,-0.20643339685657772,0.8125,-0.8346479995225885,0.0,0.0,8.395689273178542,8.383909119233998,0.9578211992137486,51.74218158062729,123.71120162864895
0.499255631652644,-0.2090016155225338,0.8125,-0.8353224944361933,0.0,0.0,8.44167081596429,8.429858470316347,0.9593673654818741,74.39323610321749,178.85678157618486
