s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral,receiver_velocity,receiver_heat,receiver_l,receiver_effective_n,maximum_gamma,minimum_rest_dec_margin,maximum_density,maximum_abs_radial_stress,backbone_slice_energy,maximum_backbone_inverse_stretch,minimum_backbone_inverse_stretch
0.05,100,0.24999999999999967,-2.1,0.17228685091334717,0.9991459581563988,0.0021585049641228995,0.1660309530859323,0.9861983175470704,0.20000000000000007,20431.83848038952,774.6043073414016,0.0,26.290141799524104,-9.8193961824437e-12,-1.758593271006248e-13,-4.2590144237402275e-15,47.67155956286531,-21.512943561533543,-0.14471766696572194,-0.0010005475514970272,0.0,-36.93313577731927,51.52076588921414,-4.526234350084879,0.0008557678297734944,2.911261440864131,-1.2999893023215667,0.004324688675967418,1.0151801700580223,0.006640321888417814,5.624640670538237,5.614995298921355,740.2484301533823,492.7475007871623,2.8676426170763924e-06
0.055,110,0.24999999999999967,-2.1,0.17019297392668833,0.9991470334091112,0.0021596095091717792,0.16624043119780507,0.984359751205183,0.20500000000000007,20398.960643917002,775.998000347951,0.0,26.298507319724703,-1.376696574848987e-11,-1.6431300764452317e-13,4.775382455281349e-15,47.791496433698484,-24.22109106841814,-0.052905256465129585,-0.0003348406057676526,0.0,-40.71520208209156,56.67743934217045,-4.892861544756541,0.001051919932693302,2.914753847910834,-1.2999856108024155,0.004340744689108542,1.0148052446292988,0.006483600136243017,5.638851232771408,5.629193714524098,741.6349947419817,493.36919098514306,2.883839189544654e-06
0.06,120,0.24999999999999967,-2.1,0.16766886807514808,0.9991481261634848,0.002159572323479382,0.16645386073707744,0.9829951801650819,0.21000000000000008,20365.163400415022,777.4219813186373,0.0,26.30854483805169,-5.637616246756252e-12,-1.7053025658242404e-13,2.6983295157445686e-15,47.91384975424139,-27.020118088802963,0.05662258080881798,0.0004639197232905252,0.0,-44.5044610948759,61.83498250946849,-5.244231496024987,0.001270723226362208,2.9189349557802804,-1.299981124528801,0.004357126641697488,1.014359917782851,0.006331833468583719,5.6533483009620875,5.6436784069432075,743.0500875285719,494.00260824930933,2.900822748549941e-06
0.065,130,0.24999999999999967,-2.1,0.16479816797085275,0.9991492363796042,0.002160184875719032,0.16667126227515902,0.9822103152357134,0.21499999999999997,20330.466415832063,778.8764419256318,0.0,26.32023249356736,-3.867697377441772e-12,-1.7319479184152442e-13,5.384396993800825e-15,48.03863995255949,-29.90802926569877,0.1834354543237056,0.0013939937975271533,0.0,-48.29947556755468,66.99340133339763,-5.580810615919913,0.0015128629998906286,2.9238022889315123,-1.2999757557933223,0.004373835179192109,1.0138622231700223,0.006185822621713537,5.668134315539242,5.65845181540348,744.493926824334,494.64781363159454,2.918577670619585e-06
0.07,140,0.24999999999999967,-2.1,0.16167686799852107,0.9991503640194488,0.0021614189555330694,0.166892657312152,0.9820693191808286,0.22000000000000008,20294.886362404013,780.3615769288086,0.0,26.33354768116484,-6.462322753110393e-12,-1.474376176702208e-13,4.234490348363604e-15,48.16588822250245,-32.883059781014005,0.32709528036529445,0.0024535827596948684,0.0,-52.099014002942006,72.15270116680735,-5.903047717342185,0.0017790134693704634,2.9293529678306203,-1.2999694144923515,0.004390870810383366,1.013331642657481,0.006046059760864651,5.6832118069541355,5.673516469097952,745.9667340049767,495.30487094011056,2.937091956003311e-06
0.075,150,0.24999999999999967,-2.1,0.15839353978189172,0.9991515090466098,0.0021632469438079113,0.16711806823192604,0.9825958709232455,0.22499999999999998,20258.436856592973,781.8775825837644,0.0,26.34846705810278,-1.560123579159261e-11,-1.1901590823981678e-13,-7.030234941298648e-16,48.29561650394777,-35.94368069762193,0.48715668543213103,0.003640829053457362,0.0,-55.90198288346673,77.31288684185385,-6.211349490409782,0.0020698359536868278,2.9355837082315497,-1.299962008180756,0.004408233932914586,1.012785339983039,0.005912778035580743,5.698583393387125,5.688874984897305,747.4687324976627,495.9738466058185,2.9563578033504685e-06
0.08,160,0.24999999999999967,-2.1,0.15502119201819398,0.9991526714275074,0.0021656433843851015,0.16734751855371802,0.9817346763683411,0.22999999999999998,20221.131191138567,783.4246557672348,0.0,26.36496655119365,-5.5345497326400965e-12,-1.2168044349891716e-13,3.902052882147157e-15,48.42784763289124,-39.088381987035135,0.6631674436437719,0.004953816995418104,0.0,-59.70741067968464,82.47396273496757,-6.506072366725568,0.0023859766382180528,2.942490823513868,-1.29995344213621,0.004425924892098526,1.0122367839060844,0.005786063711856322,5.714251798616991,5.704530085204746,749.0001471397121,496.65481042922846,2.97636865945265e-06
0.085,170,0.24999999999999967,-2.1,0.15436639749889505,0.9991538511282394,0.0021657530874919536,0.16758103232201935,0.9789006574038773,0.235,20182.977751611244,785.0029644288954,0.0,26.38299625841189,2.409419558424363e-12,-8.704148513061227e-14,6.8994398726233246e-15,48.56260499770055,-42.31577092261686,0.8544021308594766,0.006388575508559208,0.0,-63.51447374868386,87.63593282616837,-6.787520869088167,0.0027280036799135054,2.9500588384965725,-1.2999436194923457,0.004443943965033294,1.0121317434328325,0.005665873922055743,5.730219811370869,5.720484557341005,750.5611998167681,497.3478337697036,2.9971331427902045e-06
0.09,180,0.24999999999999967,-2.1,0.15412135454160758,0.999155048116587,0.002165421640011632,0.1678186345119113,0.9758949801652806,0.24,20143.973086222824,786.612590028275,0.0,26.402417955083145,6.292114770407572e-12,-7.105427357601002e-14,1.242553152415575e-15,48.69991277651818,-45.624468559160526,1.0592071172966124,0.007934105022790473,0.0,-67.32257227964314,92.79880075155735,-7.055969600406314,0.003096245959327529,2.958232146697351,-1.2999324419171954,0.00446229147271837,1.0120925569693866,0.0055521044897674085,5.746490313587546,5.736741281784409,752.1521142489376,498.052990748416,3.0186632261296306e-06
0.095,190,0.24999999999999967,-2.1,0.15350849702804878,0.9991562623597777,0.002165620676829685,0.16806035059544178,0.9727307774395956,0.245,20104.1118242578,788.2535951192469,0.0,26.423075397657776,1.0536153158784475e-11,-1.9539925233402755e-14,-8.719671245021579e-16,48.83979569344386,-49.013081533186174,1.2757616515147348,0.009577972071485322,0.0,-71.13120153589489,97.96256984814733,-7.311676756276734,0.0034909455535366593,2.9669468573553046,-1.2999198102884748,0.004480967811089519,1.0119948431947063,0.005444602723944973,5.763066251649103,5.753303203427436,753.7731131972198,498.7703569614381,3.040973106959055e-06
0.1,200,0.24999999999999967,-2.1,0.15247656357835843,0.9991574938237725,0.0021663255452638456,0.16830620640538135,0.9694218324432659,0.25,20063.389251572375,789.9260436863666,0.0,26.444814035407703,-2.516845908163029e-12,8.881784197001252e-15,4.599626581748883e-15,48.98227894413653,-52.48020855031256,1.5022892994898824,0.011307877898477503,0.0,-74.93987996467122,103.12724319005277,-7.554941141648436,0.003912301083486654,2.9761397277662205,-1.2999056249039995,0.004499973485643621,1.0118312551727575,0.0053431881970192,5.779950627705859,5.770173322909542,755.4244189077773,499.5000090753968,3.064080190490397e-06
0.105,210,0.24999999999999967,-2.1,0.1509862139813405,0.9991587424741137,0.0021675137659303884,0.16855622830981168,0.9659824123815043,0.255,20021.801133629146,791.6300046233267,0.0,26.467481109625158,1.1660641962542458e-11,1.509903313490213e-14,2.8338931546320136e-16,49.12738830033668,-56.02445570954106,1.7370591864404432,0.013111666352047168,0.0,-78.74813735719647,108.29282361598308,-7.786125040256636,0.004360465575320038,2.9857482093114425,-1.2998897856585703,0.004519309174714968,1.0115970820366589,0.005247679702277868,5.797146512218831,5.78735470914965,757.1062563586281,500.242025345618,3.0880037159726335e-06
0.11,220,0.24999999999999967,-2.1,0.14900941253953254,0.9991600082726889,0.002169161990082212,0.16881044256817318,0.9624271085775139,0.26,19979.343133616767,793.3655474727959,0.0,26.49092575051229,2.9418078059604e-11,1.9539925233402755e-14,4.512429869298667e-15,49.27514974193971,-59.64448392779237,1.9783871168073228,0.014977331595147443,0.0,-82.55551151810967,113.45931374776738,-8.005648778715729,0.004835544042123339,2.995710485056612,-1.299872192228511,0.004538975717212957,1.0112902695245038,0.005157871660100535,5.814657000493638,5.804850455917052,758.8188488772092,500.99648370500137,3.1127651442103063e-06
0.115,230,0.24999999999999967,-2.1,0.14652997106253973,0.9991612911795835,0.002171248837087496,0.16906887570218687,0.9587706952346132,0.265,19936.011361267043,795.13274739847,0.0,26.514999075033828,2.4214178260575126e-11,3.907985046680551e-14,1.9619260301298554e-15,49.425589673695434,-63.33896638108392,2.22463668890355,0.016893025892276658,0.0,-86.36154418321911,118.62671600020379,-8.2139931134904,0.005337590946710082,3.005965515723605,-1.299852744264933,0.004558974193259948,1.0109115456359956,0.005073571450621481,5.832485238516087,5.8226637076457655,760.5624229182854,501.7634628648448,3.138388201545531e-06
0.12,240,0.24999999999999967,-2.1,0.14354296828076124,0.9991625911509663,0.0021737530474907514,0.16933155407068487,0.9550279936713436,0.27,19891.802746841568,796.9316830261943,0.0,26.539554282320488,2.592183867720015e-11,6.750155989720952e-14,5.406196171913379e-15,49.57873468220243,-67.10655972241972,2.4742202737102565,0.0188470672014356,0.0,-90.16578542058903,123.79503258284133,-8.411691612538998,0.005866607435268441,3.0164530776552527,-1.2998313415969798,0.004579305931695295,1.0104642815560179,0.004994575585519393,5.850634394283249,5.840797630790049,762.3372057855104,502.543041053023,3.1648992366624392e-06
0.125,250,0.24999999999999967,-2.1,0.14005416739988386,0.9991639081385546,0.0021766533028424223,0.1695985037568574,0.9512137493768502,0.275,19846.71503785577,798.7624366837466,0.0,26.56444674900336,2.3142705057986874e-11,7.993605777301127e-14,3.3134750731082e-15,49.734611472272846,-70.94590527899928,2.725599951400801,0.02082794676060047,0.0,-93.96780374998725,128.96426549428787,-8.599306653792903,0.00642253847343211,3.0271138026594815,-1.299807884444315,0.004599972544147808,1.009954267639484,0.004920672268536342,5.869107650383956,5.859255406411399,764.1434257803826,503.3352956793597,3.1923271096185923e-06
0.13,260,0.24999999999999967,-2.1,0.1360787158967085,0.9991652420906828,0.002179929919388249,0.1698697507796186,0.9473425353031029,0.28,19800.74650398787,800.625097141117,0.0,26.58953412266357,3.4510366066696604e-11,1.1546319456101628e-13,7.978499189194745e-15,49.89324699143408,-74.85565339848222,2.977288375001063,0.02282433652420782,0.0,-97.7671897093863,134.1344165101647,-8.777422866887777,0.007005269924969801,3.0378892192332447,-1.2997822736404163,0.0046209759874292775,1.0093893109049872,0.0048516677143776435,5.887908218867805,5.878040245035482,765.9813148429668,504.1403039629198,3.220702728014153e-06
0.135,270,0.24999999999999967,-2.1,0.13163987100098254,0.9991665929495264,0.0021835621958388113,0.17014532052307108,0.9434286535284631,0.28500000000000003,19753.895765444042,802.5197558355973,0.0,26.614676414776287,3.997376328197733e-11,1.0125233984581428e-13,5.057409322112516e-15,50.05466810012538,-78.83447785932451,3.2278495224647252,0.02482509655940794,0.0,-101.5635518253823,139.3054871657375,-8.94664223182737,0.007614625548370388,3.0487217870444665,-1.2997544108659456,0.004642318552612934,1.008778790133644,0.0047873587308261524,5.9070393022402685,5.897155347679972,767.8511047109754,504.9581412387709,3.250059362002156e-06
0.14,280,0.24999999999999967,-2.1,0.12676756616111365,0.9991679606532908,0.0021875306469416704,0.17042523817227329,0.9394860550435291,0.29000000000000004,19706.162025084992,804.4465109023067,0.0,26.63973609105113,2.4297887104527332e-11,1.0835776720341528e-13,5.580589596813811e-15,50.21890182618006,-82.88105811846158,3.4758994163990584,0.026819282235119868,0.0,-105.35651130517816,144.4774787344582,-9.107578711205031,0.008250364113338418,3.0595549376895965,-1.2997241988922863,0.004664002942422923,1.0081331653243657,0.004727558114494963,5.9265041236999,5.916603936066801,769.7530308944141,505.7888822512568,3.28043244506458e-06
0.145,290,0.24999999999999967,-2.1,0.12149697017020542,0.9991693451346337,0.0021918159897772937,0.17070952838242925,0.935528269227669,0.29500000000000004,19657.545588601723,806.4054652258849,0.0,26.664578160961668,3.8985998923341285e-11,1.6697754290362354e-13,6.496155077541077e-15,50.38597517383327,-86.9940385157953,3.7201067228190494,0.028796151346567916,0.0,-109.14569629991793,149.65039220374155,-9.260857488536399,0.00891217658016641,3.0703331091322807,-1.2996915418352184,0.004686032276910517,1.0074634885738931,0.004672104433093323,5.946305904550369,5.936389230053158,771.6873306603721,506.6326001722165,3.311859835021686e-06
0.15,300,0.24999999999999967,-2.1,0.11586671042978135,0.9991707463206371,0.0021963987333813834,0.17099821526087675,0.931568331104734,0.30000000000000004,19608.047906330543,808.3967264094031,0.0,26.68907026540769,2.791410916326268e-11,1.1191048088221578e-13,9.54804001329863e-15,50.55591511411138,-91.17202548766116,3.9591932921606157,0.03074517109122134,0.0,-112.93072763462294,154.82422824920965,-9.407109293628563,0.009599683510600466,3.081001781487487,-1.299656345417315,0.004708410123373121,1.0067808998604257,0.004620858184922138,5.966447863090072,5.9565144465221405,773.6542429869876,507.4893665475286,3.344382021732016e-06
0.155,310,0.24999999999999967,-2.1,0.10991772891409851,0.9991721641343306,0.002201260097771021,0.17129132266938404,0.9276187252468782,0.30500000000000005,19557.67117593449,810.420408957486,0.0,26.713082760820747,3.138523589248087e-11,1.4033219031261979e-13,5.754983021714243e-15,50.72874876310442,-95.4136196452795,4.1919346201088,0.03265602476170136,0.0,-116.71121144935105,159.99898720866096,-9.546966822368232,0.010312432817388226,3.0915075136382058,-1.2996185172387293,0.004731140551845322,1.006096250268344,0.004573694926523058,5.986933235755477,5.9769828205087565,775.6540106991948,508.3592521942695,3.3780421906327332e-06
0.16,320,0.24999999999999967,-2.1,0.10369217007657545,0.9991735984925078,0.0022063809394918706,0.1715888737619468,0.9236913271828973,0.31000000000000005,19506.4185380876,812.4766308465629,0.0,26.73648880388537,3.2914317442007854e-11,1.1901590823981678e-13,6.5397534337661845e-15,50.904503113060294,-99.71740055879624,4.417160203709808,0.03451861848767949,0.0,-120.48673092135954,165.17466905692132,-9.681060458549757,0.011049897872417596,3.1017979748219453,-1.2995779670544074,0.004754228117649679,1.0054197777967693,0.00453050737579188,6.007765245240431,5.997797573345686,777.6868769967042,509.24232582898446,3.4128864921283366e-06
0.165,330,0.24999999999999967,-2.1,0.09723226570239953,0.9991750493082898,0.002211358331785695,0.17189089150226414,0.9197973542057257,0.31500000000000006,19454.29399496766,814.5655169196913,0.0,26.75916443049053,3.356166583523826e-11,1.4210854715202004e-13,8.2836876827705e-15,51.08320533724893,-104.08193355891933,4.633753856860211,0.03632308751863823,0.0,-124.25683768988665,170.35127338256223,-9.810008764434798,0.011811476229819349,3.111821980665886,-1.2995346070559775,0.004777677927280666,1.0047608406142192,0.004491198427025179,6.028947136607769,6.018961948745243,779.7530888360264,510.13865560345573,3.4489641662535184e-06
0.17,340,0.24999999999999967,-2.1,0.09057980751929672,0.9991765164900211,0.002216389653083656,0.17219739842451973,0.91594732382266,0.32000000000000006,19401.303297470375,816.6871979362958,0.0,26.78098957212441,3.233393612393922e-11,1.5987211554602254e-13,6.01657315906489e-15,51.26488265205714,-108.50570776507817,4.840662340729053,0.03805987710599453,0.0,-128.02104523020662,175.52879936733655,-9.934416023952213,0.012596490171866297,3.121529909817303,-1.299488352155631,0.004801495632011499,1.0041277685351866,0.004455681322447226,6.050482160910913,6.040479196434604,781.852894979706,511.0483083947472,3.486327746207547e-06
0.17500000000000002,350,0.24999999999999967,-2.1,0.08415228443248612,0.999177999941601,0.002200176439033947,0.1725084166896064,0.9121510142477917,0.32500000000000007,19347.456391962274,818.8418320897201,0.0,26.80186971904831,2.916416123294897e-11,1.865174681370263e-13,3.8366553478094945e-15,51.44956235208382,-112.98713419415006,5.0370881788930815,0.03972146640370658,0.0,-131.77879354653464,180.7072457690369,-10.054863293787962,0.013404215549803236,3.130882612781338,-1.2994391202238798,0.004825687437584221,1.0035597210938942,0.004423878646370068,6.072373579306855,6.062352576265549,783.986545905282,511.9713499720687,3.5250332735213624e-06
0.18,360,0.24999999999999967,-2.1,0.07931467999736373,0.9991794995642336,0.0021820800311589624,0.17282396844195447,0.9084174368391894,0.32999999999999996,19292.766647861838,821.0296069984448,0.0,26.821736003723366,3.6296154737677024e-11,1.829647544582258e-13,4.534229047411222e-15,51.63727202341754,-117.52460178044873,5.222484210183392,0.04130237510715959,0.0,-135.52944858791693,185.88661090813844,-10.171903865694857,0.014233885708916037,3.13985144951138,-1.2993868322233402,0.004850260130773524,1.003160327859617,0.004395719439351173,6.094624688283723,6.084585383421555,786.1542957291668,512.907846055772,3.565140510123365e-06
0.185,370,0.24999999999999967,-2.1,0.07427822474119032,0.9991810152545443,0.002166285968600212,0.17314407540428423,0.9047548121397352,0.3350000000000001,19237.248744388802,823.2507139340872,0.0,26.840522741595233,3.357282701443189e-11,2.753353101070388e-13,5.3189994594631635e-15,51.828039307643934,-122.1164407506735,5.3963487964922905,0.042797376205599334,0.0,-139.27232914346462,191.0668926585681,-10.286062199454951,0.015084665270487845,3.1484090530547704,-1.2993314124231734,0.004875221040846746,1.0027700951102019,0.004371142955138462,6.11723879163968,6.107180920419817,788.3563989274694,513.8578611146564,3.6067131887623636e-06
0.19,380,0.24999999999999967,-2.1,0.069056553266652,0.9991825469071763,0.0021527589884022522,0.17346875941506415,0.9011705562090176,0.33999999999999997,19180.918147515215,825.5053499217537,0.0,26.85816639684038,3.4889846159279944e-11,2.6645352591003757e-13,9.766031794424169e-15,52.021892222783364,-126.76095445044369,5.558216026388374,0.04420141367883634,0.0,-143.00670415124523,196.2480884425866,-10.397829139653691,0.015955651646943698,3.156528909548184,-1.299272788649545,0.004900578081421439,1.0023929658792121,0.004350094311485394,6.140219238462389,6.130142535059926,790.5931135101923,514.8214599610387,3.6498193357811657e-06
0.195,390,0.24999999999999967,-2.1,0.0637792327121375,0.9991840944137873,0.002141469211248454,0.17379804221010228,0.8976712754096315,0.3450000000000001,19123.792034525883,827.7937158292176,0.0,26.874605621365923,3.217767961522843e-11,3.055333763768431e-13,6.714146858666616e-15,52.21885903822656,-131.45634559532786,5.707655540333488,0.04550960560075525,0.0,-146.73178996776775,201.43019522959924,-10.507663988096077,0.016845879033472108,3.1641853752066993,-1.299210892522576,0.00492633971911532,1.0020401214669148,0.004332527003690677,6.163569408262302,6.153473605569605,792.8646990730027,515.7987071025599,3.6945315574994788e-06
0.2,400,0.24999999999999967,-2.1,0.06566003617110941,0.999185657663346,0.0021323921321306583,0.1741319454774498,0.8941963667619556,0.35,19065.889284851975,830.1160163344346,0.0,26.88978128927711,2.168617117321847e-11,3.2507330161024584e-13,2.092721098805179e-15,52.41896831097823,-136.20071677449582,5.844272304894909,0.0467172468821489,0.0,-150.44674671587183,206.61320953869134,-10.615998269221945,0.017754323633932437,3.171353693970978,-1.2991456596744184,0.004952514960259504,1.0021626153586278,0.004318402890041374,6.187292715223078,6.177177544851912,795.171416760919,516.7896669051275,3.7409274113273728e-06
0.20500000000000002,410,0.24999999999999967,-2.1,0.06755610552985582,0.9991872365437288,0.002125506666054453,0.17447049119216135,0.8900818445336154,0.3550000000000001,19007.229538378262,832.4724619458713,0.0,26.903636525985387,2.6686379451963642e-11,3.2862601528904634e-13,2.267114523705611e-15,52.62224908924272,-140.99214510571974,5.9677063302138516,0.047819811587064096,0.0,-154.15067690354095,211.79712744422955,-10.723236596953415,0.018679910166206536,3.1780100153966573,-1.299077029944155,0.004979113357073204,1.0022897542170304,0.004307689150655065,6.211392632292866,6.201257824557364,797.5135312629417,517.7944045864199,3.789089853550369e-06
0.21,420,0.24999999999999967,-2.1,0.06946768633050772,0.99918883093976,0.002120797117156629,0.17481370119214648,0.8860584489171095,0.36,18947.833726444187,834.8632658522852,0.0,26.91611674170812,2.8952098828270052e-11,3.5704772471945034e-13,4.795819184761869e-15,52.82873066437693,-145.82863967194407,6.077632362305819,0.04881295559862681,0.0,-157.84262709109282,216.98194458410086,-10.829760891115585,0.019621519528530362,3.1841314101317875,-1.299004947544751,0.00500614493974662,1.0024216479732218,0.004300361351634525,6.235872661772799,6.225717945696626,799.8913076489606,518.8129849570952,3.8391075924193065e-06
0.215,430,0.24999999999999967,-2.1,0.07139497760317899,0.9991904407355099,0.0021182511391468328,0.17516159766557035,0.8821443967835205,0.365,18887.723522441556,837.2886470897199,0.0,26.927169653524565,3.355050465604463e-11,3.5349501104064984e-13,5.580589596813811e-15,53.03844286596656,-150.70818486271736,6.173759504438296,0.04969251837419986,0.0,-161.52159018112977,222.16765616983426,-10.935932468788947,0.020577997737145862,3.1896958871657923,-1.2989293611977124,0.00503362022438707,1.002558406191822,0.004296400271232698,6.260736370264883,6.2505614735605235,802.3050145360977,519.8454738673018,3.891075683399266e-06
