s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.36,-0.6401865819759467,0.625,-1.1949563112111665,0.0,0.0,0.8919551980892937,0.8809713152426966,0.85586475068409,6.652436254302896,32.13062129526929
0.365,-0.647867147094342,0.625,-1.1975376554109198,0.0,0.0,0.8971509722237321,0.8861350252893099,0.8619765164799958,10.18210725488801,68.04465636276855
0.37,-0.6553611549428782,0.625,-1.2001396819480807,0.0,0.0,0.9024288338463744,0.8913804106111908,0.8678827881700492,14.631365597633783,61.30916971155053
0.375,-0.6626666010455153,0.625,-1.2027613563086421,0.0,0.0,0.9077900513763032,0.8967087354397452,0.8735833853585224,15.58235128236919,48.699498189823565
0.38,-0.6697871785473032,0.625,-1.205401659013427,0.0,0.0,0.9132359065228669,0.9021212773101384,0.8790786898513063,14.743491106100716,45.72526965089398
0.385,-0.6767276513236239,0.625,-1.2080596001155397,0.0,0.0,0.9187676909268906,0.9076193237239393,0.884428872081479,10.393239407941776,49.27729162491399
0.39,-0.6834926667005595,0.625,-1.210734219841785,0.0,0.0,0.9243867105425838,0.9132041765057825,0.8896016395612077,7.427888938539704,31.291066092751965
0.395,-0.6900867713886321,0.625,-1.213424588145212,0.0,0.0,0.9300942840521541,0.9188771502287411,0.894570205391581,6.7543747515080215,25.906628593490726
0.4,-0.6965144299412303,0.625,-1.2161298043093651,0.0,0.0,0.9358917436419185,0.9246395729869781,0.8993366839176683,8.567458145176996,32.57608862775046
0.405,-0.7027800448227578,0.625,-1.2188489966098752,0.0,0.0,0.9417804382765439,0.9304927896517955,0.903903658940722,12.033911253764952,46.62058026087618
0.41000000000000003,-0.7088879723630428,0.625,-1.2215813220283773,0.0,0.0,0.9477617309080573,0.9364381590985634,0.9082741510750287,12.012620435515547,34.11196958701186
0.41500000000000004,-0.7148425420734977,0.625,-1.224325966015842,0.0,0.0,0.9538370033976643,0.9424770591007914,0.9124515845826497,10.406653801421927,29.057821966261468
0.42,-0.7206480703661319,0.625,-1.2270821423000018,0.0,0.0,0.9600076554477079,0.9486108852699472,0.916439751793332,5.480910318833012,23.40872430835614
0.425,-0.7263088709160275,0.625,-1.2298490927297836,0.0,0.0,0.9662751058628781,0.9548410523107991,0.9202427775617631,3.5369710062299693,11.487006020434805
0.43,-0.7318292687980559,0.625,-1.232626087150422,0.0,0.0,0.9726407962778728,0.9611689977289828,0.9238650839910861,6.410910939399843,24.092346420561686
0.435,-0.7372140853497251,0.625,-1.2354124236660242,0.0,0.0,0.9791061887800866,0.9675961794693794,0.9273116479570875,7.723706545438164,24.827879671776536
0.44,-0.7424712625121751,0.625,-1.2382074353504255,0.0,0.0,0.9856727712388728,0.9741240812162926,0.9305895222764476,9.261993274534932,49.02306477907261
0.445,-0.7476097107690574,0.625,-1.2410104990906095,0.0,0.0,0.9923420566268027,0.9807542117207654,0.9337063461786502,12.006643515494908,34.750022607215264
0.45,-0.752637925625129,0.625,-1.2438210350075496,0.0,0.0,0.9991155846108869,0.98748810638478,0.9366694703348871,12.592235587791173,28.43789410282651
0.455,-0.7575639743715954,0.625,-1.2466385043151813,0.0,0.0,1.0059949255682232,0.9943273312562129,0.9394859601880375,11.856717860092102,27.005400936463086
0.46,-0.7623954854155169,0.625,-1.2494624071668359,0.0,0.0,1.0129816784346029,1.0012734808922816,0.9421625990444518,9.95101591544542,21.22234830587424
0.465,-0.7671396433293854,0.625,-1.252292280497745,0.0,0.0,1.0200774762057898,1.0083281838320657,0.9447354100804585,10.899733337120582,19.786990726317576
0.47000000000000003,-0.7718031866320046,0.625,-1.2551276958704543,0.0,0.0,1.0272839853375146,1.0154931020028108,0.9472031563165709,10.438360845562322,24.511954880321095
0.47500000000000003,-0.7763924005773293,0.625,-1.2579682573311188,0.0,0.0,1.0346029073905318,1.0227699323586117,0.9495486507242824,6.640930871672682,18.843362651038476
0.48,-0.7809131138644759,0.625,-1.2608135992882383,0.0,0.0,1.0420359830670243,1.0301604108972549,0.9517777649837129,5.750628952127296,10.985939704220787
0.485,-0.7853706973182715,0.625,-1.2636633844222969,0.0,0.0,1.0495849900079457,1.0376663104732708,0.9538960761615028,1.7536700761925523,4.207585533324361
0.49,-0.7897700656993024,0.625,-1.2665173016322,0.0,0.0,1.0572517482294077,1.0452894462073563,0.9559088785208516,4.503479208887985,11.867625877603299
0.495,-0.7941156755876302,0.625,-1.2693750640132784,0.0,0.0,1.06503811938754,1.0530316747590582,0.9578211992137486,6.563772666014434,15.538314166431961
0.5,-0.7984115282092704,0.625,-1.272236406874702,0.0,0.0,1.0729460082556321,1.0608948957994826,0.9596378111697725,10.224354557429217,24.3760590756442
0.5049999999999994,-0.8026611728165539,0.625,-1.27510108580132,0.0,0.0,1.0809773665673421,1.0688810558372788,0.9613632459701796,8.823190860321722,17.51839479015565
0.5099999999999989,-0.8068677189743031,0.625,-1.2779688747715852,0.0,0.0,1.0891341905489527,1.076992145768614,0.9630343941767752,4.839036581299097,10.430371933225226
0.5149999999999983,-0.8110338605829406,0.625,-1.2808395643407469,0.0,0.0,1.0974185261018048,1.0852302060354428,0.9646510058999227,4.481792200451056,8.0008544085918
0.5199999999999978,-0.8151618882829879,0.625,-1.2837129599133228,0.0,0.0,1.1058324677465234,1.0935973255799776,0.9661881814567649,9.192436993852183,20.742438503643946
