s,l,required_negative_null,worst_direction_cosine,geometry_rho,geometry_pr,geometry_j,geometry_pt,endpoint_rho,endpoint_pr,endpoint_j,endpoint_pt,supply_rho,supply_pr,supply_j,supply_pt
0.0,-2.1,2.928762547288689,-4.9984343232829536e-05,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,1.4743057989224204,-1.4641830980742379,4.1124604571924425e-14,1.4654484356802606
0.0,-2.0500000000000003,3.0541311446951105,-3.228709543301305e-05,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,1.534642211168116,-1.5266623463818247,8.897326887667663e-14,1.5276681535961532
0.0,-2.0,3.184988591839623,-1.6117926910791524e-05,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,1.5982765691168026,-1.591769569534535,1.2145034634350922e-13,1.5927058292835323
0.0,-1.9500000000000002,3.3212480341687916,-4.812218520445475e-06,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,1.6651505743310724,-1.6598448418948397,9.844964485715551e-14,1.6607132230275305
0.0,-1.9000000000000001,3.4643941490552304,-1.550317706791178e-07,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,1.7361920214996078,-1.7313382674740154,-2.4817589713665596e-14,1.7323963551399135
0.0,-1.85,3.61476542312451,1.3578135493798001e-06,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,1.8111540811294005,-1.8065823874182274,-4.690192659376709e-13,1.8078177222414196
0.0,-1.8,3.7724416164164567,1.5689036602401917e-06,0.005115940808593638,-0.005297304400671625,-1.116525738577696e-05,0.00020755181087607938,-0.0002897863606429758,-0.0002537611474111484,-1.707801039534216e-05,0.0012357437730702338,1.8898362493277185,-1.8857500352669292,-1.8059334054925917e-12,1.8869829022865043
0.0,-1.75,3.9383969328798893,1.0957176327305549e-06,0.005268140855280507,-0.005371675311497343,-6.989376053648017e-06,0.00010802267153342798,-0.00021613516308023844,-0.00019264319324942237,-1.1301014150075086e-05,0.0009601697475732611,1.972756489862329,-1.969049750952163,-5.789556025087307e-12,1.9702725719551568
0.0,-1.7000000000000002,4.112654550905264,3.48467238017932e-07,0.005406158705696318,-0.0054659387661892935,-4.420485519943504e-06,5.912757555955629e-05,-0.00014472171230507964,-0.00013296196887998098,-5.852580944110363e-06,0.0006846939478382644,2.059820243897388,-2.0566926464546507,-1.601513915701206e-11,2.0577596210530995
0.0,-1.6500000000000001,4.295807623792491,-4.1273013502474414e-07,0.00553796511703101,-0.005573128218430285,-2.8410466295369952e-06,3.490573650589012e-05,-7.93360671104438e-05,-7.777195452533276e-05,-1.0689693315272027e-06,0.0004219018783206639,2.151336709097435,-2.1488605425666765,-3.969560508346557e-11,2.149701219736651
0.0,-1.6,4.488996849044778,-1.051947639811349e-06,0.005668025999929248,-0.0056892206065655634,-1.8630772254780341e-06,2.239958923204094e-05,-2.2482866122002697e-05,-2.9177532622091023e-05,2.856972998477517e-06,0.00018192930832734705,2.247966468231405,-2.2458028964057664,-1.0449934497715989e-10,2.2465613599553635
