s,left_pressure,right_pressure,left_net_traction,right_net_traction,left_integrated_traction,right_integrated_traction,slice_energy
0.0,0.0006326688030114145,9.110471555540245e-05,-1.4641830980742379,-5.486057488057781,-159.12834734531148,-309.2674824860067,90902.03756098625
0.020078125,0.0026148689640299655,7.738334204585761e-05,-1.456311976169329,-5.4863639388268854,-158.27087384527047,-309.27650708172314,91624.86970457397
0.04015625,0.004419470505054436,6.799984079030637e-05,-1.4491920853098668,-5.486686274078442,-157.49492476434986,-309.28585686581704,92069.53689833694
0.06023437499999999,0.005900796608879488,6.068838071110154e-05,-1.4434077375385592,-5.487028153648061,-156.8639900068507,-309.2956988185493,92231.05368084172
0.0803125,0.007092758643994714,5.433437797327623e-05,-1.4388219181604722,-5.48739218184286,-156.36316477170615,-309.30613770368626,92114.80208800481
0.100390625,0.008133988422042458,4.89253515326331e-05,-1.4348788405144846,-5.487779963174464,-155.93203478061756,-309.31721903168267,91716.64854441184
0.12046874999999999,0.009160078485176283,4.455040607679498e-05,-1.4310372287022164,-5.48819310945429,-155.51176552180604,-309.328985645605,91034.23565278533
0.140546875,0.010270692383041662,4.288849442371125e-05,-1.4269024029353337,-5.4886264948125,-155.05945623156958,-309.34109734758465,90076.26340219541
0.160625,0.011515260548306594,4.278201856852943e-05,-1.4222831707070989,-5.489086079287197,-154.55432109846618,-309.3538352714634,88857.3972312371
0.180703125,0.012900606440078826,4.382797821808557e-05,-1.4171604403150342,-5.489575129083711,-153.9942768111174,-309.3673249467251,87399.1074623754
0.20078125,0.0144272433709682,4.611982602250014e-05,-1.4115412379073637,-5.490095213998678,-153.3800779477565,-309.3815922768156,85726.1225223318
0.220859375,0.016103525558169594,4.970015543717588e-05,-1.405402049257439,-5.490648411339265,-152.7091602546404,-309.396687498752,83864.2476012417
0.24093749999999997,0.01793946201045762,5.478546770851712e-05,-1.3987137971848251,-5.491236429729505,-151.97835502428686,-309.41263549848986,81840.47287824721
0.261015625,0.019945405070472357,6.151559214954191e-05,-1.391447189726699,-5.491861618448256,-151.18447033872684,-309.4294923962376,79681.36675203856
0.28109375,0.022119737713779383,7.005369962254913e-05,-1.3836219257570832,-5.492526579055965,-150.32963731353024,-309.44732332805495,77413.87989585589
0.301171875,0.024472435098300264,8.048501808438696e-05,-1.3752122506467839,-5.493234563536949,-149.41104833842914,-309.4662245115166,75064.0257616662
0.32125,0.027021507395697024,9.291588618940564e-05,-1.366161625229728,-5.49398904615485,-148.42255160188574,-309.48629877053037,72656.18713844851
0.341328125,0.029785829589529286,0.00010755227689740105,-1.3564117406858702,-5.494793360827195,-147.35780393554006,-309.507634685503,70212.96524008979
0.36140625,0.0327852863489935,0.00012448395677513532,-1.3459020834086082,-5.495651501695544,-146.21022379668443,-309.53035128501125,67753.35701750174
0.381484375,0.03604081984671574,0.0001438992320452574,-1.3345698979842366,-5.496567190133104,-144.9729875436602,-309.5545450450853,65293.358324649984
0.4015625,0.03957603376050462,0.00016593630160296292,-1.3223439502297025,-5.497544445354698,-143.63835228770117,-309.5803215328299,62845.125029018796
0.421640625,0.04341585178755392,0.00019064245228711665,-1.3091501220677864,-5.498587803350159,-142.19826416524617,-309.6078072605411,60417.43903266886
0.44171875,0.04758916480921455,0.00021817807389183907,-1.2949010482367898,-5.4997017476042,-140.6432332290008,-309.6371170554755,58017.13603076431
0.461796875,0.052138274203182816,0.0002487503942709464,-1.2794588091037837,-5.500891258017716,-138.9582824965093,-309.6683844131325,55649.17199475794
0.48187499999999994,0.05709188311492132,0.0002827191472464677,-1.262743487750085,-5.502161281413999,-137.13473953495065,-309.7017310916952,53317.61265521006
0.5,0.061936596801455725,0.00031668960537774624,-1.2464938856857275,-5.503381142532452,-135.36229820048845,-309.73371931532733,51247.192175107426
0.501953125,0.06248360901700478,0.00032055484424077887,-1.2446665741239085,-5.503516960563049,-135.16300344404664,-309.73727933116527,51026.15560005
0.52203125,0.06832933838220438,0.00036272939332551615,-1.2251905797386997,-5.504963621554271,-133.03901924733867,-309.77515051449524,48778.617380016345
0.542109375,0.07467498369942702,0.0004097855692272845,-1.2041843524466103,-5.506507171091576,-130.74856702041674,-309.81548676755705,46578.68803438659
0.5621875,0.08155462295601612,0.0004623201702568858,-1.1815607240972232,-5.50815381346104,-128.2822109278817,-309.85843427450914,44429.74174653803
0.582265625,0.08899703075722236,0.0005210046982686943,-1.1572576824329321,-5.509910133951357,-125.63325454579926,-309.90414719303044,42334.77648458924
0.60234375,0.09703179898479414,0.000586597212638613,-1.13121374251279,-5.511783116780155,-122.79506735091348,-309.9527877532166,40296.408043502764
0.622421875,0.10568358345854886,0.0006599544801451647,-1.1033909762729837,-5.51378015765629,-119.7635855137873,-310.0045261287275,38316.883640087006
0.6425,0.11497376360541113,0.0007420439227937702,-1.0737681124679679,-5.515909083032747,-116.53656300791523,-310.0595405302941,36398.09898941941
0.6625781249999999,0.12493553882544284,0.0008339536946395512,-1.0422801873072403,-5.518178179209729,-113.10702283015203,-310.1180178437749,34541.61458074688
0.68265625,0.13560288993873212,0.0009369079972312449,-1.0088633181985531,-5.520596203411998,-109.46811919130563,-310.18015325252946,32748.666600498957
0.7027343749999999,0.14700864548662995,0.0010522821779522906,-0.9734624830676863,-5.523172407291127,-105.61398314714906,-310.2461503772521,31020.17644560614
0.7228125,0.15917318253594917,0.0011816142152696585,-0.9360764346061109,-5.525916577628866,-101.54459610673369,-310.3162224881487,29356.76356541246
0.7428906249999999,0.17212974457634608,0.0013266401037619105,-0.896655954517845,-5.528838992295403,-97.2547519615483,-310.390588784942,27758.749911569703
0.76296875,0.18591466398386133,0.0014893111975614393,-0.8551434838958032,-5.531950460585815,-92.73836550986759,-310.4694753869623,26226.094440889196
0.7830468749999999,0.20056709450636154,0.0016718178825400694,-0.811473864149655,-5.535262345012269,-87.98857131908112,-310.55311532398747,24758.178858635256
0.803125,0.21611993470990581,0.001876645231222108,-0.7656112935765065,-5.5387864706601935,-83.00170842894256,-310.6417419876914,23354.187718168017
0.8232031249999999,0.23260814392767895,0.0021065717784278615,-0.7175159405793299,-5.542535275343319,-77.77369240461682,-310.7355962454747,22013.24522843393
0.84328125,0.2500701947602682,0.002364689589462724,-0.6671381943284327,-5.5465218838368475,-72.2993976511289,-310.83492911600604,20734.393751743
0.8633593749999999,0.26854235457110254,0.0026544662959661694,-0.6144415614777304,-5.5507600260972865,-66.57514461926672,-310.93999564052,19516.577929401712
0.8834375,0.2880613932771764,0.002979746608751815,-0.5593915542557123,-5.555264218889476,-60.59750026642819,-311.05106363457656,18358.634077126957
0.9035156249999999,0.30866522973483745,0.003344760867667616,-0.5019529745117591,-5.560049930711085,-54.362989402837584,-311.16842120884564,17259.28750020736
0.92359375,0.3303795176006519,0.0037543932713918564,-0.4421431738970114,-5.565132693170768,-47.87386763847312,-311.29232553233123,16217.151230890371
0.9436718749999999,0.35322595815048075,0.004214125024110533,-0.3799977078721317,-5.570528588612969,-41.13440237604935,-311.42302857192425,15230.730028496424
0.9637499999999999,0.3772204356992818,0.004730127153874744,-0.31557711912500835,-5.576254135555245,-34.15160969468258,-311.5607690420907,14298.427057453955
0.9838281249999999,0.40235076220726435,0.0053097672644562945,-0.24905464443207354,-5.582324514414319,-26.944744438762935,-311.70567194506305,13418.54758320667
1.00390625,0.4286222122025067,0.005960856077205628,-0.18053226454962396,-5.588757014189092,-19.525390873990297,-311.8579395908809,12589.31497807457
1.023984375,0.45604377936451007,0.006691929996348018,-0.11009645881699942,-5.595570152331657,-11.903505475936724,-312.0178008915403,11808.885956044373
1.0440625,0.48462017181355577,0.007512520247772813,-0.03784996846450306,-5.602782904447994,-4.090855906857048,-312.18546694636746,11075.363903349482
1.0641406249999998,0.5143614852057937,0.008432059153450902,0.03612747120774762,-5.610419513773123,3.9032218140658435,-312.361397440456,10386.816011925403
1.08421875,0.5452716278125874,0.009461006174766582,0.11173304151414709,-5.618505096954561,12.06683874004092,-312.54605411040217,9741.286814868616
1.104296875,0.577340020881723,0.01061271634827086,0.18880881781962733,-5.6270584601714075,20.38209927780267,-312.73950013622175,9136.80586397695
1.124375,0.6105513552510238,0.011902053488724109,0.2671823361195657,-5.636098446615696,28.829491002067467,-312.9417535379779,8571.399460017605
1.1444531249999998,0.6448595078734211,0.013347223708049935,0.34656376967204605,-5.645637012362241,37.376800520261206,-313.1524027972706,8043.102865985163
1.16453125,0.6801307587364013,0.01497394650878979,0.4263234015063263,-5.655663218516767,45.95516190757181,-313.3697218031239,7549.971261581641
1.184609375,0.7163397068068865,0.016802883173415873,0.5062792039393649,-5.666195783386713,54.5440152246892,-313.593586350039,7090.0851653317695
1.2046875,0.7534705276529748,0.018855886977843423,0.5862948714821459,-5.677257099441553,63.12770754767677,-313.8240296654316,6661.5637392634235
1.2247656249999999,0.7915123672639814,0.021156376043311605,0.6662610815754039,-5.688872141950984,71.69346903325194,-314.06118221009433,6262.572237823476
1.24484375,0.8307692452469098,0.023706071087383363,0.7473278201595033,-5.701163031738356,80.363928735122,-314.3104857860877,5891.3173736885155
1.264921875,0.8713309906470201,0.026530941630686734,0.8297724184258244,-5.7141598409155945,89.16754956677696,-314.5722415642721,5546.072863991312
1.285,0.9130912807319647,0.029666934994294996,0.9130912805950141,-5.727862212978705,98.04877728758895,-314.8450344397968,5225.180016513761
