scenario,points,pressure_cap,family,radius,success,solver_status,normalization,oracle_cost,retained_cost,normalized_objective_gap,oracle_radial_weight,oracle_angular_weight,oracle_host_energy,oracle_host_radial,oracle_host_angular
zero_preload,513,0.5,two_orientations,3.191015625,True,0,0.07190621534327223,0.30161238661519574,0.3016123866151956,1.7763568394002505e-15,0.1142432649811001,0.09368456081704782,0.29006414399253555,0.14503207199626778,0.14503207199626778
zero_preload,513,0.5,two_orientations,3.5113281249999995,True,0,0.019989287736594943,0.09201681764875475,0.09201681764875472,1.7763568394002505e-15,0.03447346587893917,0.02877167588490779,0.08611834725494269,0.043059173627471345,0.043059173627471345
zero_preload,513,0.5,two_orientations,3.8556640625,True,0,0.0032528253460791332,0.019627516063466962,0.01962751606346695,3.552713678800501e-15,0.007237309783614399,0.006195103139926281,0.016811443684634594,0.008405721842317297,0.008405721842317297
zero_preload,513,0.5,two_orientations,4.1439453125,True,0,0.0015477533306073215,0.008350959321053682,0.008350959321053678,2.6645352591003757e-15,0.0030710052781987985,0.002639977021427442,0.006803205990446361,0.0034016029952231804,0.0034016029952231804
zero_preload,513,0.5,two_orientations,4.199999999999999,True,0,0.0013726258323333493,0.0072553700477128984,0.007255370047712895,2.6645352591003757e-15,0.0026712011455168037,0.0022920844510980467,0.005882744215379549,0.0029413721076897745,0.0029413721076897745
zero_preload,513,0.5,two_orientations,4.536328125,True,0,0.0006663498210079942,0.0033558074331109036,0.0033558074331109028,8.881784197001252e-16,0.0012542411207978907,0.0010507831561565066,0.0026894576121029093,0.0013447288060514546,0.0013447288060514546
zero_preload,513,0.5,two_orientations,4.880664062499999,True,0,0.00033978520699128484,0.001700022071268931,0.0017000220712689302,1.7763568394002505e-15,0.0006506691611642867,0.0005246764550523222,0.001360236864277646,0.000680118432138823,0.000680118432138823
zero_preload,513,0.5,two_orientations,5.225,True,0,0.0001999958646768913,0.0010000183307145903,0.00100001833071459,1.7763568394002505e-15,0.00039136120865295197,0.00030432856103081916,0.0008000224660376988,0.0004000112330188494,0.0004000112330188494
zero_preload,513,0.5,two_orientations,5.561328124999999,True,0,0.00013718676451259047,0.0006859350007978089,0.0006859350007978086,2.6645352591003757e-15,0.0002720353645972517,0.00020694981810027857,0.0005487482362852184,0.0002743741181426092,0.0002743741181426092
zero_preload,513,0.5,two_orientations,5.9056640625,True,0,0.00010245737545417941,0.0005122869030254617,0.0005122869030254615,2.6645352591003757e-15,0.00020436689780376242,0.00015396000261084968,0.00040982952757128235,0.00020491476378564118,0.00020491476378564118
zero_preload,513,0.5,two_orientations,6.241992187499999,True,0,8.076260724152594e-05,0.0004038130365502296,0.00040381303655022947,1.7763568394002505e-15,0.0001614059296923125,0.00012120355342895854,0.0003230504293087037,0.00016152521465435184,0.00016152521465435184
zero_preload,513,0.5,two_orientations,6.25,True,0,8.033376075122903e-05,0.000401668803204361,0.0004016688032043608,1.7763568394002505e-15,0.00016055263005881757,0.0001205580865727717,0.00032133504245313195,0.00016066752122656598,0.00016066752122656598
zero_preload,513,1.0,radial_only,2.15,True,0,0.008607509524316317,3.360255020394477e-07,3.360255020394477e-07,0.0,3.360255020394477e-07,0.0,0.008606501447810198,-0.008606501447810198,2.969853855960523e-06
zero_preload,513,1.0,radial_only,2.1580078124999997,True,0,0.008543721299028388,3.349641980865999e-07,3.349641980865999e-07,0.0,3.349641980865999e-07,0.0,0.008542716406434128,-0.008542716406434128,2.885166149135581e-06
zero_preload,513,1.0,radial_only,2.486328125,True,0,0.006447043019592292,5.038606248142175e-06,5.038606248142175e-06,1.0842021724855044e-19,5.038606248142175e-06,0.0,0.006431927200847865,-0.006431927200847865,-2.572668458146436e-05
zero_preload,513,1.0,radial_only,2.8306640625,True,0,0.005832180265997313,0.00047211614130552877,0.00047211614130552877,0.0,0.00047211614130552877,0.0,0.004415831842080727,-0.004415831842080727,6.521861448659639e-06
zero_preload,513,1.0,radial_only,3.1589843749999997,False,2,0.07042013643253939,,,,,,,,
zero_preload,513,1.0,radial_only,3.175,False,2,0.07158886968940628,,,,,,,,
zero_preload,513,1.0,radial_only,3.191015625,False,2,0.07190621534327223,,,,,,,,
zero_preload,513,1.0,radial_only,3.5113281249999995,False,2,0.019989287736594943,,,,,,,,
zero_preload,513,1.0,radial_only,3.8556640625,False,2,0.0032528253460791332,,,,,,,,
zero_preload,513,1.0,radial_only,4.1439453125,False,2,0.0015477533306073215,,,,,,,,
zero_preload,513,1.0,radial_only,4.199999999999999,False,2,0.0013726258323333493,,,,,,,,
zero_preload,513,1.0,radial_only,4.536328125,False,2,0.0006663498210079942,,,,,,,,
zero_preload,513,1.0,radial_only,4.880664062499999,False,2,0.00033978520699128484,,,,,,,,
zero_preload,513,1.0,radial_only,5.225,False,2,0.0001999958646768913,,,,,,,,
zero_preload,513,1.0,radial_only,5.561328124999999,False,2,0.00013718676451259047,,,,,,,,
zero_preload,513,1.0,radial_only,5.9056640625,False,2,0.00010245737545417941,,,,,,,,
zero_preload,513,1.0,radial_only,6.241992187499999,False,2,8.076260724152594e-05,,,,,,,,
zero_preload,513,1.0,radial_only,6.25,False,2,8.033376075122903e-05,,,,,,,,
zero_preload,513,1.0,two_orientations,2.15,True,0,0.008607509524316317,3.360255020394477e-07,3.360255020394477e-07,0.0,3.360255020394477e-07,0.0,0.008606501447810198,-0.008606501447810198,2.969853855960523e-06
zero_preload,513,1.0,two_orientations,2.1580078124999997,True,0,0.008543721299028388,3.349641980865999e-07,3.349641980865999e-07,0.0,3.349641980865999e-07,0.0,0.008542716406434128,-0.008542716406434128,2.885166149135581e-06
zero_preload,513,1.0,two_orientations,2.486328125,True,0,0.006447043019592292,5.038606248142175e-06,5.038606248142175e-06,1.0842021724855044e-19,5.038606248142175e-06,0.0,0.006431927200847865,-0.006431927200847865,-2.572668458146436e-05
zero_preload,513,1.0,two_orientations,2.8306640625,True,0,0.005832180265997313,0.00047211614130552877,0.00047211614130552877,0.0,0.00047211614130552877,0.0,0.004415831842080727,-0.004415831842080727,6.521861448659639e-06
zero_preload,513,1.0,two_orientations,3.1589843749999997,True,0,0.07042013643253939,0.08180259080034442,0.08180259080034444,2.220446049250313e-16,0.04083313095393897,0.020484729923202733,0.0705564653250059,0.0705564653250059,0.0705564653250059
zero_preload,513,1.0,two_orientations,3.175,True,0,0.07158886968940628,0.08343140311776365,0.08343140311776365,0.0,0.04152215749549879,0.020954622811132424,0.07197595781617235,0.07197595781617235,0.07197595781617235
zero_preload,513,1.0,two_orientations,3.191015625,True,0,0.07190621534327223,0.08406427862079409,0.08406427862079408,0.0,0.041727228982966214,0.021168524818913934,0.07251603599813389,0.07251603599813389,0.07251603599813389
zero_preload,513,1.0,two_orientations,3.5113281249999995,True,0,0.019989287736594943,0.027428057207547728,0.027428057207547728,0.0,0.012943879065203497,0.007242089071172114,0.021529586813735672,0.021529586813735672,0.021529586813735672
zero_preload,513,1.0,two_orientations,3.8556640625,True,0,0.0032528253460791332,0.007018933299991017,0.007018933299991017,0.0,0.0030344488624557513,0.001992242218767633,0.004202860921158648,0.004202860921158648,0.004202860921158648
zero_preload,513,1.0,two_orientations,4.1439453125,True,0,0.0015477533306073215,0.0032485548282189117,0.0032485548282189117,0.0,0.0013702037805872085,0.0009391755238158516,0.0017008014976115902,0.0017008014976115902,0.0017008014976115902
zero_preload,513,1.0,two_orientations,4.199999999999999,True,0,0.0013726258323333493,0.0028433118861782365,0.0028433118861782365,0.0,0.0012005150916719167,0.0008213983972531599,0.0014706860538448872,0.0014706860538448872,0.0014706860538448872
zero_preload,513,1.0,two_orientations,4.536328125,True,0,0.0006663498210079942,0.0013387142240337217,0.0013387142240337217,0.0,0.0005818767177721633,0.0003784187531307792,0.0006723644030257274,0.0006723644030257274,0.0006723644030257274
zero_preload,513,1.0,two_orientations,4.880664062499999,True,0,0.00033978520699128484,0.0006798444230606965,0.0006798444230606964,4.440892098500626e-16,0.0003106099450948751,0.00018461723898291065,0.00034005921606941147,0.00034005921606941147,0.00034005921606941147
zero_preload,513,1.0,two_orientations,5.225,True,0,0.0001999958646768913,0.000400001481186316,0.00040000148118631603,0.0,0.00019135559214352723,0.0001043229445213944,0.0002000056165094247,0.0002000056165094247,0.0002000056165094247
zero_preload,513,1.0,two_orientations,5.561328124999999,True,0,0.00013718676451259047,0.00027437382358389505,0.00027437382358389505,0.0,0.0001348483055259471,6.976275902897399e-05,0.00013718705907130464,0.00013718705907130464,0.00013718705907130464
zero_preload,513,1.0,two_orientations,5.9056640625,True,0,0.00010245737545417941,0.000204914757347,0.000204914757347,0.0,0.00010190951591094185,5.150262071802908e-05,0.00010245738189282059,0.00010245738189282059,0.00010245738189282059
zero_preload,513,1.0,two_orientations,6.241992187499999,True,0,8.076260724152594e-05,0.00016152521456870185,0.00016152521456870187,0.0,8.064332236513659e-05,4.0440946101782644e-05,8.076260732717592e-05,8.076260732717592e-05,8.076260732717592e-05
zero_preload,513,1.0,two_orientations,6.25,True,0,8.033376075122903e-05,0.000160667521364512,0.00016066752136451203,2.220446049250313e-16,8.021886944553458e-05,4.0224325959488716e-05,8.033376061328299e-05,8.033376061328299e-05,8.033376061328299e-05
zero_preload,1025,0.5,radial_only,2.15,True,0,0.008607509524316317,0.0012298362323320679,0.0012298362323320676,2.7755575615628914e-17,0.0012298362323320679,0.0,0.009836001654640228,-0.004918000827320114,-0.001226530352974068
zero_preload,1025,0.5,radial_only,2.15400390625,True,0,0.00857552647922724,0.001225266886852358,0.001225266886852358,0.0,0.001225266886852358,0.0,0.00979945163734033,-0.004899725818670165,-0.0012219962485090796
zero_preload,1025,0.5,radial_only,2.49033203125,True,0,0.006426786966463915,0.0009211071926422596,0.0009211071926422596,0.0,0.0009211071926422596,0.0,0.007326930777074273,-0.0036634653885371364,-0.0009415744223409842
zero_preload,1025,0.5,radial_only,2.8306640625,True,0,0.005832180265997313,0.0011029492616027755,0.0011029492616027755,0.0,0.0011029492616027755,0.0,0.0050466649623779735,-0.0025233324811889868,-0.0006243112588485871
zero_preload,1025,0.5,radial_only,3.1589843749999997,False,2,0.07042013643253939,,,,,,,,
zero_preload,1025,0.5,radial_only,3.175,False,2,0.07158886968940628,,,,,,,,
zero_preload,1025,0.5,radial_only,3.191015625,False,2,0.07190621534327223,,,,,,,,
zero_preload,1025,0.5,radial_only,3.51533203125,False,2,0.019528834180612367,,,,,,,,
zero_preload,1025,0.5,radial_only,3.8556640625,False,2,0.0032528253460791332,,,,,,,,
zero_preload,1025,0.5,radial_only,4.139941406249999,False,2,0.001561027630239425,,,,,,,,
zero_preload,1025,0.5,radial_only,4.199999999999999,False,2,0.0013726258323333493,,,,,,,,
zero_preload,1025,0.5,radial_only,4.540332031249999,False,2,0.000660770027326976,,,,,,,,
zero_preload,1025,0.5,radial_only,4.880664062499999,False,2,0.00033978520699128484,,,,,,,,
zero_preload,1025,0.5,radial_only,5.225,False,2,0.0001999958646768913,,,,,,,,
zero_preload,1025,0.5,radial_only,5.56533203125,False,2,0.00013666205643199093,,,,,,,,
zero_preload,1025,0.5,radial_only,5.9056640625,False,2,0.00010245737545417941,,,,,,,,
zero_preload,1025,0.5,radial_only,6.24599609375,False,2,8.054776654943199e-05,,,,,,,,
zero_preload,1025,0.5,radial_only,6.25,False,2,8.033376075122903e-05,,,,,,,,
zero_preload,1025,0.5,two_orientations,2.15,True,0,0.008607509524316317,0.0012298362323320679,0.0012298362323320676,2.7755575615628914e-17,0.0012298362323320679,0.0,0.009836001654640228,-0.004918000827320114,-0.001226530352974068
zero_preload,1025,0.5,two_orientations,2.15400390625,True,0,0.00857552647922724,0.001225266886852358,0.001225266886852358,0.0,0.001225266886852358,0.0,0.00979945163734033,-0.004899725818670165,-0.0012219962485090796
zero_preload,1025,0.5,two_orientations,2.49033203125,True,0,0.006426786966463915,0.0009211071926422596,0.0009211071926422596,0.0,0.0009211071926422596,0.0,0.007326930777074273,-0.0036634653885371364,-0.0009415744223409842
zero_preload,1025,0.5,two_orientations,2.8306640625,True,0,0.005832180265997313,0.0011029492616027755,0.0011029492616027755,0.0,0.0011029492616027755,0.0,0.0050466649623779735,-0.0025233324811889868,-0.0006243112588485871
zero_preload,1025,0.5,two_orientations,3.1589843749999997,True,0,0.07042013643253939,0.2934719867753621,0.293471986775362,1.7763568394002505e-15,0.11138959627894487,0.09104119524820864,0.2822258613000236,0.1411129306500118,0.1411129306500118
zero_preload,1025,0.5,two_orientations,3.175,True,0,0.07158886968940628,0.29935927656628064,0.2993592765662806,8.881784197001252e-16,0.11349811531167113,0.09293058062730476,0.2879038312646894,0.1439519156323447,0.1439519156323447
zero_preload,1025,0.5,two_orientations,3.191015625,True,0,0.07190621534327223,0.30161238661519574,0.3016123866151956,1.7763568394002505e-15,0.1142432649811001,0.09368456081704782,0.29006414399253555,0.14503207199626778,0.14503207199626778
zero_preload,1025,0.5,two_orientations,3.51533203125,True,0,0.019528834180612367,0.0900972851245066,0.09009728512450657,8.881784197001252e-16,0.03374892756773856,0.028174178778384015,0.08425652833928365,0.04212826416964183,0.04212826416964183
zero_preload,1025,0.5,two_orientations,3.8556640625,True,0,0.0032528253460791332,0.019627516063466962,0.01962751606346695,3.552713678800501e-15,0.007237309783614399,0.006195103139926281,0.016811443684634594,0.008405721842317297,0.008405721842317297
zero_preload,1025,0.5,two_orientations,4.139941406249999,True,0,0.001561027630239425,0.00843705494429934,0.008437054944299338,1.7763568394002505e-15,0.003102467822114,0.0026672935610926696,0.006876027314059913,0.0034380136570299567,0.0034380136570299567
zero_preload,1025,0.5,two_orientations,4.199999999999999,True,0,0.0013726258323333493,0.0072553700477128984,0.007255370047712895,2.6645352591003757e-15,0.0026712011455168037,0.0022920844510980467,0.005882744215379549,0.0029413721076897745,0.0029413721076897745
zero_preload,1025,0.5,two_orientations,4.540332031249999,True,0,0.000660770027326976,0.0033270927475695807,0.0033270927475695794,2.6645352591003757e-15,0.0012438127452502898,0.0010416400011596454,0.0026663227202426048,0.0013331613601213024,0.0013331613601213024
zero_preload,1025,0.5,two_orientations,4.880664062499999,True,0,0.00033978520699128484,0.001700022071268931,0.0017000220712689302,1.7763568394002505e-15,0.0006506691611642867,0.0005246764550523222,0.001360236864277646,0.000680118432138823,0.000680118432138823
zero_preload,1025,0.5,two_orientations,5.225,True,0,0.0001999958646768913,0.0010000183307145903,0.00100001833071459,1.7763568394002505e-15,0.00039136120865295197,0.00030432856103081916,0.0008000224660376988,0.0004000112330188494,0.0004000112330188494
zero_preload,1025,0.5,two_orientations,5.56533203125,True,0,0.00013666205643199093,0.0006833114119994859,0.0006833114119994856,1.7763568394002505e-15,0.0002710235719780199,0.00020614392001073293,0.0005466493555674949,0.00027332467778374745,0.00027332467778374745
zero_preload,1025,0.5,two_orientations,5.9056640625,True,0,0.00010245737545417941,0.0005122869030254617,0.0005122869030254615,2.6645352591003757e-15,0.00020436689780376242,0.00015396000261084968,0.00040982952757128235,0.00020491476378564118,0.00020491476378564118
zero_preload,1025,0.5,two_orientations,6.24599609375,True,0,8.054776654943199e-05,0.0004027388326429157,0.00040273883264291553,2.6645352591003757e-15,0.00016097846625197064,0.00012088018319547251,0.0003221910660934837,0.00016109553304674185,0.00016109553304674185
zero_preload,1025,0.5,two_orientations,6.25,True,0,8.033376075122903e-05,0.000401668803204361,0.0004016688032043608,1.7763568394002505e-15,0.00016055263005881757,0.0001205580865727717,0.00032133504245313195,0.00016066752122656598,0.00016066752122656598
zero_preload,1025,1.0,radial_only,2.15,True,0,0.008607509524316317,3.360255020394477e-07,3.360255020394477e-07,0.0,3.360255020394477e-07,0.0,0.008606501447810198,-0.008606501447810198,2.969853855960523e-06
zero_preload,1025,1.0,radial_only,2.15400390625,True,0,0.00857552647922724,3.3543218481684434e-07,3.3543218481684434e-07,0.0,3.3543218481684434e-07,0.0,0.008574520182672789,-0.008574520182672789,2.9352061584616935e-06
zero_preload,1025,1.0,radial_only,2.49033203125,True,0,0.006426786966463915,5.24084550797542e-06,5.24084550797542e-06,0.0,5.24084550797542e-06,0.0,0.006411064429939989,-0.006411064429939989,-2.5708075206700034e-05
zero_preload,1025,1.0,radial_only,2.8306640625,True,0,0.005832180265997313,0.00047211614130552877,0.00047211614130552877,0.0,0.00047211614130552877,0.0,0.004415831842080727,-0.004415831842080727,6.521861448659639e-06
zero_preload,1025,1.0,radial_only,3.1589843749999997,False,2,0.07042013643253939,,,,,,,,
zero_preload,1025,1.0,radial_only,3.175,False,2,0.07158886968940628,,,,,,,,
zero_preload,1025,1.0,radial_only,3.191015625,False,2,0.07190621534327223,,,,,,,,
zero_preload,1025,1.0,radial_only,3.51533203125,False,2,0.019528834180612367,,,,,,,,
zero_preload,1025,1.0,radial_only,3.8556640625,False,2,0.0032528253460791332,,,,,,,,
zero_preload,1025,1.0,radial_only,4.139941406249999,False,2,0.001561027630239425,,,,,,,,
zero_preload,1025,1.0,radial_only,4.199999999999999,False,2,0.0013726258323333493,,,,,,,,
zero_preload,1025,1.0,radial_only,4.540332031249999,False,2,0.000660770027326976,,,,,,,,
zero_preload,1025,1.0,radial_only,4.880664062499999,False,2,0.00033978520699128484,,,,,,,,
zero_preload,1025,1.0,radial_only,5.225,False,2,0.0001999958646768913,,,,,,,,
zero_preload,1025,1.0,radial_only,5.56533203125,False,2,0.00013666205643199093,,,,,,,,
zero_preload,1025,1.0,radial_only,5.9056640625,False,2,0.00010245737545417941,,,,,,,,
zero_preload,1025,1.0,radial_only,6.24599609375,False,2,8.054776654943199e-05,,,,,,,,
zero_preload,1025,1.0,radial_only,6.25,False,2,8.033376075122903e-05,,,,,,,,
zero_preload,1025,1.0,two_orientations,2.15,True,0,0.008607509524316317,3.360255020394477e-07,3.360255020394477e-07,0.0,3.360255020394477e-07,0.0,0.008606501447810198,-0.008606501447810198,2.969853855960523e-06
zero_preload,1025,1.0,two_orientations,2.15400390625,True,0,0.00857552647922724,3.3543218481684434e-07,3.3543218481684434e-07,0.0,3.3543218481684434e-07,0.0,0.008574520182672789,-0.008574520182672789,2.9352061584616935e-06
zero_preload,1025,1.0,two_orientations,2.49033203125,True,0,0.006426786966463915,5.24084550797542e-06,5.24084550797542e-06,0.0,5.24084550797542e-06,0.0,0.006411064429939989,-0.006411064429939989,-2.5708075206700034e-05
zero_preload,1025,1.0,two_orientations,2.8306640625,True,0,0.005832180265997313,0.00047211614130552877,0.00047211614130552877,0.0,0.00047211614130552877,0.0,0.004415831842080727,-0.004415831842080727,6.521861448659639e-06
zero_preload,1025,1.0,two_orientations,3.1589843749999997,True,0,0.07042013643253939,0.08180259080034442,0.08180259080034444,2.220446049250313e-16,0.04083313095393897,0.020484729923202733,0.0705564653250059,0.0705564653250059,0.0705564653250059
zero_preload,1025,1.0,two_orientations,3.175,True,0,0.07158886968940628,0.08343140311776365,0.08343140311776365,0.0,0.04152215749549879,0.020954622811132424,0.07197595781617235,0.07197595781617235,0.07197595781617235
zero_preload,1025,1.0,two_orientations,3.191015625,True,0,0.07190621534327223,0.08406427862079409,0.08406427862079408,0.0,0.041727228982966214,0.021168524818913934,0.07251603599813389,0.07251603599813389,0.07251603599813389
zero_preload,1025,1.0,two_orientations,3.51533203125,True,0,0.019528834180612367,0.026904888870043844,0.026904888870043844,0.0,0.012684795482917647,0.007110046693563098,0.021064132084820913,0.021064132084820913,0.021064132084820913
zero_preload,1025,1.0,two_orientations,3.8556640625,True,0,0.0032528253460791332,0.007018933299991017,0.007018933299991017,0.0,0.0030344488624557513,0.001992242218767633,0.004202860921158648,0.004202860921158648,0.004202860921158648
zero_preload,1025,1.0,two_orientations,4.139941406249999,True,0,0.001561027630239425,0.003280034458754404,0.0032800344587544036,0.0,0.0013834609935990214,0.0009482867325776912,0.0017190068285149788,0.0017190068285149788,0.0017190068285149788
zero_preload,1025,1.0,two_orientations,4.199999999999999,True,0,0.0013726258323333493,0.0028433118861782365,0.0028433118861782365,0.0,0.0012005150916719167,0.0008213983972531599,0.0014706860538448872,0.0014706860538448872,0.0014706860538448872
zero_preload,1025,1.0,two_orientations,4.540332031249999,True,0,0.000660770027326976,0.0013273507073876274,0.0013273507073876271,0.0,0.0005772320651896387,0.0003750593210989942,0.0006665806800606512,0.0006665806800606512,0.0006665806800606512
zero_preload,1025,1.0,two_orientations,4.880664062499999,True,0,0.00033978520699128484,0.0006798444230606965,0.0006798444230606964,4.440892098500626e-16,0.0003106099450948751,0.00018461723898291065,0.00034005921606941147,0.00034005921606941147,0.00034005921606941147
zero_preload,1025,1.0,two_orientations,5.225,True,0,0.0001999958646768913,0.000400001481186316,0.00040000148118631603,0.0,0.00019135559214352723,0.0001043229445213944,0.0002000056165094247,0.0002000056165094247,0.0002000056165094247
zero_preload,1025,1.0,two_orientations,5.56533203125,True,0,0.00013666205643199093,0.00027332439532386465,0.0002733243953238646,4.440892098500626e-16,0.00013436123308614622,6.94815811188592e-05,0.00013666233889187372,0.00013666233889187372,0.00013666233889187372
zero_preload,1025,1.0,two_orientations,5.9056640625,True,0,0.00010245737545417941,0.000204914757347,0.000204914757347,0.0,0.00010190951591094185,5.150262071802908e-05,0.00010245738189282059,0.00010245738189282059,0.00010245738189282059
zero_preload,1025,1.0,two_orientations,6.24599609375,True,0,8.054776654943199e-05,0.0001610955330728029,0.0001610955330728029,0.0,8.043069972859974e-05,4.0332416672101586e-05,8.054776652337091e-05,8.054776652337091e-05,8.054776652337091e-05
zero_preload,1025,1.0,two_orientations,6.25,True,0,8.033376075122903e-05,0.000160667521364512,0.00016066752136451203,2.220446049250313e-16,8.021886944553458e-05,4.0224325959488716e-05,8.033376061328299e-05,8.033376061328299e-05,8.033376061328299e-05
zero_preload,2049,0.5,radial_only,2.15,True,0,0.008607509524316317,0.0012298362323320679,0.0012298362323320676,2.7755575615628914e-17,0.0012298362323320679,0.0,0.009836001654640228,-0.004918000827320114,-0.001226530352974068
zero_preload,2049,0.5,radial_only,2.152001953125,True,0,0.008591495690207602,0.0012275483668670016,0.0012275483668670016,0.0,0.0012275483668670016,0.0,0.009817701179213196,-0.004908850589606598,-0.001224258204203654
zero_preload,2049,0.5,radial_only,2.49033203125,True,0,0.006426786966463915,0.0009211071926422596,0.0009211071926422596,0.0,0.0009211071926422596,0.0,0.007326930777074273,-0.0036634653885371364,-0.0009415744223409842
zero_preload,2049,0.5,radial_only,2.8326660156249996,True,0,0.005849203748481555,0.0011131899049481122,0.0011131899049481122,0.0,0.0011131899049481122,0.0,0.005019268067274436,-0.002509634033637218,-0.0005826182440624999
zero_preload,2049,0.5,radial_only,3.160986328125,False,2,0.07061688566452687,,,,,,,,
zero_preload,2049,0.5,radial_only,3.175,False,2,0.07158886968940628,,,,,,,,
zero_preload,2049,0.5,radial_only,3.1890136718749997,False,2,0.07191494934699155,,,,,,,,
zero_preload,2049,0.5,radial_only,3.51533203125,False,2,0.019528834180612367,,,,,,,,
zero_preload,2049,0.5,radial_only,3.857666015625,False,2,0.0032252456662157044,,,,,,,,
zero_preload,2049,0.5,radial_only,4.139941406249999,False,2,0.001561027630239425,,,,,,,,
zero_preload,2049,0.5,radial_only,4.199999999999999,False,2,0.0013726258323333493,,,,,,,,
zero_preload,2049,0.5,radial_only,4.540332031249999,False,2,0.000660770027326976,,,,,,,,
zero_preload,2049,0.5,radial_only,4.8826660156249995,False,2,0.00033858455523328904,,,,,,,,
zero_preload,2049,0.5,radial_only,5.225,False,2,0.0001999958646768913,,,,,,,,
zero_preload,2049,0.5,radial_only,5.56533203125,False,2,0.00013666205643199093,,,,,,,,
zero_preload,2049,0.5,radial_only,5.907666015624999,False,2,0.00010230167166600777,,,,,,,,
zero_preload,2049,0.5,radial_only,6.247998046874999,False,2,8.044065926016241e-05,,,,,,,,
zero_preload,2049,0.5,radial_only,6.25,False,2,8.033376075122903e-05,,,,,,,,
zero_preload,2049,0.5,two_orientations,2.15,True,0,0.008607509524316317,0.0012298362323320679,0.0012298362323320676,2.7755575615628914e-17,0.0012298362323320679,0.0,0.009836001654640228,-0.004918000827320114,-0.001226530352974068
