beta,B,normalization,stretch,carrier_energy_over_bare_tension,tension_over_energy,target_fermi_momentum_over_bulk_mass,fermi_momentum_over_eta,required_yukawa_g,yukawa_loop_size_g2_over_16pi2,escape_ratio_squared_times_yukawa_loop_size,gauge_coupling,scalar_self_coupling,scalar_quartic_loop_size_g4_over_16pi2,quartic_loop_size_over_scalar_self_coupling,bulk_fermion_mass_over_vector_mass,bulk_fermion_mass_over_higgs_mass,fermion_asymptotic_tail_over_vector_length,fermion_asymptotic_tail_over_higgs_length
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.5,1.4921769882857858,2.9843539765715716,0.05640023839567161,0.014100059598917903,0.3,9e-11,0.5023213155215281,5581347950.239202,9.947846588571906,314578.5303382316,0.10052426835259008,3.1788564811616683e-06
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.5,1.4921769882857858,2.9843539765715716,0.05640023839567161,0.014100059598917903,1.0,1e-09,0.5023213155215281,502321315.5215281,2.9843539765715716,94373.55910146948,0.3350808945086336,1.0596188270538895e-05
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.3,1.4921769882857858,4.973923294285953,0.1566673288768656,0.014100059598917903,0.1,1.0000000000000003e-11,3.8759360765550017,387593607655.50006,49.73923294285953,1572892.6516911578,0.020104853670518015,6.357712962323337e-07
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.3,1.4921769882857858,4.973923294285953,0.1566673288768656,0.014100059598917903,0.3,9e-11,3.8759360765550017,43065956406.16669,16.57974431428651,524297.5505637194,0.060314561011554045,1.9073138886970007e-06
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.3,1.4921769882857858,4.973923294285953,0.1566673288768656,0.014100059598917903,1.0,1e-09,3.8759360765550017,3875936076.5550013,4.973923294285953,157289.2651691158,0.20104853670518016,6.3577129623233365e-06
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.1,1.4921769882857858,14.921769882857857,1.4100059598917902,0.014100059598917905,0.1,1.0000000000000003e-11,313.950822200955,31395082220095.49,149.21769882857856,4718677.955073473,0.0067016178901726725,2.1192376541077793e-07
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.1,1.4921769882857858,14.921769882857857,1.4100059598917902,0.014100059598917905,0.3,9e-11,313.950822200955,3488342468899.4995,49.73923294285952,1572892.651691158,0.020104853670518015,6.357712962323337e-07
1e-09,0.11280047679134322,canonical_two_branches,1.0,1.0,0.0,0.1,1.4921769882857858,14.921769882857857,1.4100059598917902,0.014100059598917905,1.0,1e-09,313.950822200955,313950822200.95496,14.921769882857857,471867.7955073473,0.06701617890172673,2.119237654107779e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.45189449961343037,0.45189449961343037,0.0012931663119542885,0.0012931663119542885,0.1,1.0000000000000003e-11,0.0002640757322814665,26407573.228146642,4.518944996134303,142901.5880880519,0.2212905890324937,6.9978228610295665e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.45189449961343037,0.45189449961343037,0.0012931663119542885,0.0012931663119542885,0.3,9e-11,0.0002640757322814665,2934174.8031274052,1.5063149987114346,47633.862696017306,0.6638717670974811,2.0993468583088696e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.45189449961343037,0.45189449961343037,0.0012931663119542885,0.0012931663119542885,1.0,1e-09,0.0002640757322814665,264075.7322814665,0.45189449961343037,14290.15880880519,2.212905890324937,6.997822861029566e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.45189449961343037,0.9037889992268607,0.005172665247817154,0.0012931663119542885,0.1,1.0000000000000003e-11,0.004225211716503464,422521171.6503463,9.037889992268607,285803.1761761038,0.11064529451624686,3.4989114305147832e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.45189449961343037,0.9037889992268607,0.005172665247817154,0.0012931663119542885,0.3,9e-11,0.004225211716503464,46946796.850038484,3.012629997422869,95267.72539203461,0.33193588354874054,1.0496734291544348e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.45189449961343037,0.9037889992268607,0.005172665247817154,0.0012931663119542885,1.0,1e-09,0.004225211716503464,4225211.716503464,0.9037889992268607,28580.31761761038,1.1064529451624685,3.498911430514783e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.45189449961343037,1.5063149987114346,0.014368514577269873,0.0012931663119542885,0.1,1.0000000000000003e-11,0.03260194225697118,3260194225.6971173,15.063149987114345,476338.626960173,0.06638717670974811,2.09934685830887e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.45189449961343037,1.5063149987114346,0.014368514577269873,0.0012931663119542885,0.3,9e-11,0.03260194225697118,362243802.85523534,5.021049995704782,158779.5423200577,0.1991615301292443,6.298040574926609e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.45189449961343037,1.5063149987114346,0.014368514577269873,0.0012931663119542885,1.0,1e-09,0.03260194225697118,32601942.25697118,1.5063149987114346,47633.862696017306,0.6638717670974811,2.09934685830887e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.45189449961343037,4.518944996134303,0.12931663119542883,0.0012931663119542885,0.1,1.0000000000000003e-11,2.640757322814664,264075732281.46634,45.18944996134303,1429015.880880519,0.02212905890324937,6.997822861029567e-07
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.45189449961343037,4.518944996134303,0.12931663119542883,0.0012931663119542885,0.3,9e-11,2.640757322814664,29341748031.274048,15.063149987114345,476338.6269601731,0.06638717670974811,2.0993468583088696e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.45189449961343037,4.518944996134303,0.12931663119542883,0.0012931663119542885,1.0,1e-09,2.640757322814664,2640757322.814664,4.518944996134303,142901.5880880519,0.2212905890324937,6.9978228610295665e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,0.9018192026900843,0.9018192026900843,0.0051501423036444975,0.0051501423036444975,0.1,1.0000000000000003e-11,0.004188496785259491,418849678.525949,9.018192026900843,285180.2718177713,0.11088697124845502,3.506553919827227e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,0.9018192026900843,0.9018192026900843,0.0051501423036444975,0.0051501423036444975,0.3,9e-11,0.004188496785259491,46538853.1695499,3.006064008966948,95060.09060592378,0.332660913745365,1.0519661759481679e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,0.9018192026900843,0.9018192026900843,0.0051501423036444975,0.0051501423036444975,1.0,1e-09,0.004188496785259491,4188496.785259491,0.9018192026900843,28518.02718177713,1.1088697124845501,3.506553919827227e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,0.9018192026900843,1.8036384053801686,0.02060056921457799,0.0051501423036444975,0.1,1.0000000000000003e-11,0.06701594856415186,6701594856.415184,18.036384053801687,570360.5436355426,0.05544348562422751,1.7532769599136135e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,0.9018192026900843,1.8036384053801686,0.02060056921457799,0.0051501423036444975,0.3,9e-11,0.06701594856415186,744621650.7127984,6.012128017933896,190120.18121184755,0.1663304568726825,5.2598308797408395e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,0.9018192026900843,1.8036384053801686,0.02060056921457799,0.0051501423036444975,1.0,1e-09,0.06701594856415186,67015948.56415185,1.8036384053801686,57036.05436355426,0.5544348562422751,1.7532769599136136e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,0.9018192026900843,3.006064008966948,0.05722380337382774,0.005150142303644497,0.1,1.0000000000000003e-11,0.5170983685505546,51709836855.05544,30.060640089669477,950600.9060592378,0.033266091374536504,1.051966175948168e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,0.9018192026900843,3.006064008966948,0.05722380337382774,0.005150142303644497,0.3,9e-11,0.5170983685505546,5745537428.339496,10.02021336322316,316866.9686864126,0.0997982741236095,3.1558985278445037e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,0.9018192026900843,3.006064008966948,0.05722380337382774,0.005150142303644497,1.0,1e-09,0.5170983685505546,517098368.5505546,3.006064008966948,95060.09060592378,0.332660913745365,1.0519661759481679e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,0.9018192026900843,9.018192026900843,0.5150142303644497,0.005150142303644498,0.1,1.0000000000000003e-11,41.88496785259491,4188496785259.49,90.18192026900843,2851802.718177713,0.011088697124845502,3.506553919827227e-07
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,0.9018192026900843,9.018192026900843,0.5150142303644497,0.005150142303644498,0.3,9e-11,41.88496785259491,465388531695.499,30.06064008966948,950600.9060592378,0.033266091374536504,1.051966175948168e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,0.9018192026900843,9.018192026900843,0.5150142303644497,0.005150142303644498,1.0,1e-09,41.88496785259491,41884967852.59491,9.018192026900843,285180.2718177713,0.11088697124845501,3.5065539198272266e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,1.0,1.0551284671473986,1.0551284671473986,0.0070500297994589515,0.0070500297994589515,0.1,1.0000000000000003e-11,0.007848770555023876,784877055.5023874,10.551284671473985,333660.9180267924,0.0947751891012436,2.997054632330963e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,1.0,1.0551284671473986,1.0551284671473986,0.0070500297994589515,0.0070500297994589515,0.3,9e-11,0.007848770555023876,87208561.72248751,3.517094890491329,111220.30600893081,0.2843255673037308,8.991163896992889e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,1.0,1.0551284671473986,1.0551284671473986,0.0070500297994589515,0.0070500297994589515,1.0,1e-09,0.007848770555023876,7848770.555023875,1.0551284671473986,33366.09180267924,0.9477518910124361,2.9970546323309633e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.5,1.0551284671473986,2.110256934294797,0.028200119197835806,0.0070500297994589515,0.1,1.0000000000000003e-11,0.125580328880382,12558032888.038198,21.10256934294797,667321.8360535848,0.0473875945506218,1.4985273161654816e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.5,1.0551284671473986,2.110256934294797,0.028200119197835806,0.0070500297994589515,0.3,9e-11,0.125580328880382,1395336987.5598001,7.034189780982658,222440.61201786163,0.1421627836518654,4.495581948496444e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.5,1.0551284671473986,2.110256934294797,0.028200119197835806,0.0070500297994589515,1.0,1e-09,0.125580328880382,125580328.880382,2.110256934294797,66732.18360535848,0.47387594550621803,1.4985273161654816e-05
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.3,1.0551284671473986,3.517094890491329,0.0783336644384328,0.0070500297994589515,0.1,1.0000000000000003e-11,0.9689840191387503,96898401913.875,35.17094890491329,1112203.060089308,0.02843255673037308,8.99116389699289e-07
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.3,1.0551284671473986,3.517094890491329,0.0783336644384328,0.0070500297994589515,0.3,9e-11,0.9689840191387503,10766489101.54167,11.723649634971096,370734.35336310277,0.08529767019111924,2.6973491690978666e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.3,1.0551284671473986,3.517094890491329,0.0783336644384328,0.0070500297994589515,1.0,1e-09,0.9689840191387503,968984019.1387503,3.517094890491329,111220.30600893081,0.2843255673037308,8.991163896992889e-06
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.1,1.0551284671473986,10.551284671473985,0.705002979945895,0.0070500297994589515,0.1,1.0000000000000003e-11,78.48770555023872,7848770555023.869,105.51284671473984,3336609.1802679235,0.009477518910124362,2.9970546323309635e-07
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.1,1.0551284671473986,10.551284671473985,0.705002979945895,0.0070500297994589515,0.3,9e-11,78.48770555023872,872085617224.8746,35.17094890491328,1112203.060089308,0.028432556730373083,8.99116389699289e-07
1e-09,0.11280047679134322,printed_ringeval_two_branches,1.0,1.0,0.0,0.1,1.0551284671473986,10.551284671473985,0.705002979945895,0.0070500297994589515,1.0,1e-09,78.48770555023872,78487705550.23871,10.551284671473985,333660.91802679235,0.09477518910124362,2.9970546323309635e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6584353081327103,0.6584353081327103,0.002745405472811843,0.002745405472811843,0.1,3.1622776601683794e-11,0.0011902350034522454,37638535.61767469,6.584353081327103,117088.19512950323,0.1518752089458796,8.54057062621871e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6584353081327103,0.6584353081327103,0.002745405472811843,0.002745405472811843,0.3,2.8460498941515413e-10,0.0011902350034522454,4182059.5130749666,2.194784360442368,39029.398376501085,0.4556256268376388,2.562171187865613e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6584353081327103,0.6584353081327103,0.002745405472811843,0.002745405472811843,1.0,3.1622776601683795e-09,0.0011902350034522454,376385.35617674695,0.6584353081327103,11708.819512950326,1.518752089458796,8.540570626218709e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6584353081327103,1.3168706162654207,0.010981621891247371,0.002745405472811843,0.1,3.1622776601683794e-11,0.019043760055235927,602216569.8827951,13.168706162654207,234176.39025900647,0.0759376044729398,4.270285313109355e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6584353081327103,1.3168706162654207,0.010981621891247371,0.002745405472811843,0.3,2.8460498941515413e-10,0.019043760055235927,66912952.209199466,4.389568720884736,78058.79675300217,0.2278128134188194,1.2810855939328064e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6584353081327103,1.3168706162654207,0.010981621891247371,0.002745405472811843,1.0,3.1622776601683795e-09,0.019043760055235927,6022165.698827951,1.3168706162654207,23417.63902590065,0.759376044729398,4.2702853131093547e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6584353081327103,2.194784360442368,0.030504505253464924,0.002745405472811843,0.1,3.1622776601683794e-11,0.14694259301879575,4646732792.305518,21.947843604423678,390293.9837650108,0.04556256268376388,2.562171187865613e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6584353081327103,2.194784360442368,0.030504505253464924,0.002745405472811843,0.3,2.8460498941515413e-10,0.14694259301879575,516303643.5895021,7.315947868141226,130097.99458833694,0.13668768805129164,7.686513563596838e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6584353081327103,2.194784360442368,0.030504505253464924,0.002745405472811843,1.0,3.1622776601683795e-09,0.14694259301879575,46467327.92305519,2.194784360442368,39029.398376501085,0.4556256268376388,2.562171187865613e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6584353081327103,6.584353081327103,0.2745405472811843,0.0027454054728118437,0.1,3.1622776601683794e-11,11.902350034522456,376385356176.747,65.84353081327103,1170881.9512950324,0.01518752089458796,8.54057062621871e-07
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6584353081327103,6.584353081327103,0.2745405472811843,0.0027454054728118437,0.3,2.8460498941515413e-10,11.902350034522456,41820595130.74967,21.947843604423678,390293.98376501084,0.04556256268376388,2.562171187865613e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6584353081327103,6.584353081327103,0.2745405472811843,0.0027454054728118437,1.0,3.1622776601683795e-09,11.902350034522456,3763853561.76747,6.584353081327103,117088.19512950325,0.1518752089458796,8.540570626218709e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.314000513640227,1.314000513640227,0.01093380544751246,0.01093380544751246,0.1,3.1622776601683794e-11,0.01887827950941531,596983615.550385,13.14000513640227,233666.00581869844,0.07610347101232563,4.279612674065651e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.314000513640227,1.314000513640227,0.01093380544751246,0.01093380544751246,0.3,2.8460498941515413e-10,0.01887827950941531,66331512.83893168,4.38000171213409,77888.66860623282,0.22831041303697686,1.2838838022196953e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.314000513640227,1.314000513640227,0.01093380544751246,0.01093380544751246,1.0,3.1622776601683795e-09,0.01887827950941531,5969836.15550385,1.314000513640227,23366.600581869847,0.7610347101232562,4.2796126740656505e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.314000513640227,2.628001027280454,0.04373522179004984,0.01093380544751246,0.1,3.1622776601683794e-11,0.30205247215064496,9551737848.80616,26.28001027280454,467332.0116373969,0.038051735506162816,2.1398063370328253e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.314000513640227,2.628001027280454,0.04373522179004984,0.01093380544751246,0.3,2.8460498941515413e-10,0.30205247215064496,1061304205.4229069,8.76000342426818,155777.33721246565,0.11415520651848843,6.419419011098476e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.314000513640227,2.628001027280454,0.04373522179004984,0.01093380544751246,1.0,3.1622776601683795e-09,0.30205247215064496,95517378.4880616,2.628001027280454,46733.20116373969,0.3805173550616281,2.1398063370328252e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.314000513640227,4.38000171213409,0.12148672719458291,0.01093380544751246,0.1,3.1622776601683794e-11,2.330651791285841,73701680932.1463,43.8000171213409,778886.6860623282,0.02283104130369769,1.2838838022196954e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.314000513640227,4.38000171213409,0.12148672719458291,0.01093380544751246,0.3,2.8460498941515413e-10,2.330651791285841,8189075659.127368,14.600005707113635,259628.8953541094,0.06849312391109305,3.851651406659086e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.314000513640227,4.38000171213409,0.12148672719458291,0.01093380544751246,1.0,3.1622776601683795e-09,2.330651791285841,737016809.321463,4.38000171213409,77888.66860623282,0.22831041303697686,1.2838838022196951e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.314000513640227,13.14000513640227,1.093380544751246,0.01093380544751246,0.1,3.1622776601683794e-11,188.782795094153,5969836155503.847,131.4000513640227,2336660.058186984,0.007610347101232563,4.2796126740656514e-07
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.314000513640227,13.14000513640227,1.093380544751246,0.01093380544751246,0.3,2.8460498941515413e-10,188.782795094153,663315128389.3164,43.8000171213409,778886.686062328,0.02283104130369769,1.2838838022196954e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.314000513640227,13.14000513640227,1.093380544751246,0.01093380544751246,1.0,3.1622776601683795e-09,188.782795094153,59698361555.03847,13.14000513640227,233666.00581869844,0.07610347101232563,4.2796126740656515e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,1.0,1.5373806009590656,1.5373806009590656,0.014967286277099808,0.014967286277099808,0.1,3.1622776601683794e-11,0.03537576651949841,1118679961.7594233,15.373806009590655,273389.22680787713,0.06504570171993644,3.6577886103125225e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,1.0,1.5373806009590656,1.5373806009590656,0.014967286277099808,0.014967286277099808,0.3,2.8460498941515413e-10,0.03537576651949841,124297773.52882482,5.124602003196886,91129.74226929239,0.19513710515980928,1.0973365830937566e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,1.0,1.5373806009590656,1.5373806009590656,0.014967286277099808,0.014967286277099808,1.0,3.1622776601683795e-09,0.03537576651949841,11186799.617594233,1.5373806009590656,27338.922680787717,0.6504570171993643,3.657788610312522e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.5,1.5373806009590656,3.074761201918131,0.05986914510839923,0.014967286277099808,0.1,3.1622776601683794e-11,0.5660122643119746,17898879388.150772,30.74761201918131,546778.4536157543,0.03252285085996822,1.8288943051562612e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.5,1.5373806009590656,3.074761201918131,0.05986914510839923,0.014967286277099808,0.3,2.8460498941515413e-10,0.5660122643119746,1988764376.4611971,10.249204006393771,182259.48453858477,0.09756855257990464,5.486682915468783e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.5,1.5373806009590656,3.074761201918131,0.05986914510839923,0.014967286277099808,1.0,3.1622776601683795e-09,0.5660122643119746,178988793.88150772,3.074761201918131,54677.84536157543,0.32522850859968216,1.828894305156261e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.3,1.5373806009590656,5.124602003196886,0.16630318085666454,0.014967286277099808,0.1,3.1622776601683794e-11,4.367378582654126,138108637254.24982,51.246020031968854,911297.4226929239,0.019513710515980928,1.0973365830937567e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.3,1.5373806009590656,5.124602003196886,0.16630318085666454,0.014967286277099808,0.3,2.8460498941515413e-10,4.367378582654126,15345404139.361094,17.082006677322955,303765.807564308,0.058541131547942785,3.2920097492812697e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.3,1.5373806009590656,5.124602003196886,0.16630318085666454,0.014967286277099808,1.0,3.1622776601683795e-09,4.367378582654126,1381086372.5424984,5.124602003196886,91129.7422692924,0.19513710515980928,1.0973365830937566e-05
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.1,1.5373806009590656,15.373806009590655,1.4967286277099807,0.01496728627709981,0.1,3.1622776601683794e-11,353.7576651949841,11186799617594.232,153.73806009590655,2733892.2680787714,0.006504570171993644,3.6577886103125227e-07
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.1,1.5373806009590656,15.373806009590655,1.4967286277099807,0.01496728627709981,0.3,2.8460498941515413e-10,353.7576651949841,1242977735288.248,51.246020031968854,911297.4226929239,0.019513710515980928,1.0973365830937567e-06
3.1622776601683795e-09,0.11973829021679845,canonical_two_branches,1.0,1.0,0.0,0.1,1.5373806009590656,15.373806009590655,1.4967286277099807,0.01496728627709981,1.0,3.1622776601683795e-09,353.7576651949841,111867996175.94232,15.373806009590655,273389.2268078772,0.06504570171993644,3.6577886103125225e-06
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.46558407135329344,0.46558407135329344,0.0013727027364059219,0.0013727027364059219,0.1,3.1622776601683794e-11,0.00029755875086306146,9409633.904418677,4.6558407135329345,82793.85677296543,0.21478398027951054,1.2078190810003775e-05
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.46558407135329344,0.46558407135329344,0.0013727027364059219,0.0013727027364059219,0.3,2.8460498941515413e-10,0.00029755875086306146,1045514.878268742,1.5519469045109782,27597.952257655146,0.6443519408385315,3.623457243001133e-05
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.46558407135329344,0.46558407135329344,0.0013727027364059219,0.0013727027364059219,1.0,3.1622776601683795e-09,0.00029755875086306146,94096.33904418677,0.46558407135329344,8279.385677296545,2.1478398027951053,0.00012078190810003775
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.46558407135329344,0.9311681427065869,0.0054908109456236875,0.0013727027364059219,0.1,3.1622776601683794e-11,0.0047609400138089834,150554142.47069883,9.311681427065869,165587.71354593086,0.10739199013975527,6.039095405001888e-06
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.46558407135329344,0.9311681427065869,0.0054908109456236875,0.0013727027364059219,0.3,2.8460498941515413e-10,0.0047609400138089834,16728238.052299872,3.1038938090219563,55195.90451531029,0.32217597041926577,1.8117286215005665e-05
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.46558407135329344,0.9311681427065869,0.0054908109456236875,0.0013727027364059219,1.0,3.1622776601683795e-09,0.0047609400138089834,1505541.4247069883,0.9311681427065869,16558.77135459309,1.0739199013975527,6.0390954050018874e-05
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.46558407135329344,1.5519469045109782,0.015252252626732465,0.0013727027364059219,0.1,3.1622776601683794e-11,0.03673564825469895,1161683198.07638,15.519469045109782,275979.5225765515,0.06443519408385316,3.6234572430011326e-06
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.46558407135329344,1.5519469045109782,0.015252252626732465,0.0013727027364059219,0.3,2.8460498941515413e-10,0.03673564825469895,129075910.89737557,5.173156348369927,91993.17419218383,0.19330558225155947,1.0870371729003398e-05
3.1622776601683795e-09,0.11973829021679845,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.46558407135329344,1.5519469045109782,0.015252252626732465,0.0013727027364059219,1.0,3.1622776601683795e-09,0.03673564825469895,11616831.9807638,1.5519469045109782,27597.952257655146,0.6443519408385315,3.623457243001132e-05
