s,minimum_heat,minimum_reference_heat,receiver_heat,maximum_relative_heat_flux,maximum_material_frame_signal_speed,maximum_flux_enthalpy_ratio,maximum_relative_added_normal_density,thermal_inventory,tilted_heat_inventory,tilted_heat_balance,entropy_inventory,entropy_excess,canonical_energy_change,canonical_balance_residual,heat_input_integral,acceleration_work_integral,entropy_supply_integral,entropy_production_integral,holding_work_integral,holding_positive_work_integral,holding_negative_work_integral,geometric_work_integral
0.0,2.0063922578775166,2.0063922578775166,2.9144760200130957,0.0,0.5773502691896258,0.0,0.0,6.873301931230859,6.873301931230859,0.0,2.3394892914400987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008175636702943396,2.0022944140802075,2.0016315221195056,2.9094011218181985,0.0166069324605949,0.5857134426636555,0.027674766132924657,0.0013786598740024513,6.86206812020538,6.862814883180284,8.829174980647288e-16,2.335934422417589,5.371710766061031e-07,0.08107622133701944,-0.0004834177894207052,-0.010493381032560164,6.332981983849713e-06,-0.0035753122382542767,1.9906044667882774e-05,0.08104013921199406,0.08447599405238676,-0.00343585484039269,0.0005194999144460909
0.016351273405886792,1.9998026078960591,1.9978242916668518,2.906099319060925,0.029394066994496895,0.5922343362985071,0.04916705878045803,0.0031463983315127017,6.85289296557492,6.85563729577717,9.473555295270997e-17,2.333520959748203,9.751343868419425e-07,0.28934727628881657,-0.0006948384395846874,-0.017689800194628767,2.516474093910181e-05,-0.006105353506901154,0.00013604668061883318,0.2862766560730962,0.29412735848776883,-0.007850702414672606,0.0037654586553050417
0.024526910108830187,1.9983860018409871,1.9949599299930791,2.9045129635027775,0.03942785051363507,0.5974006675162924,0.06582553262591762,0.004818471548951594,6.846041068279327,6.85173919357705,1.5772024528418194e-15,2.332290147567531,1.3526986792631365e-06,0.5818038319498292,-0.0007675473562187164,-0.02162063255037595,5.78948965649237e-05,-0.007594971182873522,0.0003944746116266659,0.5705697624404326,0.57959973766911,-0.009029975228677422,0.012001616865615366
0.032702546811773585,1.9978507141284403,1.9930310238020672,2.9045416050703032,0.04839657617745917,0.6020554421326668,0.07974661357592185,0.0063697261750679385,6.8417156030798205,6.851098861988203,6.344751113385172e-16,2.332249663441496,1.6868611044271132e-06,0.9279838420474252,-0.0012241098372926563,-0.022310504522892922,0.00010743528023603914,-0.008049094578279096,0.0008077797185719978,0.9020351035711157,0.9116154951202537,-0.009580391549137849,0.027172848313602175
0.04087818351471698,1.998066589716658,1.992031437480629,2.9062413201505803,0.05527641388815238,0.6056496288177421,0.09141051533881964,0.007900902549916143,6.84007908666802,6.853701869242438,1.2029494154269793e-15,2.333387985552511,1.948966939652793e-06,1.3063842321619878,-0.0013354623368928564,-0.019777822907259723,0.00017776091883739504,-0.0074727375582915746,0.001369482703764084,1.256770408586442,1.2663777499265807,-0.009607341340138902,0.050949285912438746
0.049053820217660374,1.9990667756268528,1.9919593641835092,2.9101660856475675,0.05983813613503392,0.6080440406879377,0.09906686518928434,0.00958215775485316,6.841267028180842,6.859540249326081,9.291612618200773e-16,2.3356833361053004,2.1384803984276883e-06,1.6994164711526947,-0.0013613673255310071,-0.014035251299413404,0.0002735693946339195,-0.005871038455502602,0.0020629446403059577,1.6160295882666562,1.6256373307752412,-0.00960774250858554,0.08474825021156947
0.05722945692060377,2.001154202958456,1.9928151682157695,2.916809254542285,0.06198076617459698,0.6091717881646591,0.10267096698347748,0.011463154209259582,6.845396987193705,6.868611761598197,4.1037052228576343e-16,2.3391096443559407,2.2810928237033956e-06,2.0927606113295747,-0.0014349314330510676,-0.005090091544962694,0.00039992191230050513,-0.0032492905611980288,0.002867362384216384,1.9644519166842558,1.9740596591928405,-0.00960774250858554,0.12974362607836998
0.06540509362354717,2.0047032680542327,1.9946007263483188,2.9261002883766762,0.0628563697133565,0.609633221272584,0.10401714136254972,0.013464246261798539,6.852560497253683,6.8809195176883575,8.329925291206131e-16,2.343640171204784,2.4221244007177796e-06,2.47883745466726,-0.001180110375891552,0.007055283437671986,0.0005623030198255073,0.000386991135462817,0.0037614665048216656,2.2931315107376418,2.3027469805909337,-0.009615469853293099,0.18688605430550959
0.07358073032649057,2.0099209186425573,1.9973215300328713,2.937541127229228,0.063531187363267,0.6099890680194365,0.10487979946798856,0.015497064548614313,6.862828617547746,6.896471282349279,3.2764589652511944e-16,2.3492491963458657,2.550899305750129e-06,2.8535853002310207,-0.0011738987244782617,0.022402979057781314,0.0007663720606382477,0.005031978822394137,0.004725375184067172,2.597821230182411,2.607508119038314,-0.009686888855903304,0.25693796877308794
0.08175636702943397,2.0167771056660375,2.000983259369135,2.950623799770343,0.06390560141859446,0.6101865897656801,0.10551371858380469,0.01750979421594732,6.876260149169521,6.915277810692304,9.662409761190816e-16,2.355912404169843,2.674880661459808e-06,3.2155938335793675,-0.001135366339927113,0.040958049463193605,0.001017829998250305,0.010679067309481207,0.005741370539601616,2.8762368961959024,2.890734887717755,-0.014497991521853036,0.3404923037233922
0.08993200373237736,2.0250353853131853,2.005545856257924,2.9651849028685615,0.06393755273324453,0.6102034484468362,0.1057287501003464,0.01945635693549769,6.892774546914616,6.937215850563796,-3.5800355735471356e-16,2.363562938702304,2.8145373779358412e-06,3.5625531061102507,-0.0008036703499545994,0.0625925009779658,0.0013214183549717761,0.017276561729042603,0.006794270995784639,3.125373203494909,3.16044487543305,-0.03507167193814125,0.43798357296529616
0.09810764043532075,2.0343242117398193,2.01087772095166,2.981396068128443,0.06370134073643882,0.6100788247642488,0.10543021897376947,0.021274066597213287,6.912014089200173,6.961890176573869,1.0473392986209973e-16,2.3720482999068104,2.9589404726693136e-06,3.8906678077099595,-0.0007866650681292997,0.08690915025519627,0.001679095087813199,0.02468464861905891,0.007871400907180203,3.341763169114676,3.4196998810366024,-0.07793671192192714,0.5496913036634129
0.10628327713826415,2.0443073075105103,2.0168352538763497,2.9995993884410908,0.06330665354531165,0.609870644421574,0.1047643271487409,0.022923995589112598,6.933578259391702,6.988873566316242,1.3530843112619095e-16,2.381209687058285,3.1249881832264015e-06,4.198966243903395,-0.0005860615965531668,0.11348005995643869,0.002091575128943774,0.03275496307768499,0.008962307552318197,3.52380409313653,3.6667022452362312,-0.14289815209970122,0.6757482123634178
0.11445891384120754,2.0547328397465043,2.023276410003559,3.019878220314676,0.06292021201112583,0.6096668783657755,0.1040188200849832,0.024430465043157167,6.9570534806874536,7.017738250975207,4.4278816724308e-16,2.3908925100601226,3.3003557102714853e-06,4.48819091285805,-0.0003046528506478463,0.14187782385215608,0.0025584958921915936,0.041341437706131905,0.010058480558181773,3.6723349401977265,3.900489852514728,-0.22815491231700133,0.8161606255109712
0.12263455054415094,2.06543046781188,2.0300596761531984,3.041877620019109,0.06259454390907243,0.6094952074101461,0.1033602430960598,0.025854887409176013,6.982016880182138,7.048055255001963,8.018759267702791e-16,2.4009463462874057,3.456368124522824e-06,4.7600672496445045,-0.00020856643238331696,0.17167494925655127,0.00307837451455201,0.05030051395500614,0.011153084524176349,3.789447651714617,4.120774724837474,-0.3313270731228573,0.9708281643622708
0.13081018724709434,2.076284718186919,2.037042898411409,3.0649450841881136,0.06233379202945292,0.6093577890081445,0.1028094911205371,0.027246476799797446,7.00804199175351,7.079393979903242,-3.413068438984368e-16,2.4112248714611697,3.61642513825762e-06,5.016616832988048,-1.109808646115873e-05,0.20244346604742422,0.003648582624958632,0.05949128847713217,0.012240675118800627,3.8770721093241423,4.325780365996346,-0.4487082566722013,1.1395558217503672
0.13898582395003772,2.0872017423090305,2.0440843638987305,3.088384610384361,0.06216263205369368,0.6092676022178064,0.10239805511771173,0.02861988050816551,7.034700420914875,7.11132179633016,1.343543332144037e-15,2.421585545088868,3.778399818169312e-06,5.25877551013673,0.00016547596373905904,0.23375454482262792,0.004265320276671802,0.06877553393307158,0.013316941315879743,3.9365496352941025,4.5154889656343125,-0.5789393303402068,1.3220603988788886
0.14716146065298114,2.0980824523557713,2.0510418691785963,3.1116405604540573,0.062088806198692226,0.6092287061525578,0.10216705949248103,0.029991861708635298,7.0615610527825305,7.143404261776663,3.729655473350135e-17,2.431889487854543,3.940611919939219e-06,5.487471473982315,0.00034642225361292134,0.2651786376382359,0.004923692907567741,0.07801776470095934,0.014378491101565027,3.9691495018936687,4.696563256894049,-0.7274137550003806,1.5179755498350334
0.15533709735592452,2.108808269049692,2.0577730856687637,3.1343585073194533,0.062073334285153096,0.6092205548812895,0.10207369865572705,0.03131484168114859,7.088188607973908,7.175205010603081,1.6696713456276768e-15,2.4420012357052214,4.117647205512803e-06,5.704042915175541,0.0005177246562755311,0.2962854803738061,0.005617598998414182,0.087085145299573,0.015422681318344272,3.976664017664151,4.872608938556513,-0.8959449208923617,1.7268611728551144
0.16351273405886793,2.11923757621129,2.064134889407068,3.1563539152527684,0.06207839133839232,0.6092232191436641,0.1020606424345676,0.03257686608301941,7.114142218088058,7.206285372338202,1.3444106938820255e-16,2.4517882126581445,4.2939527084215334e-06,5.910520229199266,0.0006963476209584929,0.32664366968930997,0.006339771418033023,0.09584714792347024,0.016447479341867195,3.961608640841795,5.044248697078339,-1.0826400562365415,1.948215240736512
0.17168837076181132,2.12921099227956,2.0699851353758554,3.1775375664020924,0.0621125067119455,0.6092411928051457,0.10210959112435879,0.03378353580310574,7.138978735468105,7.236206753198438,3.677613769070831e-16,2.4611213051408027,4.469873493787718e-06,6.109437735638278,0.0009022293715323926,0.35582308159414433,0.007081740373434085,0.10417620797972876,0.017451335847481538,3.927048348785524,5.211635846535332,-1.284587497749805,2.1814871574812216
0.17986400746475473,2.13858769311881,2.0752112860505925,3.197871589236525,0.06212282591554887,0.6092466295694298,0.10216454584096211,0.034960433470563906,7.1623307760761525,7.264607461388124,-1.6653345369377348e-16,2.4698976434422293,4.64794691585127e-06,6.303520004034305,0.0009685726204686773,0.3834707003987818,0.007834829758483153,0.11197062497368321,0.018433079081531575,3.876463131344616,5.374781139354154,-1.4983180080095357,2.4260883000692206
0.1880396441676981,2.14725100035485,2.0797284735856043,3.2172958506100775,0.06214769353839863,0.6092597314865358,0.10216147405855251,0.03612633413064695,7.183908614647824,7.291204058369191,-3.885780586188048e-16,2.47803949028973,4.813652488708242e-06,6.496119608102594,0.0011878031739565031,0.4093115096052818,0.008590617533050238,0.11915355751472934,0.019391827682413335,3.8135328947500846,5.533839199400317,-1.7203063046502298,2.681398910178553
0.1962152808706415,2.1550860738955713,2.0834537153929213,3.2356474694899613,0.06209331509205191,0.6092310816514438,0.10212660127222149,0.03730370790470254,7.2034264875351255,7.315715765922605,3.209238430557093e-16,2.4854708286752185,4.974502300997274e-06,6.6898090338063705,0.0013434164748127309,0.43307393397578725,0.009339900715958539,0.12564964497125716,0.020326917761561702,3.7416895044222658,5.688752661957589,-1.9470631575353219,2.946776112909292
0.2043909175735849,2.1619821978596905,2.0863031755534034,3.2526636947247902,0.06204568101003959,0.6092059862005108,0.10203071382442018,0.038499236838758125,7.220599830637735,7.337861046453247,1.8388068845354155e-16,2.4921159119807643,5.134395088878668e-06,6.886774383895435,0.0012834342509977503,0.45448644854638665,0.010072666676000746,0.1313836362366023,0.0212378499089745,3.663933750275212,5.839584858966694,-2.175651108691481,3.221557199369226
0.2125665542765283,2.1678334148967564,2.0881906181366343,3.268018478752882,0.062013590304906684,0.60918908014479,0.10195163580725047,0.03971759192377609,7.235145175083482,7.357357726588913,-9.246076126956382e-16,2.4978988467361627,5.284141089925698e-06,7.089491754142115,0.0015973004616620656,0.47327754202196354,0.010778253336091151,0.13628002253922175,0.022124248615752365,3.582831935400375,5.986398369091429,-2.4035664336910534,3.5050625182800776
0.2207421909794717,2.172538994890115,2.0890314602449647,3.28136983262199,0.06196062092972937,0.6091611757395924,0.10185992042076356,0.04100639938449021,7.246780261252907,7.3739228139429125,1.0234868508263162e-15,2.5027431807554517,5.43552365886088e-06,7.299047856530436,0.0016898315782243323,0.4891755999009398,0.011445282811112487,0.14026262060511427,0.022985833186579877,3.5007590973184777,6.129506094489222,-2.6287469971707424,3.7965989276337337
0.2289178276824151,2.1760020532914344,2.088738463799065,3.292396851791855,0.06190459843379723,0.6091316642587045,0.10173829838238233,0.04240155299339064,7.255221929999932,7.387272066951777,-4.579669976578771e-16,2.506571278265084,5.586605862736849e-06,7.517242161536322,0.001667941178237875,0.5019083833911726,0.012061752329745504,0.14325400048876094,0.02382239973036164,3.4201117030155253,6.269129890483132,-2.849018187467604,4.0954625173425585
0.2370934643853585,2.178128266728759,2.087222360126194,3.300817827529106,0.06184099496248773,0.6090981609185484,0.10160201752998971,0.043885483736497644,7.2601825207338155,7.3971162127983074,-1.2836953722228372e-16,2.5093028850144456,5.7334044254557515e-06,7.74616290380769,0.001965374526285757,0.5111992832381536,0.01261499832929482,0.14517405196143868,0.024633808208482866,3.343254028451704,6.405759737381808,-3.062505708930101,4.4009435008297
