family,outer_radius,charge,inner_rest_mass,outer_fraction,outer_rest_mass,gap_mass,ADM_mass,proper_field_energy,field_to_wall_rest_energy,inner_pressure_ratio,outer_pressure_ratio,inner_sound_squared,outer_sound_squared,inner_Vpp,outer_Vpp,compactness_measure,minimum_gap_f,matched_Killing_field_energy
weak_DEC_radial_causal,1.5,0.07800722956657125,0.0015421375112512246,0.0006943571960219102,0.001039760103022544,0.004583512349525294,0.003592763466965424,0.0010158946250368303,0.39346820703522717,-0.9876137109716695,0.9781004593330482,1.0,1.0,11.93217651732325,1.805686143883733,0.009167024699050588,0.9965475523398138,0.0010134837687217023
compressive_radial_half_slope,1.5,0.29047619047619044,0.29473684210526313,0.07957894736842105,0.09595472182898597,0.29349014767495174,0.33942911038346407,0.018662680134085622,0.04776832124592901,0.0029987785803731832,0.35265572925542654,0.5,0.5,2.7970411991596893,0.024981776781531906,0.5869802953499035,0.49739612188365656,0.012943638461232445
DEC,2.0,0.2150793650793651,0.011852009077450258,0.0030321900176476548,0.005993170759749817,0.034911340659335675,0.02926037545373932,0.011714412944927175,0.6564468978063925,-0.9844706004920899,0.9830486678790713,1.0,1.0,11.797844081988876,0.972833890165802,0.06982268131867135,0.9736527336304073,0.01152971670019431
DEC_radial_causal,2.0,0.2150793650793651,0.011852009077450258,0.0030321900176476548,0.005993170759749817,0.034911340659335675,0.02926037545373932,0.011714412944927175,0.6564468978063925,-0.9844706004920899,0.9830486678790713,1.0,1.0,11.797844081988876,0.972833890165802,0.06982268131867135,0.9736527336304073,0.01152971670019431
weak_DEC_radial_causal,2.0,0.07800722956657125,0.0015421375112512246,0.0003995010161929177,0.0007977777302434228,0.004583512349525294,0.003858626575121534,0.0015238178961698775,0.6512278176351899,-0.9876137109716695,0.9557810909992793,1.0,1.0,11.93217651732325,1.038403915269427,0.009167024699050588,0.9965475523398138,0.001520674212471539
compressive_radial_half_slope,2.0,0.396031746031746,0.4024210526315789,0.08947368421052632,0.14308406138430002,0.3998702727635016,0.46994993753061753,0.05650870175052977,0.10358968284371553,0.005303554100319728,0.35081430540954067,0.5,0.5,2.347796803286757,0.006109898269481384,0.7997405455270032,0.35710059833795016,0.0357019972218907
DEC,4.0,1.0444444444444443,0.9506315789473684,0.04989473684210526,0.147482262228447,1.044213478266817,1.0141211058412423,3.002794304280017,2.7345018263905567,-0.9970119993677741,0.8574413012453644,1.0,1.0,0.6144870041758037,0.04381827792613291,2.088426956533634,0.0004422267573463978,0.38866343079922017
DEC_radial_causal,4.0,1.0444444444444443,0.9506315789473684,0.04989473684210526,0.147482262228447,1.044213478266817,1.0141211058412423,3.002794304280017,2.7345018263905567,-0.9970119993677741,0.8574413012453644,1.0,1.0,0.6144870041758037,0.04381827792613291,2.088426956533634,0.0004422267573463978,0.38866343079922017
weak_DEC_radial_causal,4.0,0.012927568770924235,4.2186940351851784e-05,2.7601483014511736e-06,1.1040303781655854e-05,0.00012574706764637142,0.00011589681248455516,6.267339734298424e-05,1.177468387913964,-0.9903971690338434,0.9461291560269104,1.0,1.0,11.961087263100232,0.26344200483138236,0.00025149413529274283,0.9999053845587428,6.267058989201613e-05
compressive_radial_half_slope,4.0,0.8182539682539682,0.8331578947368421,0.1191578947368421,0.37874082354072747,0.8208516342373616,1.0201835179340124,0.6180117399820876,0.5099532911961873,0.04426527158942606,0.33853823671409466,0.5,0.5,0.3001862365997694,0.0001483424251166876,1.6417032684747233,0.027836288088642802,0.2211594872100887
DEC,10.0,1.0444444444444443,0.9506315789473684,0.0036456762395756927,0.032649996317222596,1.044213478266817,1.0188576949080852,3.1032094905502334,3.155972377205575,-0.9970119993677741,0.9954937840368485,1.0,1.0,0.6144870041758037,0.024197840045081964,2.088426956533634,0.0004422267573463978,0.48909926693039485
DEC_radial_causal,10.0,1.0444444444444443,0.9506315789473684,0.0036456762395756927,0.032649996317222596,1.044213478266817,1.0188576949080852,3.1032094905502334,3.155972377205575,-0.9970119993677741,0.9954937840368485,1.0,1.0,0.6144870041758037,0.024197840045081964,2.088426956533634,0.0004422267573463978,0.48909926693039485
weak_DEC_radial_causal,10.0,0.012927568770924235,4.2186940351851784e-05,4.372356610963726e-07,4.372305283145858e-06,0.00012574706764637142,0.0001217632189301005,7.520779170868288e-05,1.6153137939191762,-0.9903971690338434,0.9555888206063808,1.0,1.0,11.961087263100232,0.041774582593372744,0.00025149413529274283,0.9999053845587428,7.520488256486806e-05
compressive_radial_half_slope,10.0,0.9388888888888889,0.9408421052631578,0.007618418646003784,0.06903035028905077,0.9390063445846584,0.9572407404181953,1.2729457489793516,1.2605015039085228,0.016491365312396415,0.40917200007745147,0.5,0.5,0.10265364648547182,0.002846492669011956,1.8780126891693167,0.0034996565096956367,0.393658477014604
DEC,30.0,1.0444444444444443,0.9506315789473684,0.0003322738810951697,0.009621254335614563,1.044213478266817,1.0353172343910322,3.14231054861762,3.27237831506777,-0.9970119993677741,0.9973570178072542,1.0,1.0,0.6144870041758037,0.00384668522115849,2.088426956533634,0.0004422267573463978,0.5270758370609313
DEC_radial_causal,30.0,1.0444444444444443,0.9506315789473684,0.0003322738810951697,0.009621254335614563,1.044213478266817,1.0353172343910322,3.14231054861762,3.27237831506777,-0.9970119993677741,0.9973570178072542,1.0,1.0,0.6144870041758037,0.00384668522115849,2.088426956533634,0.0004422267573463978,0.5270758370609313
weak_DEC_radial_causal,30.0,0.012927568770924235,4.2186940351851784e-05,4.791322088000677e-08,1.437390734897018e-06,0.00012574706764637142,0.00012439908521657162,8.077857064577847e-05,1.8516861722222606,-0.9903971690338434,0.9689030682098762,1.0,1.0,11.961087263100232,0.004582580346312835,0.00025149413529274283,0.9999053845587428,8.077564605448329e-05
compressive_radial_half_slope,30.0,0.9388888888888889,0.9408421052631578,0.0005775123242168357,0.016783079798364506,0.9390063445846584,0.9405675413554764,1.3043034447183082,1.3620187366255554,0.016491365312396415,0.46841254983760444,0.5,0.5,0.10265364648547182,0.00013376397841728845,1.8780126891693167,0.0034996565096956367,0.4258182430271261
