family,outer_radius,charge,inner_rest_mass,outer_fraction,outer_rest_mass,gap_mass,ADM_mass,proper_field_energy,field_to_wall_rest_energy,inner_pressure_ratio,outer_pressure_ratio,inner_sound_squared,outer_sound_squared,inner_Vpp,outer_Vpp,compactness_measure,minimum_gap_f,matched_Killing_field_energy
DEC,1.05,0.24523809523809526,0.016985818636481347,0.015920311857569973,0.01642283101800469,0.046912421297110166,0.03427956001647301,0.0014571296712062975,0.043615341723655617,-0.8961509220696531,0.9007119937844866,1.0,1.0,11.400475917592296,3.760645733625637,0.09382484259422033,0.9651933230222928,0.0014091487705840426
DEC_radial_causal,1.05,0.24523809523809526,0.016985818636481347,0.015920311857569973,0.01642283101800469,0.046912421297110166,0.03427956001647301,0.0014571296712062975,0.043615341723655617,-0.8961509220696531,0.9007119937844866,1.0,1.0,11.400475917592296,3.760645733625637,0.09382484259422033,0.9651933230222928,0.0014091487705840426
DEC,1.05,0.26031746031746034,0.019150699943828408,0.01914138043063843,0.01970056649042733,0.0528499153627254,0.039706526867373186,0.0016455225724855667,0.042354412700294504,-0.8970215071590589,0.8508087626531022,1.0,1.0,11.380318272412095,3.899125253619779,0.1056998307254508,0.9607985105527521,0.0015825728822143985
DEC_radial_causal,1.05,0.26031746031746034,0.019150699943828408,0.01914138043063843,0.01970056649042733,0.0528499153627254,0.039706526867373186,0.0016455225724855667,0.042354412700294504,-0.8970215071590589,0.8508087626531022,1.0,1.0,11.380318272412095,3.899125253619779,0.1056998307254508,0.9607985105527521,0.0015825728822143985
DEC,1.05,0.2753968253968254,0.021591500309020278,0.01914138043063843,0.019650052832877164,0.05928010958554784,0.04219199047768383,0.0018463513734595014,0.04476920078899227,-0.8920251081112006,0.9565913333315755,1.0,1.0,11.33496469827631,3.510947123520822,0.11856021917109567,0.955877715473015,0.0017712300915986906
DEC_radial_causal,1.05,0.2753968253968254,0.021591500309020278,0.01914138043063843,0.019650052832877164,0.05928010958554784,0.04219199047768383,0.0018463513734595014,0.04476920078899227,-0.8920251081112006,0.9565913333315755,1.0,1.0,11.33496469827631,3.510947123520822,0.11856021917109567,0.955877715473015,0.0017712300915986906
DEC,1.05,0.29047619047619044,0.021591500309020278,0.02301414997823752,0.023620956360928973,0.0635466124830031,0.0461909732427641,0.00205429237806381,0.04543642459112841,-0.9930059556780423,0.8878928366460992,1.0,1.0,11.714729512453669,3.740578137020094,0.1270932249660062,0.9554907310832231,0.0019627277550647777
DEC_radial_causal,1.05,0.29047619047619044,0.021591500309020278,0.02301414997823752,0.023620956360928973,0.0635466124830031,0.0461909732427641,0.00205429237806381,0.04543642459112841,-0.9930059556780423,0.8878928366460992,1.0,1.0,11.714729512453669,3.740578137020094,0.1270932249660062,0.9554907310832231,0.0019627277550647777
DEC,1.05,0.3055555555555556,0.024343386244984753,0.02301414997823752,0.02355251635726326,0.0707291847834806,0.04896158228560702,0.0022796283262085898,0.047595476906235286,-0.9765108183463516,0.9877363168641091,1.0,1.0,11.620676863022787,3.374288056291526,0.1414583695669612,0.9499618226626348,0.0021717976163402666
DEC_radial_causal,1.05,0.3055555555555556,0.024343386244984753,0.02301414997823752,0.02355251635726326,0.0707291847834806,0.04896158228560702,0.0022796283262085898,0.047595476906235286,-0.9765108183463516,0.9877363168641091,1.0,1.0,11.620676863022787,3.374288056291526,0.1414583695669612,0.9499618226626348,0.0021717976163402666
DEC,1.05,0.3206349206349206,0.02744600631689046,0.027670475551127394,0.02822543126419901,0.07847274085079799,0.05655826794762421,0.0025182974203443015,0.04523499894674391,-0.9558173295097062,0.9151140885524786,1.0,1.0,11.508040275847048,3.5713358990696094,0.15694548170159597,0.9437768676135021,0.002380048585802579
DEC_radial_causal,1.05,0.3206349206349206,0.02744600631689046,0.027670475551127394,0.02822543126419901,0.07847274085079799,0.05655826794762421,0.0025182974203443015,0.04523499894674391,-0.9558173295097062,0.9151140885524786,1.0,1.0,11.508040275847048,3.5713358990696094,0.15694548170159597,0.9437768676135021,0.002380048585802579
DEC,1.05,0.33571428571428574,0.030944062389922564,0.033268889702620014,0.03381153247264016,0.08681733570765339,0.06533102666874843,0.0027708122058987057,0.04278876924502782,-0.9316396091145046,0.8459839052504026,1.0,1.0,11.37945701794688,3.743520603339121,0.17363467141530678,0.9368595706544951,0.00259415576123289
DEC_radial_causal,1.05,0.33571428571428574,0.030944062389922564,0.033268889702620014,0.03381153247264016,0.08681733570765339,0.06533102666874843,0.0027708122058987057,0.04278876924502782,-0.9316396091145046,0.8459839052504026,1.0,1.0,11.37945701794688,3.743520603339121,0.17363467141530678,0.9368595706544951,0.00259415576123289
DEC,1.05,0.35079365079365077,0.034887953683889764,0.033268889702620014,0.03367167510365322,0.09580746174633403,0.06912589359790902,0.0030377882899877717,0.044308703878801134,-0.9046345251427261,0.9310484920234713,1.0,1.0,11.237269603047965,3.419551720448638,0.19161492349266807,0.9291251843717336,0.00283243435182392
DEC_radial_causal,1.05,0.35079365079365077,0.034887953683889764,0.033268889702620014,0.03367167510365322,0.09580746174633403,0.06912589359790902,0.0030377882899877717,0.044308703878801134,-0.9046345251427261,0.9310484920234713,1.0,1.0,11.237269603047965,3.419551720448638,0.19161492349266807,0.9291251843717336,0.00283243435182392
DEC,1.05,0.3658730158730159,0.034887953683889764,0.04,0.0404735997283067,0.10121090089977322,0.07568920458042848,0.0033050118415768196,0.04385541024479384,-0.9848738075692778,0.8476083049473371,1.0,1.0,11.527108589497502,3.6781828559687213,0.20242180179954644,0.9286350765120113,0.003059727171291801
DEC_radial_causal,1.05,0.3658730158730159,0.034887953683889764,0.04,0.0404735997283067,0.10121090089977322,0.07568920458042848,0.0033050118415768196,0.04385541024479384,-0.9848738075692778,0.8476083049473371,1.0,1.0,11.527108589497502,3.6781828559687213,0.20242180179954644,0.9286350765120113,0.003059727171291801
DEC,1.05,0.38095238095238093,0.039334502914059155,0.04,0.0402843070453651,0.11112325963095507,0.07988217761135953,0.003599776063043669,0.045212633357346155,-0.9499058824947468,0.9273430292929052,1.0,1.0,11.350464967044182,3.370898680633651,0.22224651926191014,0.9199690442886914,0.003317136378360871
DEC_radial_causal,1.05,0.38095238095238093,0.039334502914059155,0.04,0.0402843070453651,0.11112325963095507,0.07988217761135953,0.003599776063043669,0.045212633357346155,-0.9499058824947468,0.9273430292929052,1.0,1.0,11.350464967044182,3.370898680633651,0.22224651926191014,0.9199690442886914,0.003317136378360871
DEC,1.05,0.396031746031746,0.04434777498029588,0.04989473684210526,0.049984284315960505,0.12178498433992109,0.09359851408410684,0.003910929828072797,0.04145918002055113,-0.9135829534880732,0.822107859753824,1.0,1.0,11.165497878893518,3.615790374192322,0.24356996867984218,0.9102881421778859,0.003547990387280879
DEC_radial_causal,1.05,0.396031746031746,0.04434777498029588,0.04989473684210526,0.049984284315960505,0.12178498433992109,0.09359851408410684,0.003910929828072797,0.04145918002055113,-0.9135829534880732,0.822107859753824,1.0,1.0,11.165497878893518,3.615790374192322,0.24356996867984218,0.9102881421778859,0.003547990387280879
DEC,1.05,0.4111111111111111,0.04434777498029588,0.04989473684210526,0.04996912724377584,0.12787058524695055,0.09386010798916423,0.004215075424382518,0.04469056261377868,-0.9853792035901908,0.8835613148062249,1.0,1.0,11.417048471097306,3.4311262566635605,0.2557411704939011,0.9097361602362051,0.0038233218849593156
DEC_radial_causal,1.05,0.4111111111111111,0.04434777498029588,0.04989473684210526,0.04996912724377584,0.12787058524695055,0.09386010798916423,0.004215075424382518,0.04469056261377868,-0.9853792035901908,0.8835613148062249,1.0,1.0,11.417048471097306,3.4311262566635605,0.2557411704939011,0.9097361602362051,0.0038233218849593156
DEC,1.05,0.4261904761904762,0.05,0.04989473684210526,0.04967078274373438,0.13956916099773242,0.09899304627722785,0.004557054664847614,0.04572106829505244,-0.9428332736603409,0.9610543734127027,1.0,1.0,11.204325916604995,3.124708430074385,0.27913832199546484,0.8989052915194801,0.004108941088549041
DEC_radial_causal,1.05,0.4261904761904762,0.05,0.04989473684210526,0.04967078274373438,0.13956916099773242,0.09899304627722785,0.004557054664847614,0.04572106829505244,-0.9428332736603409,0.9610543734127027,1.0,1.0,11.204325916604995,3.124708430074385,0.27913832199546484,0.8989052915194801,0.004108941088549041
DEC,1.05,0.44126984126984126,0.05978947368421053,0.05978947368421053,0.05891492464022204,0.15536161950964852,0.11627414062232712,0.004935815535248244,0.041580729989112115,-0.850063760378274,0.8904579670464713,1.0,1.0,10.779603705611633,3.193933432797934,0.31072323901929705,0.880689044756507,0.0043589743317729995
DEC_radial_causal,1.05,0.44126984126984126,0.05978947368421053,0.05978947368421053,0.05891492464022204,0.15536161950964852,0.11627414062232712,0.004935815535248244,0.041580729989112115,-0.850063760378274,0.8904579670464713,1.0,1.0,10.779603705611633,3.193933432797934,0.31072323901929705,0.880689044756507,0.0043589743317729995
DEC,1.05,0.45634920634920634,0.05978947368421053,0.05978947368421053,0.05889438868275367,0.16212938217026834,0.11655902986023671,0.00527985406998504,0.04448670581397167,-0.9102594348286731,0.9495834467420681,1.0,1.0,10.984098495451779,3.024429302146757,0.3242587643405367,0.8800751887328679,0.0046619801266835565
DEC_radial_causal,1.05,0.45634920634920634,0.05978947368421053,0.05978947368421053,0.05889438868275367,0.16212938217026834,0.11655902986023671,0.00527985406998504,0.04448670581397167,-0.9102594348286731,0.9495834467420681,1.0,1.0,10.984098495451779,3.024429302146757,0.3242587643405367,0.8800751887328679,0.0046619801266835565
DEC,1.05,0.4714285714285714,0.05978947368421053,0.06968421052631579,0.06861624780668182,0.16912453208208492,0.1253989213244679,0.0056355802470089275,0.04388885620964056,-0.9724775987831539,0.877906210776969,1.0,1.0,11.191820993648586,3.218042055105279,0.33824906416416983,0.879440708015243,0.004922808040509443
DEC_radial_causal,1.05,0.4714285714285714,0.05978947368421053,0.06968421052631579,0.06861624780668182,0.16912453208208492,0.1253989213244679,0.0056355802470089275,0.04388885620964056,-0.9724775987831539,0.877906210776969,1.0,1.0,11.191820993648586,3.218042055105279,0.33824906416416983,0.879440708015243,0.004922808040509443
DEC,1.05,0.4865079365079365,0.06957894736842105,0.06968421052631579,0.06790664652043844,0.18550331855257748,0.13362120775542669,0.006064830352874242,0.04411247885198012,-0.8953387279290633,0.9561738097674297,1.0,1.0,10.82769686476153,2.870230500271383,0.37100663710515497,0.8613451277322428,0.0052427718673100044
DEC_radial_causal,1.05,0.4865079365079365,0.06957894736842105,0.06968421052631579,0.06790664652043844,0.18550331855257748,0.13362120775542669,0.006064830352874242,0.04411247885198012,-0.8953387279290633,0.9561738097674297,1.0,1.0,10.82769686476153,2.870230500271383,0.37100663710515497,0.8613451277322428,0.0052427718673100044
DEC,1.05,0.5015873015873016,0.06957894736842105,0.07957894736842105,0.07751855524013533,0.19295324296678762,0.14220280041111116,0.006447901359467123,0.043834200072218374,-0.9528780165191253,0.8985374500400604,1.0,1.0,11.014673083730429,3.0174336138008684,0.38590648593357524,0.8606693976266455,0.005513537332876161
DEC_radial_causal,1.05,0.5015873015873016,0.06957894736842105,0.07957894736842105,0.07751855524013533,0.19295324296678762,0.14220280041111116,0.006447901359467123,0.043834200072218374,-0.9528780165191253,0.8985374500400604,1.0,1.0,11.014673083730429,3.0174336138008684,0.38590648593357524,0.8606693976266455,0.005513537332876161
DEC,1.05,0.5166666666666666,0.07936842105263157,0.07957894736842105,0.07670574270855735,0.20969097014465984,0.1501882726615509,0.006914072744161193,0.04429991856141228,-0.8917763736749954,0.9749258092992672,1.0,1.0,10.710322174269837,2.683235376265479,0.4193819402893197,0.8427151085176043,0.005850030632135901
DEC_radial_causal,1.05,0.5166666666666666,0.07936842105263157,0.07957894736842105,0.07670574270855735,0.20969097014465984,0.1501882726615509,0.006914072744161193,0.04429991856141228,-0.8917763736749954,0.9749258092992672,1.0,1.0,10.710322174269837,2.683235376265479,0.4193819402893197,0.8427151085176043,0.005850030632135901
DEC,1.05,0.5317460317460317,0.07936842105263157,0.08947368421052632,0.08620653368830535,0.21759566906126357,0.15851564953270983,0.007325130917018186,0.04424057327075393,-0.9458669649345607,0.9271556398305548,1.0,1.0,10.880743608793424,2.7986382590069994,0.43519133812252714,0.8419981290240348,0.006129876530580679
DEC_radial_causal,1.05,0.5317460317460317,0.07936842105263157,0.08947368421052632,0.08620653368830535,0.21759566906126357,0.15851564953270983,0.007325130917018186,0.04424057327075393,-0.9458669649345607,0.9271556398305548,1.0,1.0,10.880743608793424,2.7986382590069994,0.43519133812252714,0.8419981290240348,0.006129876530580679
DEC,1.05,0.5468253968253969,0.0891578947368421,0.09936842105263158,0.09472182908402445,0.2346923369465156,0.17402319201622263,0.007829777298108884,0.04258097160150491,-0.8960513254251469,0.9147115940320807,1.0,1.0,10.617817663068333,2.6855949417052116,0.4693846738930312,0.8241851310889524,0.0064120253960676535
DEC_radial_causal,1.05,0.5468253968253969,0.0891578947368421,0.09936842105263158,0.09472182908402445,0.2346923369465156,0.17402319201622263,0.007829777298108884,0.04258097160150491,-0.8960513254251469,0.9147115940320807,1.0,1.0,10.617817663068333,2.6855949417052116,0.4693846738930312,0.8241851310889524,0.0064120253960676535
DEC,1.05,0.5619047619047619,0.0891578947368421,0.09936842105263158,0.0946782482490034,0.2430518103655128,0.17434608154980716,0.008269493495605115,0.04498295798254333,-0.9475203599933149,0.962117774847875,1.0,1.0,10.774369986704539,2.567912735926164,0.4861036207310256,0.8234269022074107,0.006770539955330512
DEC_radial_causal,1.05,0.5619047619047619,0.0891578947368421,0.09936842105263158,0.0946782482490034,0.2430518103655128,0.17434608154980716,0.008269493495605115,0.04498295798254333,-0.9475203599933149,0.962117774847875,1.0,1.0,10.774369986704539,2.567912735926164,0.4861036207310256,0.8234269022074107,0.006770539955330512
DEC,1.05,0.5769841269841269,0.09894736842105263,0.10926315789473684,0.10298277838625042,0.26050741895814444,0.18936963184764494,0.008814254424200092,0.04365001741226543,-0.9060446013728207,0.9557841321081817,1.0,1.0,10.541381902037813,2.439681665884862,0.5210148379162889,0.8057551954462874,0.007060376435545913
DEC_radial_causal,1.05,0.5769841269841269,0.09894736842105263,0.10926315789473684,0.10298277838625042,0.26050741895814444,0.18936963184764494,0.008814254424200092,0.04365001741226543,-0.9060446013728207,0.9557841321081817,1.0,1.0,10.541381902037813,2.439681665884862,0.5210148379162889,0.8057551954462874,0.007060376435545913
DEC,1.05,0.592063492063492,0.09894736842105263,0.1191578947368421,0.11225304104031618,0.2693216668795352,0.19711056366012214,0.009283329929144877,0.043955075432005324,-0.9554757677892003,0.9313010854649185,1.0,1.0,10.685832085555543,2.4809189904438718,0.5386433337590704,0.8049557171767734,0.007351658763941859
DEC_radial_causal,1.05,0.592063492063492,0.09894736842105263,0.1191578947368421,0.11225304104031618,0.2693216668795352,0.19711056366012214,0.009283329929144877,0.043955075432005324,-0.9554757677892003,0.9313010854649185,1.0,1.0,10.685832085555543,2.4809189904438718,0.5386433337590704,0.8049557171767734,0.007351658763941859
DEC,1.05,0.6071428571428571,0.10873684210526316,0.12905263157894736,0.12024328892900278,0.2871362161795466,0.21141701388289053,0.00986993710532999,0.04310390190078542,-0.9204085830293179,0.9370933937412118,1.0,1.0,10.475135855275205,2.31821910776263,0.5742724323590932,0.787425301589609,0.007644065520945226
DEC_radial_causal,1.05,0.6071428571428571,0.10873684210526316,0.12905263157894736,0.12024328892900278,0.2871362161795466,0.21141701388289053,0.00986993710532999,0.04310390190078542,-0.9204085830293179,0.9370933937412118,1.0,1.0,10.475135855275205,2.31821910776263,0.5742724323590932,0.787425301589609,0.007644065520945226
DEC,1.05,0.6222222222222222,0.10873684210526316,0.12905263157894736,0.12017908038974114,0.29640523860333096,0.21175182391352268,0.010369105697461767,0.04529656820917756,-0.9682298707407312,0.9797729440077193,1.0,1.0,10.608654359524909,2.2227878162022563,0.5928104772066619,0.7865845739321229,0.008028486029889549
DEC_radial_causal,1.05,0.6222222222222222,0.10873684210526316,0.12905263157894736,0.12017908038974114,0.29640523860333096,0.21175182391352268,0.010369105697461767,0.04529656820917756,-0.9682298707407312,0.9797729440077193,1.0,1.0,10.608654359524909,2.2227878162022563,0.5928104772066619,0.7865845739321229,0.008028486029889549
DEC,1.05,0.6373015873015873,0.11852631578947367,0.13894736842105262,0.1279552112491186,0.314578728610722,0.2255975109351297,0.010999389880083069,0.04462561560794317,-0.9382488902000685,0.9891787592381277,1.0,1.0,10.414893633849374,2.0539071110366436,0.629157457221444,0.7691954495189175,0.008326651884182624
DEC_radial_causal,1.05,0.6373015873015873,0.11852631578947367,0.13894736842105262,0.1279552112491186,0.314578728610722,0.2255975109351297,0.010999389880083069,0.04462561560794317,-0.9382488902000685,0.9891787592381277,1.0,1.0,10.414893633849374,2.0539071110366436,0.629157457221444,0.7691954495189175,0.008326651884182624
DEC,1.05,0.6523809523809523,0.11852631578947367,0.1488421052631579,0.1369885685498849,0.3243025255368998,0.23277456385589673,0.011529420097329721,0.04512230325501149,-0.9847841077127213,0.9762056072460463,1.0,1.0,10.538242912324126,2.0611259047903374,0.6486050510737996,0.7683134724734593,0.008625085048221468
DEC_radial_causal,1.05,0.6523809523809523,0.11852631578947367,0.1488421052631579,0.1369885685498849,0.3243025255368998,0.23277456385589673,0.011529420097329721,0.04512230325501149,-0.9847841077127213,0.9762056072460463,1.0,1.0,10.538242912324126,2.0611259047903374,0.6486050510737996,0.7683134724734593,0.008625085048221468
DEC,1.05,0.6674603174603174,0.12831578947368422,0.15873684210526318,0.14444615376965828,0.34283495625167065,0.24593784927292542,0.012205318677094928,0.04474714665823468,-0.9589519046740659,0.9930053751516389,1.0,1.0,10.357493928566697,1.873810798609302,0.6856699125033413,0.7510656392342125,0.008923464102432962
DEC_radial_causal,1.05,0.6674603174603174,0.12831578947368422,0.15873684210526318,0.14444615376965828,0.34283495625167065,0.24593784927292542,0.012205318677094928,0.04474714665823468,-0.9589519046740659,0.9930053751516389,1.0,1.0,10.357493928566697,1.873810798609302,0.6856699125033413,0.7510656392342125,0.008923464102432962
DEC,1.05,0.6825396825396826,0.13810526315789473,0.1785263157894737,0.16059557417915257,0.36149894042262437,0.2649656771507908,0.012909464011768552,0.04321870714142593,-0.9383749872071606,0.9708094547429321,1.0,1.0,10.194169859235085,1.7349466035589671,0.7229978808452487,0.7339797218629112,0.009111716050014188
DEC_radial_causal,1.05,0.6825396825396826,0.13810526315789473,0.1785263157894737,0.16059557417915257,0.36149894042262437,0.2649656771507908,0.012909464011768552,0.04321870714142593,-0.9383749872071606,0.9708094547429321,1.0,1.0,10.194169859235085,1.7349466035589671,0.7229978808452487,0.7339797218629112,0.009111716050014188
DEC,1.05,0.6976190476190476,0.13810526315789473,0.18842105263157896,0.16938749221565394,0.3719048991023926,0.27151861227829815,0.013490581601678518,0.043872843720463836,-0.9820856752739229,0.9692208694262929,1.0,1.0,10.300413724291516,1.7074303367350403,0.7438097982047852,0.7330358707354945,0.00940411956762656
DEC_radial_causal,1.05,0.6976190476190476,0.13810526315789473,0.18842105263157896,0.16938749221565394,0.3719048991023926,0.27151861227829815,0.013490581601678518,0.043872843720463836,-0.9820856752739229,0.9692208694262929,1.0,1.0,10.300413724291516,1.7074303367350403,0.7438097982047852,0.7330358707354945,0.00940411956762656
DEC,1.05,0.7126984126984126,0.14789473684210525,0.19831578947368422,0.17621009044880806,0.3909278239807259,0.28337919476852286,0.014243895883458958,0.043948422498112864,-0.9642495417741943,0.9965295556929921,1.0,1.0,10.14419679182593,1.495040469681804,0.7818556479614518,0.7160912445381518,0.00969539757683451
DEC_radial_causal,1.05,0.7126984126984126,0.14789473684210525,0.19831578947368422,0.17621009044880806,0.3909278239807259,0.28337919476852286,0.014243895883458958,0.043948422498112864,-0.9642495417741943,0.9965295556929921,1.0,1.0,10.14419679182593,1.495040469681804,0.7818556479614518,0.7160912445381518,0.00969539757683451
DEC,1.05,0.7277777777777776,0.15768421052631576,0.21810526315789475,0.1915092956573548,0.4100823023152422,0.30054736343420924,0.01502804525363365,0.043036439645957,-0.9501516386570333,0.9946694162982616,1.0,1.0,9.999585037965428,1.2977109817093684,0.8201646046304844,0.6993085342087544,0.009860446486586844
DEC_radial_causal,1.05,0.7277777777777776,0.15768421052631576,0.21810526315789475,0.1915092956573548,0.4100823023152422,0.30054736343420924,0.01502804525363365,0.043036439645957,-0.9501516386570333,0.9946694162982616,1.0,1.0,9.999585037965428,1.2977109817093684,0.8201646046304844,0.6993085342087544,0.009860446486586844
DEC,1.05,0.7428571428571429,0.15768421052631576,0.228,0.20005344780428977,0.42117042274860084,0.30650691680768977,0.015662959241698422,0.04378336716014224,-0.9918928250689844,0.9996918766349345,1.0,1.0,10.090618343723957,1.2504700388188716,0.8423408454972017,0.6983028089993796,0.010143284742468428
DEC_radial_causal,1.05,0.7428571428571429,0.15768421052631576,0.228,0.20005344780428977,0.42117042274860084,0.30650691680768977,0.015662959241698422,0.04378336716014224,-0.9918928250689844,0.9996918766349345,1.0,1.0,10.090618343723957,1.2504700388188716,0.8423408454972017,0.6983028089993796,0.010143284742468428
DEC,1.05,0.7579365079365079,0.1674736842105263,0.2576842105263158,0.22338883082169667,0.4406838417904968,0.32780068782888916,0.01650023181960036,0.04221492515914469,-0.979765858068287,0.9856647542186496,1.0,1.0,9.949494920024714,1.0104034487392326,0.8813676835809936,0.6816613898439409,0.010153249557504254
DEC_radial_causal,1.05,0.7579365079365079,0.1674736842105263,0.2576842105263158,0.22338883082169667,0.4406838417904968,0.32780068782888916,0.01650023181960036,0.04221492515914469,-0.979765858068287,0.9856647542186496,1.0,1.0,9.949494920024714,1.0104034487392326,0.8813676835809936,0.6816613898439409,0.010153249557504254
DEC,1.05,0.7730158730158729,0.17726315789473684,0.2873684210526316,0.24609259626476443,0.46032881428857575,0.34765055051096605,0.017371243876019984,0.04103226117832636,-0.9704602642830821,0.9862504432376508,1.0,1.0,9.816281411473492,0.7216348484642197,0.9206576285771515,0.6651818865564474,0.01013894101593112
DEC_radial_causal,1.05,0.7730158730158729,0.17726315789473684,0.2873684210526316,0.24609259626476443,0.46032881428857575,0.34765055051096605,0.017371243876019984,0.04103226117832636,-0.9704602642830821,0.9862504432376508,1.0,1.0,9.816281411473492,0.7216348484642197,0.9206576285771515,0.6651818865564474,0.01013894101593112
DEC,1.05,0.788095238095238,0.18705263157894736,0.31705263157894736,0.26816222546882573,0.4801053402428376,0.3661132597975397,0.018277286212761052,0.0401509000195987,-0.9635838049511353,0.998750353895323,1.0,1.0,9.689460119538829,0.3892556085645218,0.9602106804856751,0.6488642991368988,0.01009939485902967
DEC_radial_causal,1.05,0.788095238095238,0.18705263157894736,0.31705263157894736,0.26816222546882573,0.4801053402428376,0.3661132597975397,0.018277286212761052,0.0401509000195987,-0.9635838049511353,0.998750353895323,1.0,1.0,9.689460119538829,0.3892556085645218,0.9602106804856751,0.6488642991368988,0.01009939485902967
DEC,1.05,0.8031746031746032,0.19684210526315787,0.37642105263157893,0.314387363860771,0.5000134196532825,0.3958346726192074,0.01921971970009457,0.03759509351648008,-0.9588246200863725,0.9978345756902038,1.0,1.0,9.567783971195254,-0.19458788936478655,1.000026839306565,0.6327086275852953,0.009577718950942496
DEC,1.2,0.01,2.6108706285752873e-05,1.7424056004262156e-05,2.0908267082413735e-05,7.610836545348092e-05,5.534918361557159e-05,8.333563645988323e-06,0.17724585503903703,-0.9575534704977171,0.9964633784425222,1.0,1.0,11.82991349989296,2.787330359242638,0.00015221673090696185,0.9999425971686886,8.333188132866629e-06
DEC_radial_causal,1.2,0.01,2.6108706285752873e-05,1.7424056004262156e-05,2.0908267082413735e-05,7.610836545348092e-05,5.534918361557159e-05,8.333563645988323e-06,0.17724585503903703,-0.9575534704977171,0.9964633784425222,1.0,1.0,11.82991349989296,2.787330359242638,0.00015221673090696185,0.9999425971686886,8.333188132866629e-06
weak_DEC_radial_causal,1.2,0.01,2.6108706285752873e-05,1.7424056004262156e-05,2.0908267082413735e-05,7.610836545348092e-05,5.534918361557159e-05,8.333563645988323e-06,0.17724585503903703,-0.9575534704977171,0.9964633784425222,1.0,1.0,11.82991349989296,2.787330359242638,0.00015221673090696185,0.9999425971686886,8.333188132866629e-06
compressive_radial_half_slope,1.2,0.01,0.010512204632623767,3.641128406052159e-05,4.3310810164803724e-05,0.010506951409504688,0.010508215393205272,8.414415085438582e-06,0.0007971581426833334,0.0002525175709245678,0.48971714544162687,0.5,0.5,3.95593103553957,0.032340782571579574,0.021013902819009375,0.9790860971809906,8.333029905966161e-06
DEC,1.2,0.010893621600274041,3.318804656410308e-05,2.0949368806726328e-05,2.5138340121252708e-05,9.25229916258643e-05,6.821391953848526e-05,9.889593630402294e-06,0.16955608245976447,-0.8939500886770101,0.983541219004261,1.0,1.0,11.575441347189592,2.8231511785534593,0.0001850459832517286,0.9999282054247693,9.889042123965674e-06
DEC_radial_causal,1.2,0.010893621600274041,3.318804656410308e-05,2.0949368806726328e-05,2.5138340121252708e-05,9.25229916258643e-05,6.821391953848526e-05,9.889593630402294e-06,0.16955608245976447,-0.8939500886770101,0.983541219004261,1.0,1.0,11.575441347189592,2.8231511785534593,0.0001850459832517286,0.9999282054247693,9.889042123965674e-06
weak_DEC_radial_causal,1.2,0.010893621600274041,3.318804656410308e-05,2.0949368806726328e-05,2.5138340121252708e-05,9.25229916258643e-05,6.821391953848526e-05,9.889593630402294e-06,0.16955608245976447,-0.8939500886770101,0.983541219004261,1.0,1.0,11.575441347189592,2.8231511785534593,0.0001850459832517286,0.9999282054247693,9.889042123965674e-06
compressive_radial_half_slope,1.2,0.010893621600274041,0.011852009077450258,4.377817761396963e-05,5.2015034098699005e-05,0.011841109513649254,0.011843163517922549,9.997864648435317e-06,0.0008398726812671409,0.00046533439540986737,0.4850706509962947,0.5,0.5,3.9488692679957618,0.05474483314527312,0.023682219027298508,0.9764364519642714,9.888816364184214e-06
DEC,1.2,0.01186709915699571,3.741793875662179e-05,2.518793863454543e-05,3.0224288275644303e-05,0.00010783125990653555,7.937557851809608e-05,1.1736133962549069e-05,0.1735030686815028,-0.9409384684162739,0.9707817255912111,1.0,1.0,11.76333033376023,2.858544380055008,0.0002156625198130711,0.9999180784851571,1.1735374602823184e-05
DEC_radial_causal,1.2,0.01186709915699571,3.741793875662179e-05,2.518793863454543e-05,3.0224288275644303e-05,0.00010783125990653555,7.937557851809608e-05,1.1736133962549069e-05,0.1735030686815028,-0.9409384684162739,0.9707817255912111,1.0,1.0,11.76333033376023,2.858544380055008,0.0002156625198130711,0.9999180784851571,1.1735374602823184e-05
weak_DEC_radial_causal,1.2,0.01186709915699571,3.741793875662179e-05,2.518793863454543e-05,3.0224288275644303e-05,0.00010783125990653555,7.937557851809608e-05,1.1736133962549069e-05,0.1735030686815028,-0.9409384684162739,0.9707817255912111,1.0,1.0,11.76333033376023,2.858544380055008,0.0002156625198130711,0.9999180784851571,1.1735374602823184e-05
compressive_radial_half_slope,1.2,0.01186709915699571,0.013362574653087118,5.2635573961486296e-05,6.24595093273188e-05,0.01334370947360844,0.013346793655388973,1.1881191412372193e-05,0.0008850026948635644,0.0007154564708695517,0.4806936602454111,0.5,0.5,3.9408259949006204,0.07520244579595037,0.02668741894721688,0.9734534090951852,1.1735052486427214e-05
DEC,1.2,0.012927568770924235,4.2186940351851784e-05,3.0284074833506474e-05,3.6339190433615775e-05,0.00012574706764637142,9.244982759963698e-05,1.392746099736605e-05,0.1773608461037728,-0.9903971690338434,0.9581898528328211,1.0,1.0,11.961087263100232,2.8934643207675563,0.00025149413529274283,0.9999064785222054,1.3926414432565133e-05
