time,steps,min_f,min_alpha,max_particle_speed,max_entropy_speed,max_relative_drift,min_rest_energy,min_entropy_creation,max_entropy_creation,particle_number,entropy,created_entropy,escaped_particles,escaped_entropy,particle_balance_relative_error,entropy_balance_relative_error,outer_mass_balance_error,max_current,max_mass_change,min_radial_discriminant,scenario,level,cells
2.075,1654,7.776978708573523e-06,0.001495516713319004,0.8400674457979899,0.8499700212578806,0.17246281012587353,4.2975887056594225e-12,6.132384095340354e-22,9.919837615083928e-07,0.3066198612819954,0.715408076009978,0.000986965437348422,0.007851493541724819,0.03271954406848099,4.1526016279494265e-06,5.2977410091565775e-06,-3.9032631576896293e-07,0.000490606098084717,0.015153014675944376,1.1853182154455968e-22,high_preload_slow_drag,3,1024
2.1,1673,7.776978708573523e-06,0.001492659627682809,0.8434806303826105,0.8530989204696077,0.17161390781434274,4.297588960296789e-12,6.274546893993719e-22,9.816901643702779e-07,0.3062885571247859,0.7142758993762015,0.0010023278533025795,0.008182869870474126,0.033867284613551006,4.382103738054503e-06,5.567431067645303e-06,-4.07545449054858e-07,0.0005029805947456899,0.015375491167281707,1.1853182152151733e-22,high_preload_slow_drag,3,1024
2.125,1692,7.776978708573523e-06,0.001489751072202811,0.8468085835715026,0.8561367389588697,0.17077173672546725,4.297589214450341e-12,6.4180642993735365e-22,9.712636017202197e-07,0.3059496411131529,0.7131269943389779,0.0010176197907565134,0.008521861198761357,0.035031691191286705,4.621607164523758e-06,5.84797284673894e-06,-4.2520443882532177e-07,0.0005157855130503906,0.015596531034097028,1.1853185927093368e-22,high_preload_slow_drag,3,1024
2.15,1711,7.776978708573523e-06,0.0014867908377275453,0.8500632265521058,0.8591155124281757,0.16993637268240866,4.297589468111244e-12,6.562921980887132e-22,9.607198814099315e-07,0.3056031828976451,0.7119618342713119,0.0010328373458354041,0.008868398292976079,0.03621228726476906,4.8724377512891275e-06,6.140356741907748e-06,-4.433505899625878e-07,0.0005286026726430789,0.015816101889428613,1.185319347928291e-22,high_preload_slow_drag,3,1024
2.1750000000000003,1730,7.776978708573523e-06,0.001483778736421436,0.8532141344836756,0.8620105568417582,0.1691078679641992,4.297589721270625e-12,6.709105380327335e-22,9.50074177333375e-07,0.30524925969750677,0.7107809045363327,0.0010479767663585085,0.009222403629529462,0.03740858394592673,5.133627697140092e-06,6.444886898691914e-06,-4.6217523538838456e-07,0.0005417453893382982,0.01603417334507956,1.185319347691383e-22,high_preload_slow_drag,3,1024
2.2,1749,7.776978708573523e-06,0.001480714603994161,0.8563010842757487,0.8648249988319338,0.16828625195018068,4.29758997391959e-12,6.856599714300037e-22,9.393410072054431e-07,0.3048879575291125,0.7095847014001861,0.0010630344492801082,0.009583791538622866,0.03862008085061673,5.406279097286574e-06,6.760874084147164e-06,-4.814949523812562e-07,0.000555070791089448,0.01625071644439524,1.185319347452361e-22,high_preload_slow_drag,3,1024
2.225,1768,7.776978708573523e-06,0.0014775982954406493,0.8593122096354817,0.867583656891531,0.16747153179632798,4.29759022604921e-12,7.0053899764210405e-22,9.285385357843623e-07,0.30451937034315724,0.7083737340824112,0.0010780069387909441,0.00995246836755616,0.039846266957460616,5.691339561019144e-06,7.090532042693069e-06,-5.012863511233423e-07,0.0005684510174001336,0.01646570414822407,1.18531934721125e-22,high_preload_slow_drag,3,1024
2.25,1787,7.776978708573523e-06,0.0014744296875755585,0.8622204669361513,0.8702628826499442,0.1666636933069809,4.29759047765053e-12,7.155460939809995e-22,9.176764641132969e-07,0.3041435990842909,0.7071485191175555,0.0010928909252362145,0.01032833266308802,0.04108662146899572,5.987191791931061e-06,7.432584889711077e-06,-5.217895513720539e-07,0.0005823136685928502,0.016679111391179113,1.1853193469680746e-22,high_preload_slow_drag,3,1024
2.275,1806,7.776978708573523e-06,0.001471208679052161,0.8650846454697383,0.8728713317212243,0.16586270216134388,4.297590728714584e-12,7.306797159651983e-22,9.0676669940332e-07,0.3037607536643932,0.7059095835501616,0.0011076832419162485,0.010711275371838488,0.04234061467376143,6.296565778659092e-06,7.787701554384129e-06,-5.429176583304773e-07,0.0005961677111296356,0.016890914446440475,1.1853193467228596e-22,high_preload_slow_drag,3,1024
2.3000000000000003,1825,7.776978708573523e-06,0.0014679351955168578,0.8678708875931845,0.8754267829629313,0.16506850484026667,4.297590979232381e-12,7.4593829763703e-22,8.958279110374445e-07,0.30337095030272077,0.7046574632567657,0.0011223808635144098,0.011101180058065431,0.043607708807984216,6.618773107659867e-06,8.15740529142224e-06,-5.643946094369134e-07,0.0006102846394943325,0.01710109101934998,1.185320479656669e-22,high_preload_slow_drag,3,1024
