time,steps,min_f,min_alpha,max_particle_speed,max_entropy_speed,max_relative_drift,min_rest_energy,min_entropy_creation,max_entropy_creation,particle_number,entropy,created_entropy,escaped_particles,escaped_entropy,particle_balance_relative_error,entropy_balance_relative_error,outer_mass_balance_error,max_current,max_mass_change,min_radial_discriminant,scenario,level,cells
2.95,589,7.776978708573523e-06,0.002789543462544394,0.9231252278156278,0.922706292414563,0.14903455360030776,4.881291899685672e-13,4.120972057066583e-18,1.0490088324868885e-07,0.04288381090393257,0.11845696775183324,0.00025758755261773395,0.0033113945359749923,0.014762945990134526,0.0004889324410700613,0.0005206062091180733,-2.213994137967301e-06,0.00010825971979771603,0.0022581805505738073,1.5296009314657417e-24,zero_initial_drift,1,256
3.0,599,7.776978708573523e-06,0.0027875055477329866,0.9256411206019237,0.9251653931164173,0.14718072798724072,4.881368070858748e-13,4.260007683276934e-18,1.0176667868768426e-07,0.04273791215482232,0.11793489338321232,0.00026111372755969266,0.003459151825464825,0.015293757040382227,0.0005291844339459287,0.0005598144529595803,-2.3458807736354004e-06,0.00011178208230453196,0.0022915035245263393,1.5296523610203649e-24,zero_initial_drift,1,256
3.0500000000000003,609,7.776978708573523e-06,0.0027854146178396245,0.9282114136987761,0.9273405937201634,0.14533803765956974,4.881444191052891e-13,4.4012400414710185e-18,9.874813502923662e-08,0.04259095921988807,0.11741518867221831,0.0002645388596696033,0.003608064012236953,0.015822460166340892,0.0005716176207020808,0.0006017525304602987,-2.4811511417088816e-06,0.00011604257204796382,0.0023239767172779646,1.529708081516465e-24,zero_initial_drift,1,256
3.1,619,7.776978708573523e-06,0.0027832708134937724,0.9306570245613413,0.9296301006093116,0.14350844913195276,4.881520258810247e-13,4.544661058955991e-18,9.584124881561637e-08,0.042443140296531505,0.11689850196099269,0.00026786493165719,0.0037579192562509677,0.016348383208988838,0.0006157199525626669,0.000646226303761175,-2.620891943139192e-06,0.00012098522964285547,0.0023558287590986215,1.5297680931921215e-24,zero_initial_drift,1,256
3.1500000000000004,629,7.776978708573523e-06,0.002781074456753013,0.9329721530052885,0.9319080778080112,0.1416939267558997,4.881596272677019e-13,4.690262502089111e-18,9.304340007638726e-08,0.042294655851464746,0.11638536980372148,0.00027109402399669633,0.003908509713995919,0.016870894956145445,0.000661331663909078,0.0006925078310889699,-2.763850366044318e-06,0.0001256586270041468,0.0023869295746179464,1.5298195226204327e-24,zero_initial_drift,1,256
3.2,639,7.776978708573523e-06,0.0027788258484786983,0.9351530288843221,0.9340781276695317,0.13989678074161402,4.88167223121027e-13,4.8380359906451105e-18,9.035182330384329e-08,0.042145729484231904,0.11587635394129767,0.0002742282857645097,0.0040596324735597015,0.017389406650029433,0.0007089008044177614,0.0007403776431437077,-2.908939004897526e-06,0.00013009509186828763,0.0024173328046490083,1.5298752432352285e-24,zero_initial_drift,1,256
3.25,649,7.776978708573523e-06,0.002776525157599418,0.9371334923192587,0.9361342769102242,0.13811955360358272,4.88174813297063e-13,4.987972985367522e-18,8.775975503867191e-08,0.04199656830916558,0.11537211001921319,0.00027726992167627563,0.004211090409222517,0.017903373329136194,0.0007586437059889761,0.0007906520293944162,-3.055341310620463e-06,0.00013430516773722757,0.0024470938626601213,1.5299352552748012e-24,zero_initial_drift,1,256
3.3000000000000003,659,7.776978708573523e-06,0.002774172504590802,0.9388790092986746,0.9380720203474072,0.13636461759967572,4.881823976524997e-13,5.1400647944305975e-18,8.526492960036717e-08,0.04184742795700104,0.11487311135528054,0.00028022112458239175,0.004362692935593031,0.018412294286331708,0.0008119691110685162,0.0008431083886473151,-3.204109021576196e-06,0.00013831019398726662,0.0024760761306958368,1.5299866846082897e-24,zero_initial_drift,1,256
3.35,669,7.776978708573523e-06,0.0027717679686106284,0.9406065250605019,0.9398270737636711,0.13463393327594878,4.881899760438904e-13,5.2943025591252704e-18,8.286488828610262e-08,0.04169853793827068,0.1143798360669437,0.00028308409326684446,0.004514256648254237,0.01891571253865019,0.0008698755790898569,0.0008978892090246894,-3.3571320310621378e-06,0.0001421219023896882,0.0025045413598892563,1.5300381138452802e-24,zero_initial_drift,1,256
3.4000000000000004,679,7.776978708573523e-06,0.002769311802025489,0.9424670422555314,0.9413653132945421,0.13292911836551896,4.8819754832858e-13,5.450677273461547e-18,8.055124600355975e-08,0.041550050814070184,0.11389283528590499,0.00028586112769720203,0.004665605866419388,0.019413213831417964,0.0009318623872008286,0.00095600716175927,-3.5139274704998336e-06,0.00014572928472799047,0.0025321655359814566,1.5300938345904082e-24,zero_initial_drift,1,256
