kind,tolerance,extent,initial_points,omega,charge_coupling,higgs_coupling,matter_coupling,energy,matter_number,energy_per_free_particle_energy,net_charge_relative_error,number_relative_error,u_at_origin,higgs_at_origin,energy_peak_radius,energy_r05,energy_r50,energy_r95,energy_90_width_over_r50,radial_column_pressure,tangential_column_pressure,column_energy,column_pressure_to_energy,flat_virial_relative_error,column_force_identity_relative_error,stress_conservation_relative_error,maximum_bvp_residual,bvp_nodes,minimum_tangential_pressure,maximum_tangential_pressure,seconds,peak_rss_kib
homogeneous,1e-05,250.0,1001,1.1700007971610276,1.0,1.0,1.4,853161.0738709248,728849.4948968013,0.9893026154224845,3.2801303477907936e-10,1.0098528679947094e-09,0.34122432456056934,0.8522042313707995,0.0,33.35278347290947,71.86006877129752,91.5389932239601,0.8097154754504142,0.02263477195053309,0.011317384701617118,24.771170096438432,0.0004568772753792651,2.1378036631551088e-10,1.0283320669032877e-10,5.148197777896345e-05,6.193733092681956e-08,1001,-0.0010682080159897763,0.0002451550688359616,0.11357287969440222,160220
homogeneous,1e-07,250.0,1001,1.1700007972172757,1.0,1.0,1.4,853161.0766822087,728849.4955699015,0.9893026177687423,1.4765836704787494e-10,8.634226666970335e-11,0.3412243247930544,0.852204231205625,0.0,33.352783496538336,71.86006883183693,91.53899419365827,0.8097154879336976,0.02263477250281136,0.011317386075605916,24.771170099978008,0.000456877330781236,9.913015181399388e-11,1.4193900645453138e-11,4.45629261691851e-05,3.802734066073104e-08,1001,-0.0010682081745700676,0.00024515508204359375,0.11540370993316174,159804
homogeneous,1e-09,250.0,1001,1.1700007972392208,1.0,1.0,1.4,853161.0767408954,728849.4956302022,0.9893026177549448,8.348973723243326e-12,3.6082248300317588e-12,0.3412243248838644,0.8522042311411041,0.140625,33.352783492222514,71.86006882171588,91.53899405323301,0.809715486153651,0.022634773192290052,0.011317386590221419,24.771170110207706,0.00045687735136733606,1.9088894603139103e-12,4.782662316392437e-13,3.870099323975537e-06,9.995394256994412e-10,1287,-0.0010682082205035642,0.00024515508719655243,0.16353347711265087,163320
homogeneous,1e-07,300.0,1401,1.1700007972276247,1.0,1.0,1.4,853161.076660636,728849.4955528664,0.9893026177668498,1.890941682319731e-10,1.0971490382871707e-10,0.3412243248358873,0.8522042311751918,0.09375,33.35278369088004,71.86006777319183,91.53899072567224,0.8097154488977422,0.022634772813020856,0.011317386317535452,24.77117010421079,0.00045687734046974377,5.526814192818702e-11,7.183752428133286e-12,3.0475473613312955e-05,2.3949176031671572e-08,1401,-0.0010682081791048694,0.00024515508447367496,0.12604539282619953,162856
hollow,1e-05,250.0,1001,0.8108909570801238,0.1,1.0,1.4,872323.8822820251,1075681.3341018434,0.6853779248921594,2.760983178068835e-09,8.843416887671651e-09,1.0456936181356946e-31,1.0000000033782948,93.078125,82.06731384402536,90.13050938229566,97.37650570435517,0.16985582313081868,0.03344340932984747,0.016721803876824155,8.694523128445278,0.0019232571619847178,9.862523235375619e-09,2.282170027155805e-08,0.00020678241760322096,4.89797722288298e-06,1163,-0.392795172792771,0.1643868155989487,0.7613233672454953,201512
hollow,1e-07,250.0,1001,0.8108909597578144,0.1,1.0,1.4,872323.8785758078,1075681.3245722847,0.6853779280520395,6.932232320788497e-10,1.5674239683960423e-11,1.0456175480432304e-31,1.0000000033782948,93.078125,82.06731370396949,90.13050912422594,97.37650538889588,0.16985582167106025,0.03344354782432021,0.016721777040482978,8.694523141346027,0.0019232540725510367,1.0928196391678017e-10,7.196076934237493e-10,6.497266771373561e-05,9.995702118231795e-08,1607,-0.39279516525617353,0.1643868054291462,0.8144855834543705,200180
hollow,1e-09,250.0,1001,0.8108909595641477,0.1,1.0,1.4,872323.8785596824,1075681.3245891063,0.6853779280286518,7.270265503423792e-10,3.6193270602780103e-14,1.0455670495725502e-31,1.0000000033782948,93.078125,82.06731372243667,90.13050913977565,97.37650540269041,0.1698558215899129,0.033443550419192336,0.01672177519315429,8.694523138057875,0.0019232538608079993,5.454177498704822e-12,3.7821232624568076e-12,6.501075297834552e-05,9.998791841551213e-10,4197,-0.39279516591872116,0.16438680520297436,1.0432444838806987,201372
hollow,1e-07,300.0,1401,0.8108909595495879,0.1,1.0,1.4,872323.8785694824,1075681.3245821986,0.6853779280407529,1.6794449013301194e-11,6.4577232450346855e-12,1.0455565186779172e-31,1.0000000033782948,93.075,82.06731777788023,90.13051195467973,97.37651479868069,0.16985587553855644,0.03344354805865069,0.016721774922585173,8.694523137472302,0.0019232538298180409,3.413513025328825e-10,2.054764391544995e-10,9.555480817328327e-05,8.92977611092512e-08,2063,-0.39278292051898095,0.16438710113163152,0.8887681318446994,200532
