regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
4.0,-171.74195171345644,-2.124891479904685,2.958304890375011,1.98855428708925,-0.015561407142129053,0.015262706172896726,0.013010630380032171,0.026380035235492344,-0.00029870096923232704,-1.5044971726305665e-07,-0.009136880982459307
4.0,-171.48695285989535,-2.062585195350809,2.919266250348466,2.421939339926853,-0.016043604042162356,0.015409561647802448,0.01425099523569928,0.02774579247119243,-0.0006340423943599089,-1.7284336158592786e-07,-0.006164114274087774
4.0,-171.15445435476175,-1.9998461967587782,2.8806415915153916,3.029972139247574,-0.01602393281779785,0.01556144576546157,0.014883544286775836,0.029043340152205208,-0.00046248705233628215,-1.5703710667494433e-07,-0.003852428661477534
4.0,-170.14695888431936,-1.875016588759204,2.805414751012293,4.976832270669509,-0.01570846513188092,0.015690613659344613,0.015078113567486288,0.030983253879970064,-1.7851472536307977e-05,-1.8448142216234823e-07,-0.0013304837280218107
4.0,-168.39446676327688,-1.7499964394783956,2.7312750582877947,8.34975153887193,-0.015683976214129335,0.01571377263009895,0.015052823545109097,0.03231102205034236,2.9796415969614992e-05,-1.5823677042971276e-07,-0.00043522935693811153
4.0,-165.4694799136054,-1.6249882616536364,2.6577750092249994,13.633172556100874,-0.015727276777570486,0.015740658947856482,0.015030023772955236,0.03348368986169783,1.3382170285996392e-05,-1.7341428874176568e-07,-0.00014988099440380823
4.0,-160.93950027975524,-1.5000143116045557,2.585004290791843,21.139472350735733,-0.015772249853807346,0.015777673133478536,0.015016586608877884,0.03464861467583371,5.423279671189912e-06,-1.4172986435547558e-07,-5.842226631205989e-05
4.0,-154.50452921047798,-1.3749945982402438,2.513379036282848,31.02545080406224,-0.01581791337439694,0.015820358776633247,0.015010115468265833,0.0358060554522076,2.445402236306987e-06,-1.7755346188083147e-07,-2.642896126922676e-05
4.0,-146.09206703172202,-1.2500146286987144,2.4436341501634535,42.899888720308276,-0.01586566053808417,0.01586678009276345,0.015006583233008273,0.03692089792834643,1.1195546792790168e-06,-1.933220015642679e-07,-1.3374566075337671e-05
4.0,-135.82211320398665,-1.125006018569139,2.3765540241867456,54.72803834771048,-0.015915431116643994,0.015915951170012873,0.01500268606552382,0.03792143193942258,5.20053368879142e-07,-1.2116784215960186e-07,-6.976890984351954e-06
4.0,-123.94216661455174,-0.9999953655531924,2.313057663577295,62.98446613069052,-0.015966669923610205,0.015966866448502638,0.014996897092642791,0.03872873587599096,1.9652489243252025e-07,-1.3852734741224609e-07,-3.5574277478730987e-06
4.0,-110.74222595962408,-0.8750086698749148,2.2540989860442613,65.93773792845965,-0.016018305112671515,0.01601846096461395,0.014989825372435902,0.03933097486674664,1.5585194243494804e-07,-1.085854327396609e-07,-1.93229479041393e-06
4.0,-96.49229002532716,-0.7499906658825329,2.2005965590560956,65.52490055736071,-0.016069080969191577,0.016069242227925037,0.014983108040372986,0.039798767885250434,1.612587334602622e-07,-1.2839675867166288e-07,-1.3999798301224387e-06
4.0,-81.4398576989409,-0.6250011051880997,2.153489853844152,64.64392644195388,-0.016117230839581453,0.016117425315199736,0.014977391493586071,0.04021124646867927,1.944756182828411e-07,-1.1459177096449435e-07,-1.3420119996995078e-06
4.0,-65.77992810377674,-0.49999581336197735,2.1136131340339395,64.59507339390287,-0.016160760077734464,0.016160885415559836,0.014972595157453961,0.04058834843255986,1.2533782537196836e-07,-1.5400730284809425e-07,-1.3710518152795087e-06
4.0,-49.67750049802123,-0.3749905176950947,2.081730853538309,65.22775819824268,-0.01619752557494914,0.016197646741261465,0.014968502926296996,0.04089389141037558,1.2116631232378383e-07,-1.2630206614382446e-07,-1.370223357156225e-06
4.0,-33.26507428597574,-0.24999183093190952,2.058476535966739,66.00544064165102,-0.01622549265049218,0.01622562250958263,0.014965264910960615,0.0410772087889041,1.298590904530439e-07,-1.1302892958680711e-07,-1.3519538332451564e-06
4.0,-16.647648995577242,-0.12499593316702537,2.04432570080656,66.73761792590717,-0.01624296350462709,0.016243158946938566,0.014962881478060587,0.04110475051050245,1.9544231147708424e-07,-6.449945387981569e-08,-1.3403791078361177e-06
4.0,-0.00022384005387721118,-1.6956321005301652e-06,2.0395751057921556,69.34321020100333,-0.01624859286694961,0.01624906223420651,0.014958285612156163,0.041036020813672434,4.693672569014429e-07,-1.5344736913406284e-07,-1.364012486961344e-06
4.0,15.834704968338514,0.12499843220427848,2.0443265383352656,85.20703861389893,-0.016243188525191427,0.016242968985193583,0.014965940689469374,0.04133979267937699,-2.1953999784427025e-07,-1.3954600709553062e-07,-1.7115553987648996e-06
4.0,28.199649377291564,0.24998546780182854,2.058482870179454,81.0537986556697,-0.01623550794773009,0.016225257858234046,0.015070079287640788,0.04095368188154179,-1.0250089496042364e-05,-4.7630790962774855e-08,-1.5385392282416324e-05
4.0,33.959623481259996,0.3749595640364659,2.0818761295342694,27.074486125974236,-0.016201215514785518,0.016158015451682863,0.01470490790943722,0.03687207269558345,-4.320006310265523e-05,-7.822502895528616e-08,-0.0003319158612653892
4.0,35.74961543370853,0.49998254507588685,2.1145303268519036,11.228197892377537,-0.015579233634318701,0.015876175503565418,0.012431857425021908,0.03196267742847532,0.0002969418692467165,-5.281495067963662e-08,-0.0018441762168259516
4.0,36.577111713401905,0.6250156567256536,2.154550253802696,7.986734261762148,-0.015107201036037528,0.016011567606871127,0.011828700769494434,0.02995009849424783,0.0009043665708335993,-1.5385041821050934e-07,-0.0017569466635964223
4.0,37.214608847304646,0.7500966739037448,2.201107108549454,7.796822641187312,-0.016062851421633807,0.01589567959840266,0.013146594959900244,0.030003708927133457,-0.00016717182323114713,-1.0795234434238152e-07,-0.0003346030257703617
4.0,37.84460601492623,0.8752073026594881,2.253671664992749,8.991981008333006,-0.015235624908106515,0.01572555668409463,0.011978922623535443,0.030045218942160605,0.0004899317759881148,-9.380486703731568e-08,0.0015143205210422462
4.0,38.64460241825515,1.0001044027604635,2.3119478526480184,13.494477563078988,-0.015828891577569355,0.015443728851400815,0.013025169039659133,0.03188714395552296,-0.0003851627261685399,-1.0728392849189138e-07,0.0024164176194539063
4.0,40.259595157475474,1.1249786291690198,2.3762047523667835,29.307134061498587,-0.015959164367512355,0.01582381342053717,0.014859676594928454,0.03520441178891778,-0.00013535094697518513,-1.1594382049613502e-07,0.0006716425763007416
4.0,44.494576117598115,1.249991680204491,2.4435917704385806,59.39112836994419,-0.015887265023195533,0.015864121690141227,0.015235266321975489,0.03681916704476321,-2.314333305430613e-05,-1.5344803686378986e-07,3.063017023180285e-05
4.0,51.15454617531162,1.3750057945463363,2.513378578806501,39.89679194464412,-0.015817283244449417,0.015820885975924452,0.014982356640297545,0.03513454417615691,3.6027314750351758e-06,-1.458851479365703e-07,-3.7440150201889684e-05
4.0,57.35201831235054,1.5000202054836198,2.585006152566621,21.90134009325574,-0.015769600821915804,0.01577839681293869,0.014972427634948089,0.0333107962223772,8.795991022884225e-06,-1.4721613031042792e-07,-6.408700709736263e-05
4.0,61.876997968679916,1.6249781788421458,2.657768943842011,13.668280827717304,-0.01572753257893642,0.015741092227129296,0.015023747949171336,0.03186527371403003,1.3559648192877638e-05,-1.446197898138964e-07,-0.00015064092372406128
4.0,64.8044848071118,1.749955813522063,2.7312511731185825,8.352008590728255,-0.01570321613177055,0.015709412216801968,0.015071492739068425,0.03033237332837061,6.196085031419385e-06,-1.7275157757903785e-07,-0.00043508703884527836
4.0,66.55697692815426,1.87490137511402,2.8053461047297827,4.979213347975878,-0.0158039251307967,0.015315961582492417,0.015088589744592202,0.027780752644141354,-0.00048796354830428317,-1.8415262732707742e-07,-0.001329071891231882
4.0,67.56697238735705,2.0000502964575357,2.880766245501674,3.027657486711599,-0.014140574475885206,0.012318724289391604,0.012496803118047631,0.02194774211184817,-0.0018218501864936017,-1.6440332568815303e-07,-0.0038586687763500645
4.0,67.89697090373028,2.06231087597167,2.9190959239973298,2.4241861248117096,-0.011889832915236565,0.009832355199454034,0.009441102421450381,0.018182754068099608,-0.0020574777157825307,-1.39899834889371e-07,-0.006152341307889544
4.0,68.1544697460518,2.125231808014495,2.9585199455133884,1.986567435792409,-0.009003675712210037,0.007383747317833515,0.0058620388263543495,0.014511765721761952,-0.0016199283943765215,-1.5036630361555036e-07,-0.009154373183867257
4.0,68.354468846884,2.1873165888891193,2.9980050999670294,1.6801753626559188,-0.00612690859098709,0.005422487024573602,0.0026942442978999783,0.011379529970397966,-0.0007044215664134884,-1.125119464876805e-07,-0.012391443986219192
4.0,68.51696811631024,2.249871252234848,3.03811048351904,1.4616630783661293,-0.003683532302355073,0.003983676350220238,0.00037154617537482615,0.008832005261433108,0.00030014404786516454,-1.0082403862395352e-07,-0.015364627903793983
4.0,68.65196750937196,2.312734963711542,3.078439036648642,1.3056579603679819,-0.0018482945426797437,0.0029851158464178663,-0.001074097729181176,0.006842465700573676,0.0011368213037381226,-7.82811566158564e-08,-0.01763215329814176
4.0,68.76446700359008,2.374330855419227,3.1177990836129523,1.195326385818369,-0.0005942263734601341,0.0023144909054333192,-0.0018404329644353219,0.00534554135355462,0.0017202645319731851,-6.280314230275363e-08,-0.018996826282030567
4.0,68.86446655400624,2.4370052830784252,3.1576710766493274,1.1127979656394555,0.0002583341919394739,0.0018397029148905307,-0.0021922749860618512,0.004175965074861677,0.0020980371068300046,-5.569340718254771e-08,-0.01955804380166814
4.0,68.95446614938072,2.500076347199319,3.1977311382267843,1.0508515861865582,0.0008023527137204836,0.0014997050182767378,-0.0022831949415665622,0.00327003408578393,0.0023020577319972212,-1.6944665076502255e-08,-0.019423328647602024
4.0,69.03696577847404,2.5632967878958186,3.238018299649571,1.0038298690002598,0.0011289838739609137,0.0012493967454371589,-0.002228561028467897,0.002566711176818029,0.0023783806193980726,-1.4026653712280655e-08,-0.018753422371769725
4.0,69.11196544128609,2.6248773486549,3.2776003030484566,0.9685929618760061,0.0012966201207935898,0.0010635892229630785,-0.002100411360144872,0.0020311978983263155,0.0023602093437566684,-2.4149148902784306e-08,-0.01773718518808687
4.0,69.18446511533779,2.687629633650827,3.3184844491190457,0.9406986381139094,0.001362314816984385,0.0009145151454795029,-0.0019366929505385284,0.0016024256947472695,0.002276829962463888,-2.8066349411846838e-08,-0.016463326856065816
4.0,69.25446480062908,2.7507090105794143,3.3603153160478936,0.9188889620993288,0.0013553799404710733,0.0007934884015311886,-0.001763362745728369,0.0012643678789757262,0.002148868342002262,-2.5637292834924076e-08,-0.015049678164769584
4.0,69.32196449715997,2.813379760971473,3.402737630894488,0.9020247007119824,0.0013000514165358145,0.0006939438164186195,-0.0015954824464998003,0.0010013355137282478,0.001993995232954434,-1.9796863214491898e-08,-0.013600004575073417
4.0,69.38696420493045,2.8750496701920065,3.445410768446483,0.8891096780855182,0.0012141949247333594,0.0006110600255452759,-0.0014394127839239324,0.0007989140914546881,0.0018252549502786354,-3.375080691474514e-08,-0.012194234396286082
4.0,69.45196391270093,2.9376936739214248,3.489753412459514,0.8789535551811736,0.001108172411147238,0.000538737715607784,-0.0012923023540779978,0.0006390256986731051,0.001646910126755022,-3.604494308787401e-08,-0.01083497371484497
4.0,69.51696362047142,3.001053669439097,3.5356447377261846,0.8710901816113135,0.0009897057590169682,0.00047534750970250274,-0.0011536922833795473,0.0005145943080854182,0.001465053268719471,-2.3983733586086987e-08,-0.009563076683762337
4.0,69.57946333948149,3.0624640389523488,3.5811192542911683,0.8652959174033744,0.0008741968320588269,0.00042165405296547,-0.0010306521924527239,0.0004222266000183922,0.001295850885024297,-3.715980168341712e-08,-0.008446504571644782
4.0,69.64196305849157,3.1242143701404683,3.627810154572698,0.8608944100156443,0.000759868003412217,0.00037425046727079944,-0.0009152857158910013,0.00035121174219402914,0.0011341184706830164,-1.7985185239819096e-08,-0.007445243754766391
4.0,69.706962766262,3.1886875523440272,3.67755272687415,0.85748380213553,0.0006511208140760336,0.0003308414164899592,-0.0008069982994552553,0.0002949996794152359,0.0009819622305659928,-3.347998262542626e-08,-0.006527424683220574
4.0,69.76946248527207,3.2508490866870563,3.726424858104377,0.8550750703984762,0.0005581618717962526,0.00029413266077530297,-0.0007136457349227283,0.00025382548439743,0.0008522945325715556,-5.115935318697748e-08,-0.005757655868474013
4.0,69.83196220428215,3.3131231357964657,3.776232217570161,0.8533174375853461,0.00047973384541712567,0.00026180851766955705,-0.000632325360304495,0.00022198170954028035,0.0007415423630866827,-3.7568098326984775e-08,-0.005088285165341911
4.0,69.89446192329223,3.3754735964823652,3.8268956386216115,0.8520504138341586,0.0004155312108959396,0.000233286910048496,-0.0005625589945750156,0.0001968921485586475,0.0006488181209444357,-4.2439787193941114e-08,-0.0045073598284770325
4.0,69.9569616423023,3.437875437026822,3.8783423509487718,0.8511475664585514,0.0003651508244784522,0.00020807825355110494,-0.0005041355921055931,0.00017658474418694265,0.0005732290780295572,-3.883265704570263e-08,-0.004002663435856122
4.0,70.01946136131238,3.500311503237728,3.9305055398305813,0.8505112498537614,0.00032665437202454345,0.00018570629769034685,-0.000455758916918318,0.00015960960745320103,0.0005123606697148903,-4.560561745486393e-08,-0.003562784943847903
4.0,70.08196108032246,3.5627701642063245,3.983323852567615,0.8500674278493348,0.00029756012036661174,0.000165778191394281,-0.0004157190318787546,0.0001449462803195974,0.00046333831176089275,-4.1950347657435915e-08,-0.0031776908550161295
4.0,70.14446079933253,3.6252436122066594,4.0367409186710335,0.8497609126917901,0.00027577779855735945,0.00014795053192660334,-0.00038252163112963573,0.00013191033339545212,0.0004237283304839628,-3.943670819457507e-08,-0.0028389243103017847
4.0,70.20696051834261,3.6877266554590826,4.090704919279569,0.8495512062045938,0.0002585504676930437,0.0001319301691127068,-0.00035404346726911865,0.0001200671044589207,0.0003904806368057505,-4.689353879671204e-08,-0.0025395595759136326
4.0,70.26946023735269,3.7502158730829787,4.145168218177788,0.8494090148858024,0.0002445668650156888,0.00011751222973163412,-0.00032928482618829605,0.0001091568776887155,0.0003620790947473229,-4.113941559668691e-08,-0.0022740193812045987
4.0,70.33195995636277,3.812709031022995,4.200087051942539,0.8493134288701074,0.00023188945446192327,0.00010449788951490404,-0.0003066273515373913,9.903542977824422e-05,0.00033638734397682733,-4.5556059408675904e-08,-0.0020378378323999582
4.0,70.39445967537284,3.8752046829832123,4.255421268924528,0.8492497039617601,0.00022002355782076518,9.275886268257291e-05,-0.00028564658558848175,8.96282037125004e-05,0.0003127824205033381,-3.910544957268009e-08,-0.0018274202312074984
4.0,70.45695939438292,3.937701900682843,4.311134104102321,0.8492075607427503,0.00020807364908842214,8.217314244495744e-05,-0.00026553367020162194,8.089883967982373e-05,0.0002902467915333796,-3.3932290575496137e-08,-0.0016398306259918492
4.0,70.519459113393,4.000200093381721,4.367191977457114,0.8491799079596476,0.000195971558390513,7.262775544210568e-05,-0.00024617221968786286,7.28275861498342e-05,0.00026859931383261865,-4.196671218782108e-08,-0.0014726184784874543
4.0,70.58195883240307,4.062698888313755,4.4235643058396,0.8491619021132117,0.0001836123570767972,6.405276963943637e-05,-0.00022742706293470214,6.539890075205328e-05,0.0002476651267162336,-3.6835710434676404e-08,-0.001323686932749916
4.0,70.64445855141315,4.125198052230056,4.4802233212223275,0.8491502660132436,0.00017105852555895877,5.6357685242241194e-05,-0.0002092630826570539,5.859472988109659e-05,0.00022741621080119996,-4.659491270218715e-08,-0.0011911976534016314
4.0,70.70695827042323,4.187697440400842,4.537143891046066,0.8491428021484738,0.0001587202554654226,4.9473493210570304e-05,-0.0001920307769428506,5.2391623898193586e-05,0.0002081937486759929,-5.0014335388621626e-08,-0.0010735058936711447
4.0,70.7694579894333,4.250196963769187,4.5943033387152745,0.8491380497186236,0.0001458219052721974,4.3335344579872534e-05,-0.0001748633994813309,4.676288190752605e-05,0.00018915724985206993,-5.110939575697883e-08,-0.0009691180074094602
4.0,70.83195770844338,4.31269656799035,4.6516812640401755,0.849135045796261,0.00013419519432030164,3.787082583281976e-05,-0.00015951854097402218,4.166743046589258e-05,0.0001720660201531214,-4.577893763004014e-08,-0.0008766652432439658
4.0,70.8944574274534,4.375196220176749,4.709259364574391,0.8491331608366228,0.00012223981004842515,3.302310550456042e-05,-0.00014432966499466988,3.7076950579895155e-05,0.00015526291555298556,-4.337123568766404e-08,-0.0007948880303570815
4.0,70.95695714646348,4.437695900589353,4.767021259440678,0.8491319865597518,0.00011139997819207184,2.8717367750855297e-05,-0.0001306697785687724,3.294602762996975e-05,0.00014011734594292712,-5.1264557785774754e-08,-0.0007226270691941764
4.0,71.01945686547356,4.500195597479445,4.824952317486766,0.8491312602777225,0.00010091611349433079,2.4919742945376006e-05,-0.00011773564336330035,2.9240241511732215e-05,0.00012583585643970678,-5.125923351748432e-08,-0.0006588179052651687
4.0,71.08195658448363,4.562695303911884,4.883039491584447,0.8491308142980017,9.122751148414523e-05,2.156784559084831e-05,-0.00010591283023132976,2.5918851996492066e-05,0.00011279535707499354,-4.260101429144449e-08,-0.0006024874322808385
4.0,71.14445630349371,4.6251950158259145,4.9412711606731285,0.8491305423995832,8.23252323179672e-05,1.8612455597394613e-05,-9.515149964730007e-05,2.294628109084109e-05,0.00010093768791536181,-5.1751909958236905e-08,-0.000552750706116281
4.0,71.20695602250379,4.687694730864025,4.999636980838623,0.8491303778164307,7.3926226787592e-05,1.601477203020108e-05,-8.513330340791293e-05,2.0288965547450488e-05,8.994099881779308e-05,-4.723305115473905e-08,-0.0005088077816577542
4.0,71.26945574151387,4.750194447668217,5.0581277463663445,0.8491302789029477,6.652109808415852e-05,1.3732893152288805e-05,-7.631424918630046e-05,1.7913406108498514e-05,8.025399123644733e-05,-5.4334850970186444e-08,-0.0004699398640091026
4.0,71.33195546052394,4.812694165462441,5.116735261356452,0.8491302198800365,5.9418274399424535e-05,1.173487492927716e-05,-6.797950814369994e-05,1.579333890010379e-05,7.11531493287017e-05,-4.735368032951413e-08,-0.00043550506783654756
4.0,71.39445517953402,4.875193883807647,5.175452222165805,0.8491301849109918,5.332804751397621e-05,9.983298368519652e-06,-6.0815402862427235e-05,1.3899109794014616e-05,6.331134588249585e-05,-5.005984626095585e-08,-0.00040493348355235105
4.0,71.4569548985441,4.937693602457052,5.234272110659958,0.8491301643403637,4.74341068307922e-05,8.451066576773687e-06,-5.398249403544862e-05,1.2210562265487275e-05,5.5885173407565885e-05,-4.884638632193162e-08,-0.0003777220108655012
4.0,71.51945461755417,5.000193321273031,5.2931890980277885,0.8491301523256267,4.2459232296859084e-05,7.113394562139449e-06,-4.818758871946507e-05,1.0702644794423797e-05,4.957262685899853e-05,-4.865659663575437e-08,-0.00035342880825254023
4.0,71.58195433656425,5.062693040179293,5.352197958729503,0.8491301453579814,3.764788245353989e-05,5.947770431565545e-06,-4.2661225934037894e-05,9.359732236479207e-06,4.3595652885105434e-05,-4.487989257739897e-08,-0.0003316677926289846
4.0,71.64445405557433,5.125192759134624,5.411293994015927,0.8491301413459462,3.3598581124571545e-05,4.928822962457103e-06,-3.7986112419492686e-05,8.161438491447972e-06,3.852740408702865e-05,-4.849441433185461e-08,-0.0003121030778435095
4.0,71.7069537745844,5.187692478115564,5.470472964365567,0.8491301390521641,2.9719284201655812e-05,4.044341307405072e-06,-3.355928893329551e-05,7.095307541451326e-06,3.3763625509060884e-05,-4.918351618541908e-08,-0.00029444369223477756
4.0,71.76945349359448,5.250192197110776,5.5297310301321225,0.8491301377500471,2.643372221438878e-05,3.274878534123633e-06,-2.9796636639182477e-05,6.145224761298738e-06,2.9708600748512413e-05,-4.8992573200984196e-08,-0.00027843846115472
4.0,71.83195321260456,5.3126919161127235,5.589064699670782,0.8491301370161083,2.333709937031258e-05,2.607403024345556e-06,-2.6282025629229387e-05,5.300896354507623e-06,2.5944502394658137e-05,-5.0928911439851716e-08,-0.0002638712984842678
4.0,71.89445293161464,5.3751916351194176,5.64847078421233,0.8491301366053531,2.067755507935907e-05,2.0312322206204132e-06,-2.3255713117390002e-05,4.549902366704011e-06,2.2708787299979483e-05,-4.945408067782354e-08,-0.0002505567904764831
4.0,71.95695265062471,5.437691354129168,5.707946358772682,0.8491301363770974,1.8229441763879307e-05,1.533298700797458e-06,-2.0487053331629357e-05,3.883445366873927e-06,1.9762740464676765e-05,-4.959794965451635e-08,-0.00023833623160036222
4.0,72.01945236963479,5.500191073138915,5.767488728418434,0.8491301362511539,1.607759948481177e-05,1.1027441522079404e-06,-1.8053812122675164e-05,3.2921519000974503e-06,1.718034363701971e-05,-5.05576259566811e-08,-0.00022707399349855122
4.0,72.08195208864481,5.562690792148608,5.8270953992509,0.849130136182154,1.4155620296956204e-05,7.349768516527157e-07,-1.588620431721144e-05,2.768366535446415e-06,1.489059714860892e-05,-4.826941129578473e-08,-0.00021665432787738555
4.0,72.14445180765489,5.625190511158356,5.886764053519716,0.8491301361446189,1.2418969221540938e-05,4.1713535135406635e-07,-1.3933380559894643e-05,2.3050923960406513e-06,1.2836104572895005e-05,-5.031871850333363e-08,-0.0002069785006574889
4.0,72.20695152666497,5.687690230168106,5.9464925283273145,0.8491301361243443,1.0914201020552063e-05,1.467851942206185e-07,-1.2240401177139866e-05,1.8956675518685595e-06,1.1060986214772681e-05,-4.9168801468684904e-08,-0.00019796230537308997
4.0,72.26945124567504,5.750189949177854,6.006278797439735,0.8491301361134704,9.517629897896914e-06,-8.510388945956901e-08,-1.0678302053976017e-05,1.5348633826983624e-06,9.432526008437345e-06,-5.108600758736652e-08,-0.0001895338684342004
4.0,72.33195096468512,5.812689668187604,6.066120955768806,0.8491301361076796,8.342953550056524e-06,-2.7808103889018416e-07,-9.357360480000564e-06,1.216957070184356e-06,8.06487251116634e-06,-4.9753456838467084e-08,-0.0001816317720540379
4.0,72.3944506836952,5.875189387197352,6.126017206141374,0.8491301361046175,7.226879109977477e-06,-4.439176672385193e-07,-8.11523035275623e-06,9.379857017547545e-07,6.782961442738957e-06,-4.8762701932806215e-08,-0.0001742034213240103
4.0,72.45695040270527,5.937689106207101,6.185965848017636,0.8491301361030098,6.3047426667628476e-06,-5.804020999831533e-07,-7.081007432219298e-06,6.931324827571653e-07,5.724340566779694e-06,-4.855690696574695e-08,-0.0001672036617393976
4.0,72.51945012171535,6.000188825216852,6.245965267863833,0.8491301361021716,5.420336749043915e-06,-6.956443730083031e-07,-6.097902124091774e-06,4.793138369289514e-07,4.724692376035612e-06,-4.99363923447864e-08,-0.00016059359027229567
4.0,72.76944899775566,6.2501877012558475,6.486441072248787,0.849130136101343,2.8906845157819655e-06,-9.785838407636833e-07,-3.2833094919459996e-06,-1.3149989513182424e-07,1.9121006750182822e-06,-4.971467109341861e-08,-0.0001374392718378485
4.0,73.01944787379597,6.500186577294843,6.72761815888222,0.8491301361012888,1.3579749470590664e-06,-1.0753226032258449e-06,-1.5823410802033769e-06,-4.648570807851154e-07,2.8265234383322153e-07,-4.974137053897483e-08,-0.00011847424458606175
4.0,73.26944674983628,6.750185453333838,6.969422103499319,0.8491301361012857,4.463168953308979e-07,-1.0724313382888197e-06,-5.721587003366658e-07,-6.286243245981515e-07,-6.261144429579217e-07,-4.933587320095372e-08,-0.00010271269414271972
4.0,73.51944562587653,7.000184329372779,7.211788968201931,0.8491301361012855,-8.033553714993537e-08,-1.0176869065238595e-06,1.1741506608827624e-08,-6.913475772863907e-07,-1.098022443673795e-06,-4.828760714125566e-08,-8.948761916083497e-05
4.0,73.76944450191684,7.2501832054117745,7.454663279537911,0.8491301361012854,-3.6839143132162316e-07,-9.392953808693186e-07,3.330140033553296e-07,-6.959282896677783e-07,-1.3076868121909418e-06,-4.6994021892347794e-08,-7.831295922831137e-05
4.0,74.01944337795715,7.50018208145077,7.697996591199887,0.8491301361012855,-5.126019396440418e-07,-8.547965794340945e-07,4.964337156196593e-07,-6.687469313587866e-07,-1.3673985190781363e-06,-4.756497600617036e-08,-6.881680412030027e-05
4.0,74.26944225399745,7.750180957489766,7.941746383770081,0.8491301361012855,-5.702263320707784e-07,-7.707801803693987e-07,5.637145104362666e-07,-6.257231987910577e-07,-1.341006512440177e-06,-4.637385063649561e-08,-6.070636837730276e-05
4.0,74.5194411300377,8.000179833528703,8.185875183768577,0.8491301361012855,-5.78540621983691e-07,-6.918714904434495e-07,5.779037360278691e-07,-5.762400748313323e-07,-1.2704121124271405e-06,-4.698372858031861e-08,-5.374737305190209e-05
4.0,74.76944000607801,8.25017870956958,8.430349840836495,0.8491301361012854,-5.592880939787955e-07,-6.192618450400127e-07,5.609312988540335e-07,-5.256591143439767e-07,-1.1785499390188082e-06,-4.560269814027808e-08,-4.77504433107728e-05
4.0,75.01943888211832,8.500177585610457,8.675140926730892,0.8491301361012855,-5.267646638389218e-07,-5.546507089055963e-07,5.297748408139713e-07,-4.768956452715764e-07,-1.081415372744518e-06,-4.594922214005118e-08,-4.2561392521881366e-05
4.0,75.26943775815863,8.750176461651332,8.920222231599102,0.8491301361012855,-4.880923099552846e-07,-4.969440949846804e-07,4.913909945698179e-07,-4.314094838943208e-07,-9.85036404939965e-07,-4.5279575813473554e-08,-3.805393239308918e-05
4.0,75.51943663419894,9.000175337692209,9.16557033936118,0.8491301361012855,-4.477535243291635e-07,-4.4552297320030807e-07,4.508211490676347e-07,-3.8980473477532163e-07,-8.932764975294716e-07,-4.443137037476089e-08,-3.412407087707953e-05
4.0,75.76943551023919,9.250174213732969,9.411164268063265,0.8491301361012855,-4.0867894657912454e-07,-4.003281329183423e-07,4.1125571384732385e-07,-3.521994516963314e-07,-8.090070794974669e-07,-4.3999269126342315e-08,-3.0685750761088505e-05
4.0,76.0194343862795,9.50017308977379,9.656985163963075,0.8491301361012855,-3.7209615373744014e-07,-3.606987127906415e-07,3.7448228046604395e-07,-3.1845008237288463e-07,-7.327948665280816e-07,-4.4025576290088956e-08,-2.7667421881524315e-05
4.0,76.26943326231981,9.75017196581455,9.903016040277482,0.8491301361012855,-3.3806281779413944e-07,-3.254391778091837e-07,3.398391420077131e-07,-2.8828293435369543e-07,-6.635019956033232e-07,-4.336757432308313e-08,-2.50093271675087e-05
4.0,76.51943213836012,10.000170841855368,10.149241553220705,0.8491301361012855,-3.0728615535830496e-07,-2.9442053904724555e-07,3.086148061050719e-07,-2.613710027139157e-07,-6.017066944055505e-07,-4.2960421861135345e-08,-2.2661345942302255e-05
4.0,76.76943101440042,10.250169717896132,10.395647809311063,0.8491301361012855,-2.792727881237892e-07,-2.6664407331024976e-07,2.80266283530428e-07,-2.3737741533242514e-07,-5.45916861434039e-07,-4.229532338746281e-08,-2.058126697269412e-05
4.0,77.01942989044068,10.500168593936893,10.642222199003433,0.8491301361012855,-2.542595018484752e-07,-2.4222300848875475e-07,2.5490920393547305e-07,-2.159788164012015e-07,-4.9648251033723e-07,-4.198075139845568e-08,-1.873340081300629e-05
4.0,77.26942876648098,10.750167469977653,10.888953252572028,0.8491301361012855,-2.314612726643823e-07,-2.2028589732481407e-07,2.3217066361174166e-07,-1.968763673169621e-07,-4.5174716998919637e-07,-4.122159043991199e-08,-1.7087458049815848e-05
4.0,77.5194276425213,11.000166346018473,11.135830514867486,0.8491301361012855,-2.1154492358388609e-07,-2.010713065660996e-07,2.1194232965795588e-07,-1.7980035459569116e-07,-4.126162301499857e-07,-4.0981734148314136e-08,-1.5617641527305626e-05
4.0,77.7694265185616,11.250165222059293,11.382844436143744,0.8491301361012855,-1.932498031921899e-07,-1.83619841621191e-07,1.9342707329187652e-07,-1.6451091590848804e-07,-3.768696448133809e-07,-4.0147314279323484e-08,-1.4301901378411256e-05
4.0,78.01942539460191,11.500164098100054,11.629986276611909,0.8491301361012855,-1.771407398565617e-07,-1.6825822025571417e-07,1.7712407236710454e-07,-1.5079652405724367e-07,-3.4539896011227585e-07,-4.0017436684963814e-08,-1.3121330425546286e-05
