regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
4.0,72.39476579104252,5.8755044945446695,6.12631932160496,0.8491301361046066,7.210181022584482e-06,-3.996494711768994e-07,-8.111903081128525e-06,9.377932430051557e-07,6.810531551407583e-06,-1.457949965034174e-07,-0.000174167090500837
4.0,72.519764294026,6.0005029975275015,6.246266997365839,0.8491301361021686,5.403988528330694e-06,-6.544374182157342e-07,-6.096084338433607e-06,4.794085019487621e-07,4.7495511101149594e-06,-1.4600946171805214e-07,-0.00016056128848414563
4.0,73.01975830596007,6.5004970094589405,6.727918040623615,0.8491301361012888,1.3458798315118674e-06,-1.038900168976657e-06,-1.5828552173946464e-06,-4.641582734621351e-07,3.0697966253521037e-07,-1.424501993937689e-07,-0.00011845284956208798
4.0,73.51975231789407,7.000491021390322,7.212086619685373,0.8491301361012855,-8.977551651864684e-08,-9.852729066428814e-07,1.0990348109632864e-08,-6.904960404214475e-07,-1.0750484231615282e-06,-1.3856777439018388e-07,-8.947274004991902e-05
4.0,74.01974632982814,7.500485033321762,7.698291726353746,0.8491301361012855,-5.207510445079775e-07,-8.263976697989242e-07,4.953208241550632e-07,-6.679100202585938e-07,-1.3471487143069017e-06,-1.346798893381377e-07,-6.880618972772467e-05
4.0,74.51974034176214,8.000479045253142,8.18616758331611,0.8491301361012855,-5.8554999766576e-07,-6.666740963600965e-07,5.76894868173457e-07,-5.754703562853041e-07,-1.2522240940258565e-06,-1.3073438592676395e-07,-5.373965455090583e-05
4.0,75.01973435369621,8.500473057188342,8.675430419843803,0.8491301361012855,-5.325165500231186e-07,-5.319953925956636e-07,5.289478296346995e-07,-4.76203168304593e-07,-1.0645119426187822e-06,-1.2634635592538628e-07,-4.2555685361648064e-05
4.0,75.51972836563021,9.000467069123484,9.165856791125027,0.8491301361012855,-4.5330069972505476e-07,-4.2573685328423775e-07,4.504217498538634e-07,-3.8918553670645953e-07,-8.790375530092925e-07,-1.2227728100431388e-07,-3.411978732613421e-05
4.0,76.01972237756428,9.500461081058571,9.657268466519282,0.8491301361012855,-3.769683961154282e-07,-3.4299174630623445e-07,3.7398436955005524e-07,-3.1789640497069403e-07,-7.199601424216627e-07,-1.1816920565664443e-07,-2.7664163052485828e-05
4.0,76.51971638949829,10.000455092993537,10.149521619384005,0.8491301361012855,-3.1132796564491903e-07,-2.7818236338083005e-07,3.0830523914200986e-07,-2.6087503250588076e-07,-5.895103290257491e-07,-1.1364327288568433e-07,-2.2658836130944076e-05
4.0,77.01971040143235,10.500449104928565,10.642498957590123,0.8491301361012855,-2.577084169503334e-07,-2.2758706749500514e-07,2.54743563705174e-07,-2.1553369050890866e-07,-4.852954844453385e-07,-1.0916640819936573e-07,-1.8731446041115136e-05
4.0,77.51970441336641,11.000443116863593,11.136103907224902,0.8491301361012855,-2.144317261117424e-07,-1.8774659409900286e-07,2.1168076933827323e-07,-1.794002685192731e-07,-4.0217832021074525e-07,-1.0476496120134352e-07,-1.5616103448079144e-05
4.0,78.01969842530042,11.500437128798563,11.630256254007069,0.8491301361012855,-1.7952192905470284e-07,-1.5605683527049287e-07,1.7711135399300548e-07,-1.504366848112085e-07,-3.355787643251957e-07,-1.0034375596824196e-07,-1.312010884904431e-05
4.0,78.51969243723448,12.000431140733589,12.124888835415076,0.8491301361012855,-1.5130720276326034e-07,-1.3071231109494472e-07,1.493236145269518e-07,-1.2705054996107066e-07,-2.8201951385820506e-07,-9.594410284164256e-08,-1.1101885344271471e-05
4.0,79.01968644916849,12.500425152668557,12.61994500078015,0.8491301361012855,-1.2819855564603483e-07,-1.1009451494615033e-07,1.2674640909729316e-07,-1.0802191191123932e-07,-2.3829307059218516e-07,-9.152041074787433e-08,-9.456099449281525e-06
4.0,79.51968046110255,13.000419164603644,13.115376639949874,0.8491301361012855,-1.0915487625041274e-07,-9.328953934835064e-08,1.0820934575944e-07,-9.242067149758685e-08,-2.024444155987634e-07,-8.689671092720871e-08,-8.103465731364834e-06
4.0,80.01967447303656,13.500413176538615,13.611142637936485,0.8491301361012854,-9.343729908852301e-08,-7.9552937821122e-08,9.303061784570808e-08,-7.953577286987392e-08,-1.72990236909645e-07,-8.253945125870267e-08,-6.983657622342091e-06
4.0,80.51966848497062,14.000407188473643,14.107207652268077,0.8491301361012855,-8.023185962199709e-08,-6.813355728696005e-08,8.043129349708183e-08,-6.882058385853663e-08,-1.4836541690895714e-07,-7.812128788197119e-08,-6.050313262006631e-06
4.0,81.01966249690463,14.50040120040861,14.60354113732128,0.8491301361012855,-6.906152073463895e-08,-5.861062450161784e-08,6.990501979836916e-08,-5.985179300107563e-08,-1.276721452362568e-07,-7.374281796231385e-08,-5.267467866547431e-06
4.0,81.5196565088387,15.000395212343639,15.100116559500325,0.8491301361012855,-5.948743344120614e-08,-5.0554208378834325e-08,6.103923362340084e-08,-5.229904792001672e-08,-1.1004164182004046e-07,-6.942363281522796e-08,-4.60697717410551e-06
4.0,82.01965052077276,15.500389224278727,15.596910761204814,0.8491301361012855,-5.144191923228144e-08,-4.3917020760096214e-08,5.353072306734521e-08,-4.5902357329901626e-08,-9.535893999237765e-08,-6.515106981438953e-08,-4.046640075149429e-06
4.0,82.51964453270676,16.000383236213693,16.09390344177209,0.8491301361012855,-4.438766225307701e-08,-3.821223290730079e-08,4.714631597336343e-08,-4.0455764475715547e-08,-8.25998951603778e-08,-6.098979649447794e-08,-3.5688057219833387e-06
4.0,83.01963854464083,16.500377248147654,16.59107673110227,0.8491301361012855,-3.8302977956352414e-08,-3.338483559343283e-08,4.167949949888697e-08,-3.579472602359583e-08,-7.168781354978525e-08,-5.693450955808388e-08,-3.1593427736667573e-06
4.0,83.51963255657483,17.00037126008159,17.08841483726124,0.8491301361012855,-3.296905482349874e-08,-2.926952316178246e-08,3.697870530803594e-08,-3.17870011376057e-08,-6.22385779852812e-08,-5.296938925301484e-08,-2.8068593496719453e-06
4.0,84.0196265685089,17.500365272015664,17.58590375353775,0.8491301361012855,-2.824863627582726e-08,-2.570537873778936e-08,3.2849079235928825e-08,-2.8325536930792346e-08,-5.395401501361662e-08,-4.905252961668363e-08,-2.5021152925640207e-06
4.0,84.5196205804429,18.000359283949713,18.08353101359722,0.8491301361012855,-2.4160244295034133e-08,-2.2719100775916642e-08,2.9289264295356177e-08,-2.5323170793819455e-08,-4.6879345070950775e-08,-4.533029835207231e-08,-2.237568551685552e-06
4.0,85.01961459237697,18.500353295883787,18.581285485782836,0.8491301361012855,-2.0502314573130055e-08,-2.011867712588616e-08,2.617026491076374e-08,-2.2708536686503262e-08,-4.0620991699016213e-08,-4.173370022880037e-08,-2.007030544810534e-06
4.0,85.51960860431097,19.00034730781766,19.079157199462735,0.8491301361012855,-1.720861943577177e-08,-1.7826007749058806e-08,2.340031501760758e-08,-2.042282207985116e-08,-3.5034627184830576e-08,-3.820535060420209e-08,-1.8053939393739691e-06
4.0,86.01960261624504,19.50034131975167,19.577137197757665,0.8491301361012855,-1.4289724582200985e-08,-1.5871318460560757e-08,2.0959147627598183e-08,-1.841739387517714e-08,-3.016104304276174e-08,-3.484986858188222e-08,-1.6284227041784763e-06
4.0,86.5195966281791,20.000335331685708,20.075217412094887,0.8491301361012855,-1.1662036061646119e-08,-1.416049717984711e-08,1.8783802475451863e-08,-1.665174530401562e-08,-2.5822533241493228e-08,-3.160995319534061e-08,-1.4725884369290574e-06
4.0,96.51947686685986,30.000215570377573,30.050180598250847,0.8491301361012855,8.326407914092412e-09,-3.097007166741116e-09,7.415146121192036e-10,-3.2102027579265335e-09,5.229400747351296e-09,4.600775578849462e-09,-2.930128690335117e-07
4.0,106.51935710554062,40.000095809058806,40.03758111003807,0.8491301361012855,6.74362451131436e-09,-2.3449507935752564e-09,-1.4618453478150384e-09,-8.986130656638744e-10,4.398673717739104e-09,8.33120630533462e-09,-9.29488792808377e-08
8.0,-211.61683280784916,-40.00142657373684,39.10373655195122,0.9536368244417588,2.6931469583102254e-06,-1.2015218344145926e-06,-7.350970368587648e-07,4.648583000902548e-09,1.4916251238956327e-06,1.93195587639081e-06,1.4218377756909012e-09
8.0,-201.4069550841561,-30.000700916193274,29.4396866267002,0.937916994551789,7.594615266076586e-06,-1.412136523080315e-06,-3.2457469883892395e-06,3.219860404986621e-08,6.1824787429962715e-06,4.3740094942811835e-06,4.79845410297604e-09
8.0,-190.95208029461537,-20.002231781855663,19.777705779261506,0.9060963026381829,1.5462357804039163e-05,-3.8022698980110846e-07,-5.761955609022942e-06,-4.878182677870225e-07,1.5082130814238054e-05,1.3870967389076429e-07,4.510942257856501e-07
8.0,-190.41708670184593,-19.501122322738958,19.293455318437434,0.9036336826380195,1.5576530406145235e-05,-3.078161049176338e-07,-5.571179192173729e-06,-6.62205418457425e-07,1.52687143012276e-05,-9.371200453723291e-07,6.177833214889543e-07
8.0,-189.88209310907652,-19.001365924359078,18.810511380255846,0.9010512640468726,1.558503648856429e-05,-2.458486139506072e-07,-5.284178207564538e-06,-8.752747865279705e-07,1.5339187874613683e-05,-2.1709559953772598e-06,8.48655674971216e-07
8.0,-189.34209957618776,-18.49836532063198,18.3244311145534,0.8983164466271789,1.5479589585748812e-05,-1.9880295454639134e-07,-4.8920037685977605e-06,-1.1176481681633276e-06,1.528078663120242e-05,-3.5884203721160283e-06,1.1727996407351623e-06
8.0,-188.80710598341835,-18.001487603478036,17.84426620060078,0.8954733785049565,1.5245662299149435e-05,-1.737924944957955e-07,-4.387101333829478e-06,-1.3421519954398169e-06,1.5071869804653638e-05,-5.173919841800959e-06,1.6207930061579924e-06
8.0,-188.26711245052957,-17.501494517547055,17.361088669486207,0.8924629367845212,1.4867456361495123e-05,-1.7746126345429953e-07,-3.7495050637241104e-06,-1.439419676051519e-06,1.4689995098040824e-05,-6.965269995898607e-06,2.253937438532556e-06
8.0,-187.7221189775215,-16.998471864908005,16.87498073044399,0.8892762732723036,1.4433697969780333e-05,-2.1890615980068726e-07,-3.068572078421063e-06,-1.133512222193745e-06,1.4214791809979645e-05,-8.970841872015413e-06,3.1553397038658297e-06
8.0,-187.18212544463273,-16.501680501038674,16.394890907152277,0.885969026704419,1.4076501154668076e-05,-3.0722569823457735e-07,-2.48093583711055e-06,1.6977531299695867e-07,1.3769275456433499e-05,-1.1146699841487704e-05,4.4215185262082655e-06
8.0,-186.63713197162463,-16.00193296471108,15.911939255240842,0.8824805095720936,1.4291122364001025e-05,-4.610699929821704e-07,-2.479908309779134e-06,3.795826825043562e-06,1.3830052371018854e-05,-1.3503752120897493e-05,6.244855295426842e-06
8.0,-186.08713855849717,-15.49925701436102,15.426150436728747,0.8788127138440077,1.6236006796029585e-05,-7.309038632855579e-07,-4.236279676886967e-06,1.2579184294003661e-05,1.550510293274403e-05,-1.5965494317127186e-05,8.898274819684315e-06
8.0,-185.53714514536972,-14.99818027853214,14.941896870855441,0.8750120477097993,2.2695479272866757e-05,-1.2677822180505895e-06,-1.0577065032954327e-05,3.210513440351777e-05,2.1427697054816167e-05,-1.8307461022947133e-05,1.2760143444691263e-05
8.0,-184.9871517322423,-14.498566377752178,14.459042350405397,0.8711074640889837,3.9647169309832655e-05,-2.4370644882761733e-06,-2.759199207988744e-05,7.270648834445697e-05,3.721010482155648e-05,-2.0029694572128512e-05,1.8412750489124292e-05
8.0,-184.43715831911484,-14.000171914002415,13.977345412171832,0.8671492880215939,7.689354044467127e-05,-4.2489361441113475e-06,-6.537377599552764e-05,0.00015007081939739846,7.264460430055993e-05,-1.9950207158729936e-05,2.6683142248929997e-05
8.0,-183.88216496586807,-13.498075439842411,13.492040257278862,0.8631849413987891,0.00016727582942575102,3.8927081328435714e-07,-0.00015762883954891215,0.00028003165367060097,0.0001676651002390354,-1.5740145495153152e-05,3.894148999544413e-05
8.0,-183.33217155274062,-13.000690095323662,13.01123804019312,0.85941443664949,0.000524364693353786,6.575247364506543e-05,-0.0005220191227455223,0.0004849296698881337,0.0005901171669988514,-7.476825363613655e-06,5.8907878654245984e-05
8.0,-182.77717819949385,-12.49789991673031,12.525065388130194,0.8559393983681904,0.0021791903938497724,0.000536534783898248,-0.0022141944723353233,0.001261767319505175,0.0027157251777480203,-2.267731017697369e-05,0.00010629265055361051
8.0,-182.23218472648574,-12.000959185472498,12.044250721635365,0.8529758376737644,0.002266981815652441,0.0035021445926306646,-0.002424223689349402,0.005435857591437025,0.0057691264082831055,-0.00011454821541697738,0.00020403914195476895
8.0,-181.69219119359698,-11.500825744738203,11.560489247960453,0.8504881031755486,-0.010719877287476802,0.010915835774381854,0.010479934997283299,0.01496237411213205,0.00019595848690505228,-0.00013241592716164207,0.0002693311725655784
8.0,-181.1621975409469,-10.999680639068176,11.076212686549253,0.8485618308229401,-0.017240990057425198,0.014731262207706155,0.017094722768220112,0.02237830683421912,-0.002509727849719043,-6.32316129461782e-05,0.00023876620029813657
8.0,-180.6422037685355,-10.49950319766948,10.592925387152585,0.8473515718622789,-0.016087920275281452,0.01511111671762368,0.016016747481728284,0.02519637498413653,-0.0009768035576577724,-3.80875027567883e-05,0.00018453734799140622
8.0,-180.12720993624345,-9.997859424530711,10.108189442833197,0.84684266770572,-0.015402576227112498,0.015088924585295297,0.015360661601097357,0.026199139657675907,-0.0003136516418172017,-2.8120938395968713e-05,0.00013421150408527533
8.0,-179.62221598419006,-9.501536292359958,9.628556306531484,0.846868364204057,-0.015205498061867868,0.015073075918967614,0.015177778206984814,0.02665541717685811,-0.00013242214290025422,-2.151364897444561e-05,9.266127738468486e-05
8.0,-179.11722203213668,-9.002144149221191,9.145910422382778,0.847222702842055,-0.015134040445498745,0.015065689848414367,0.015115283739421476,0.02691164643441038,-6.835059708437848e-05,-1.701594100579927e-05,6.149723286837837e-05
8.0,-178.6122280800833,-8.500638841763731,8.661177197747007,0.8477334483094888,-0.015101792152987308,0.015061728689616503,0.015089042032752758,0.027070449798248863,-4.006346337080517e-05,-1.4048180001726644e-05,4.000717443959232e-05
8.0,-178.10723412802992,-7.997688629598811,8.175007590705674,0.8482657796818381,-0.015085457890307135,0.015059262390176218,0.015076765093334903,0.027174090109163565,-2.6195500130917274e-05,-1.2062311759075967e-05,2.5949226326035555e-05
8.0,-177.60724011609588,-7.498754066010664,7.692684053107576,0.8487151129165116,-0.015077763604490358,0.01505741516627595,0.01507188051801555,0.02724161962134701,-2.0348438214407363e-05,-1.0672206721096945e-05,1.7132881781235138e-05
8.0,-177.10724610416185,-6.999195218622501,7.2097270073451085,0.8490122504534121,-0.015072375420519837,0.015055527186592331,0.015068840497905236,0.02728153866521693,-1.68482339275057e-05,-9.464303843640777e-06,6.2175402808722514e-06
8.0,-176.6072520922278,-6.499281169699226,6.726652015780793,0.8491204225844119,-0.015061460000271932,0.015054456364738697,0.015059907183711906,0.027296711350706132,-7.00363553323563e-06,-7.204361116877113e-06,-7.524410795388304e-05
8.0,-176.10725808029378,-5.9992871577678155,6.245098638225426,0.8491300589386993,-0.015050174708722625,0.015054405044689821,0.015050235842408161,0.02729096064154975,4.230335967195936e-06,-6.563882401460352e-06,-0.00015939466210772218
8.0,-175.98225957731026,-5.874288654784956,6.125153494247203,0.8491301217638204,-0.015050630651237271,0.015054556542119953,0.015051052103108304,0.027286458914114756,3.9258908826819705e-06,-6.664825943966503e-06,-0.00017399613896993093
8.0,-175.85726107432674,-5.749290151802096,6.005417645793993,0.849130133949822,-0.015052117181604876,0.015054658257637073,0.015052960572130925,0.02728049499481615,2.5410760321979003e-06,-6.777771506578432e-06,-0.00018959185558564
8.0,-175.73226257134326,-5.6242916488192645,5.885905475978946,0.8491301358816828,-0.015053983478061207,0.015054677533622426,0.015055346710658023,0.0272727511069045,6.940555612195559e-07,-6.8885218751295664e-06,-0.0002071038068868853
8.0,-175.60726406835974,-5.499293145836405,5.766632827835068,0.8491301362267675,-0.015056084209290015,0.015054589216354474,0.015058099636519265,0.027262852350062334,-1.4949929355405345e-06,-6.994723790691184e-06,-0.000227228504783733
8.0,-175.48226556537622,-5.374294642854798,5.647617693381378,0.8491301366077025,-0.015058526562836027,0.015054368160159738,0.015061367923662939,0.027250364317677227,-4.1584026762887805e-06,-7.090561813678469e-06,-0.00025073969101679634
8.0,-175.3572670623927,-5.2492961398833815,5.52888090626419,0.8491301377638213,-0.015061486182306192,0.015053976183770558,0.015065375802680728,0.027234769049671356,-7.50999853563368e-06,-7.173041868604052e-06,-0.0002786572813928451
8.0,-175.2322685594092,-5.124297636944239,5.41044702443882,0.8491301413890494,-0.015065157523595786,0.01505335998125762,0.015070374856766317,0.02721543249945696,-1.1797542338164851e-05,-7.241293225474166e-06,-0.000312369189796012
8.0,-175.1072700564257,-4.99929913412076,5.292345509609854,0.8491301524555828,-0.015069773896371163,0.01505244916178779,0.01507665706086306,0.027191565914401403,-1.7324734583372414e-05,-7.292113301509307e-06,-0.0003537576587847831
8.0,-174.9822715534422,-4.874300631696889,5.1746122939206085,0.8491301852917413,-0.015075657167753382,0.015051153639243892,0.015084594055543951,0.02716217779481522,-2.4503528509490016e-05,-7.320704454492112e-06,-0.00040534562382356766
8.0,-174.85727305045867,-4.749302130609904,5.05729182574887,0.8491302799870771,-0.015083307263521849,0.015049349231155489,0.015094694638354294,0.02712601040845799,-3.395803236636019e-05,-7.324245537263398e-06,-0.0004704621522621261
8.0,-174.73227454747519,-4.624303633856433,4.940439684135607,0.8491305453994477,-0.015093523979157,0.015046872998741655,0.015107680256081479,0.027081451957446635,-4.6650980415344906e-05,-7.303858825880848e-06,-0.0005534175294678661
8.0,-174.60727604449167,-4.499305150707189,4.824125835693335,0.849131268343975,-0.015107584665623449,0.015043505868506545,0.015124560379055492,0.027026411294744444,-6.407879711690413e-05,-7.252689452486607e-06,-0.0006596722866184452
8.0,-174.48227754150815,-4.374306708922964,4.708438572337443,0.8491331819106793,-0.015127456517684724,0.015038938991179083,0.01514667619478606,0.02695813697295805,-8.851752650564093e-05,-7.182819697557927e-06,-0.0007959825133099848
8.0,-174.35727903852464,-4.249308388951113,4.593489109215029,0.8491381032070628,-0.015155863768827557,0.015032770524146982,0.015175497493395525,0.026872959224838143,-0.00012309324468057561,-7.095868351516115e-06,-0.0009705153751962952
8.0,-174.23228053554112,-4.124310416381288,4.479416743478579,0.8491503978653651,-0.015195938328840928,0.01502449267247765,0.015211849662096816,0.0267659400340059,-0.0001714456563632772,-7.0046214015598785e-06,-0.0011929720233783158
8.0,-174.10728203255763,-3.9993134032756235,4.3663943955560995,0.8491802234769281,-0.015249681200785258,0.01501357769112319,0.015253821117177897,0.026630450179798495,-0.00023610350966206742,-6.916500578049143e-06,-0.0014748583254807434
8.0,-173.98228352957412,-3.8743189561325995,4.254634321612059,0.8492504363101419,-0.015314166634472656,0.014999725313028851,0.015292372813807612,0.026457783617461594,-0.00031444132144380424,-6.847741158614334e-06,-0.0018302365916669583
8.0,-173.8572850265906,-3.7493311532756994,4.144393878770507,0.84941066152546,-0.01537442859443727,0.014983493177242133,0.015303917931002844,0.026237104810237756,-0.0003909354171951363,-6.795819696111165e-06,-0.002277564466771026
8.0,-173.7322865236071,-3.62436000526686,4.035981538385807,0.849764491856545,-0.015394077715259673,0.014967428041153037,0.015241461039503133,0.025956300729628033,-0.00042664967410663626,-6.752825520946778e-06,-0.0028434259937232384
8.0,-173.60728802062357,-3.4994292561883014,3.9297639021087747,0.8505187487611109,-0.015309978512782731,0.014957655892188833,0.015031112358798344,0.025604528275639242,-0.00035232262059389785,-6.655962662063661e-06,-0.0035685960197055105
8.0,-173.48228951764008,-3.3745932654057067,3.8261750344583425,0.8520655001131565,-0.01504433830122353,0.01496496954587912,0.014586877873961152,0.025177005199809758,-7.936875534441008e-05,-6.4354320315833085e-06,-0.004514999710771012
8.0,-173.35729101465657,-3.2499718750762767,3.7257291847725953,0.8551040820403102,-0.014545095079571689,0.015003635768279268,0.01385258718494644,0.02468137853908113,0.00045854068870757915,-5.989677905425413e-06,-0.005767783324655942
8.0,-173.23229251167305,-3.1258183255515384,3.629035529055813,0.8607961536374604,-0.01384085841883616,0.015085840844882499,0.012854733064664092,0.024142965446157336,0.0012449824260463392,-5.25165977622354e-06,-0.007420854548318145
8.0,-173.1022940685702,-2.997745538306068,3.5332227343709355,0.8714494687524383,-0.013029910544791908,0.015218600490664896,0.011672119064787972,0.023584243941989023,0.002188689945872988,-4.197660078046398e-06,-0.009626573942122584
8.0,-172.9772955655867,-2.876601976080703,3.4464973022409313,0.8888247362758606,-0.012359151274625332,0.015374376342249085,0.010576110241491597,0.023104643991996448,0.0030152250676237537,-3.1385502574606167e-06,-0.012159554145748427
8.0,-172.84229718236452,-2.7499054607485776,3.3597772095149927,0.9191337695715558,-0.01190244024694475,0.015536308510343237,0.00960061317974649,0.02271398153183613,0.003633868263398487,-2.4534880964059375e-06,-0.015068136658672245
8.0,-172.70229885902296,-2.626250128455597,3.2784880709640305,0.9679042766346562,-0.011757918328551683,0.015652202658063247,0.00891753675577004,0.022505848123103876,0.0038942843295115635,-2.816661118598517e-06,-0.017711459826462467
8.0,-172.54230077520407,-2.499432961042171,3.1973221916610366,1.051399238329929,-0.011915505767486493,0.01568272430410262,0.00859525149108623,0.022557049892031885,0.0037672185366161275,-5.149221796559242e-06,-0.019427677092836514
8.0,-172.35230305066915,-2.373817113986108,3.117471587324618,1.196111961412218,-0.012327324701008923,0.01558305083654079,0.008784686102533244,0.023020466521128918,0.0032557261355318674,-1.026956992746688e-05,-0.01898892548399175
8.0,-172.10730598482147,-2.2505653483428754,3.0385560965458,1.4596360602434018,-0.013268190580661718,0.015361716743453938,0.009921709226633059,0.024149802113457623,0.0020935261627922207,-1.8181567645953958e-05,-0.015394145640855478
8.0,-171.7423103561096,-2.1249908172390675,2.9583676510791124,1.98797410457327,-0.015323825545357243,0.015273879781197394,0.012827242810736168,0.0263314224719911,-4.994576415984914e-05,-2.690154981287654e-05,-0.00914198515099049
8.0,-171.15731736214678,-2.0003203135063727,2.8809310391007013,3.0246017796075155,-0.016058424320553665,0.015553171735948822,0.014907524050420983,0.029015337664440675,-0.0005052525846048431,-3.206783645309622e-05,-0.00386697686914161
8.0,-168.39235047615156,-1.7498795144559078,2.731206044732193,8.35373655693861,-0.015685570361892723,0.015713535706797753,0.015054220467056595,0.03231282516450304,2.796534490502947e-05,-3.240563081337038e-05,-0.0004347791122393729
8.0,-160.93743975821505,-1.4999670562006733,2.5849769585616356,21.14275672231602,-0.015772450051086424,0.015777650071219024,0.015016736707667998,0.034649887158647384,5.200020132600791e-06,-2.9580218138950064e-05,-5.8403120978061177e-05
8.0,-146.09261754389348,-1.2500219686799263,2.443638176081479,42.89916189965026,-0.015865659840520227,0.015866808402634307,0.01500656022763656,0.03692186545054771,1.1485621140804037e-06,-2.6668271782650197e-05,-1.3375077798917848e-05
8.0,-123.94288281521558,-1.0000024773241791,2.313061156090115,62.984149872989924,-0.015966667179722588,0.015966894269375413,0.014996854210506677,0.03872997751053975,2.2708965282530746e-07,-2.4061510987964678e-05,-3.557564103877711e-06
8.0,-96.49321156003688,-0.7499985087167038,2.200599724469032,65.52496520226947,-0.016069066982288712,0.016069266468868366,0.014983049167506961,0.0398002965793651,1.9948657965437877e-07,-2.191599440737376e-05,-1.3999927156397446e-06
8.0,-65.77857940692894,-0.4999852136811012,2.1136100817867525,64.59510569041073,-0.016160735442437856,0.016160978285719708,0.014972494096949989,0.040590206429756526,2.428432818515902e-07,-2.0283368061836253e-05,-1.3710532749486998e-06
8.0,-33.263968810858444,-0.24998347195649784,2.0584752809282962,66.00548907771466,-0.016225488379841137,0.016225679642158628,0.014965177950475356,0.04107925049866869,1.9126231749072575e-07,-1.9299509381840113e-05,-1.3519526943627652e-06
8.0,0.000632803113120417,4.7936122338314805e-06,2.0395751058045826,69.34355534471875,-0.016248563972655894,0.016249170621904035,0.014958165777770507,0.04103812260866707,6.066492481415775e-07,-1.8968184337583408e-05,-1.3640135694131805e-06
8.0,28.200295076192873,0.2499939621769486,2.0584841472051334,81.05039437439602,-0.016236106093939308,0.01622511910488231,0.0150702879151585,0.04095587794977708,-1.0986989056997049e-05,-1.929840691095089e-05,-1.5389080998694932e-05
8.0,35.750204656396846,0.5000506540300861,2.114550409321172,11.224474613328391,-0.015565194011066853,0.0159010558430703,0.01244092721317946,0.03198574979231272,0.0003358618320034451,-1.963184364235191e-05,-0.0018449526052707506
8.0,37.215187111363605,0.750214046657814,2.201153821870974,7.79728311729152,-0.015960513568016383,0.01589607323558116,0.013067211763738243,0.029963004928670437,-6.444033243522412e-05,-2.1518383326483904e-05,-0.00033313416160308043
8.0,38.64516998549493,1.0001730594058342,2.311981845376842,13.49903389506033,-0.01580486411101533,0.015476152825915425,0.013031417256947581,0.03190824445561399,-0.0003287112850999061,-2.483294415514655e-05,0.0024158116435656204
8.0,44.49509992512316,1.2500024700411145,2.443597695950253,59.39167562365832,-0.01588834289010831,0.015863802046801125,0.015235562692015567,0.036820620785970315,-2.454084330718448e-05,-2.6703958108522433e-05,3.0613118594280744e-05
8.0,57.34994597194731,1.4999723504945113,2.5849784727112834,21.905529480293296,-0.015769652894284458,0.015778446312561215,0.014972561729434957,0.03331213181471854,8.793418276756976e-06,-2.9562285607341304e-05,-6.407145442592285e-05
8.0,64.80485668988382,1.7499763523056564,2.731263295909899,8.351308097072472,-0.01570497429725708,0.015709147559442076,0.01507310028317098,0.03033263620305515,4.173262184995613e-06,-3.2407450880677334e-05,-0.00043516610699531697
8.0,67.5648236357597,1.9996947936057454,2.8805492231280816,3.0316885939687004,-0.014114942414249456,0.012332001703166381,0.012474564466670418,0.02189950160198417,-0.0017829407110830746,-3.20717618954939e-05,-0.00384777475845396
8.0,68.15481656984184,2.125327996096607,2.958580721555958,1.9860066932960565,-0.008299341016641745,0.0075264019915639215,0.0053368224148948465,0.014449430507191892,-0.0007729390250778238,-2.6885283024247194e-05,-0.009159317974674081
8.0,68.51481225843435,2.2489544604405074,3.0375218826843065,1.464352408078502,-0.0026848675463706055,0.004474022304042241,-0.00023273984390498412,0.009092952815884079,0.0017891547576716358,-1.8308062851877926e-05,-0.015325493751340088
8.0,68.76480926440138,2.3745322906184003,3.117927487523729,1.1950189215762834,-0.0004556251573946215,0.0028859405821714578,-0.0018565332285682586,0.005913509477104487,0.0024303154247768363,-1.0252710267112147e-05,-0.018999907607643134
8.0,68.9548069889363,2.500327123898645,3.1978905388892263,1.0506385457606628,0.0002522464140174087,0.001953078065341824,-0.001975041797154636,0.004011662181679384,0.0022053244793592327,-5.161644897089117e-06,-0.019421618161047826
8.0,69.10980513263587,2.623053455426725,3.276421213334664,0.9695139132649329,0.0006689562274037411,0.001368039579271529,-0.0018692003944726183,0.0027947858938645255,0.0020369958066752698,-2.87303776794498e-06,-0.017771186266475753
8.0,69.25480339609675,2.751019243193756,3.360523104855783,0.9187946569391342,0.001026671282903335,0.0009616887991581682,-0.0017784678511567524,0.0019116580809997153,0.001988360082061503,-2.486733075779467e-06,-0.015042549763078592
8.0,69.38480183919961,2.8729808176027976,3.4439636385668835,0.8894922803356892,0.001248877979207782,0.0006927787922019872,-0.0016917614193426803,0.0013154435871678256,0.0019416567714097691,-3.1381388594604726e-06,-0.012240521740754231
8.0,69.51480028230242,2.9989356547362513,3.534093733946757,0.8713196121510386,0.0012611910923289462,0.0004906410917299199,-0.0015089325604390486,0.0008874814876811872,0.001751832184058866,-4.225345252048838e-06,-0.00960369211133779
8.0,69.64479872540528,3.1270223557552406,3.6299557851510067,0.8607228850606531,0.0010538689374933736,0.0003399997782374218,-0.0012010552580956782,0.000602334301750717,0.0013938687157307953,-5.269150943974251e-06,-0.007402599664965639
