design,departure,arrival,distance,light_arrival,lead_over_light,mean_speed,passenger_proper_time,light_travel_time,passenger_time_over_light_time,max_speed_vs_normal,max_acceleration,max_compartment_riemann,max_clock_rate
clock_1,0.0,7.5,12.600000000000001,12.600000000000001,5.100000000000001,1.6800000000000002,7.5,12.600000000000001,0.5952380952380951,0.0,0.0,4.440892098500626e-16,1.0
clock_0p2,0.0,7.5,12.600000000000001,12.600000000000001,5.100000000000001,1.6800000000000002,1.4999999999999996,12.600000000000001,0.119047619047619,0.0,0.0,4.440892098500626e-16,1.0
clock_55,0.0,7.5,12.600000000000001,12.600000000000001,5.100000000000001,1.6800000000000002,409.48612524858174,12.600000000000001,32.49889882925252,0.0,0.0,4.440892098500626e-16,54.598150033144236
