time,required_negative_null,peak_x,peak_null_cosine,material_ADM
0.0,1.107031581382609,-0.6000000000000001,0.11203495162990412,5070.803594991137
0.5,1.4837908435236598,-0.95,0.0008386337334929549,4774.855405379926
1.285,8.745470143046466,-0.6499999999999999,-0.02297367871501929,4116.3581885465355
