time,required_negative_null,peak_x,peak_null_cosine,material_ADM
0.0,0.12782872339676166,-0.5,0.25447155786604303,1432.1837576664757
0.5,0.10060391668924724,-0.8,0.010506921646048648,866.4940860812075
1.285,0.2038063005515949,-0.5,-0.022147269529502436,133.88799242342392
