regulator,difference_rho,difference_pr,difference_pt,difference_polarization,estimate_rho,estimate_pr,estimate_pt,estimate_polarization
4.0,-0.0014176339145770527,0.0008389786410485189,-0.006094169639616803,-0.0010991253820877578,-0.008746764093411644,0.007193123833848747,0.005563144764056159,0.014218524112999576
8.0,-0.0034686662346361686,0.008157107284281326,-0.022766466551967297,-0.0021066342226596867,-0.007963433929434046,0.007342814129570019,0.005013587151723415,0.014167766154395047
