arrangement,coupling,coordinate,pressure_derivative,lapse_term,angular_term,residual,relative_residual
inner,1.0,-1.5,-6.82063254580811e-07,4.3495533847932276e-07,2.4699758177101877e-07,-1.1033433046949368e-10,-8.088931238894702e-05
inner,1.0,-2.8,-0.00013924068334592447,-6.234925634218868e-05,0.00020158986876646224,-7.092165090340045e-11,-1.7590576069582837e-07
inner,1.0,-4.0,-2.747756299711158e-05,-4.043374063670892e-09,2.7481605674715314e-05,-6.964599354858641e-13,-1.2671383450158756e-08
inner,1.0,-5.5,-4.082868261977227e-06,-6.578026312897267e-16,4.082868331335857e-06,6.870082726041478e-14,8.413304356540174e-09
inner,8.0,-1.5,-9.556221566380893e-07,5.992490677132427e-07,3.561435975502798e-07,-2.2949137456675984e-10,-0.00012008874653227318
inner,8.0,-2.8,-0.00022557830757140014,-0.00010109312134725363,0.0003266710182760283,-4.1064262548077407e-10,-6.285258630355167e-07
inner,8.0,-4.0,-3.576604064420132e-05,-5.273959869777906e-09,3.577131251493768e-05,-2.0891334113494996e-12,-2.9201239812934122e-08
inner,8.0,-5.5,-4.85970683565255e-06,-7.833247241883819e-16,4.859706893127587e-06,5.669171187182298e-14,5.832832457721628e-09
inner,64.0,-1.5,-1.01077190444139e-06,6.305142004920539e-07,3.7999303136703683e-07,-2.646725822992424e-10,-0.0001309431129753157
inner,64.0,-2.8,-0.00025109960306252187,-0.00011352009956646005,0.0003646191243072083,-5.78321773607969e-10,-7.930485216176968e-07
inner,64.0,-4.0,-3.769895454729708e-05,-5.574963668005033e-09,3.77045269291016e-05,-2.581863481419377e-12,-3.4238108833404915e-08
inner,64.0,-5.5,-5.012945264055349e-06,-8.090689640547117e-16,5.012945316163592e-06,5.129917402191741e-14,5.1166700461493984e-09
inner_pair,1.0,-1.5,4.765778226528803e-06,-6.550515043104138e-06,1.7845681444387786e-06,-1.686721365564095e-10,-1.2874889003500004e-05
inner_pair,1.0,-2.8,-0.0001400256101642078,-6.27036344600725e-05,0.00020272917518135953,-6.944292076050892e-11,-1.7127014107586425e-07
inner_pair,1.0,-4.0,-2.7711726219348345e-05,-4.076274462289986e-09,2.771580180274385e-05,-6.910667852311377e-13,-1.246701757961014e-08
inner_pair,1.0,-5.5,-4.120423415383302e-06,-6.635812662679628e-16,4.120423485602534e-06,6.955565121671793e-14,8.440352314128814e-09
inner_pair,8.0,-1.5,5.752015633888889e-06,-7.82941449173516e-06,2.0770984280460263e-06,-3.004298002453789e-10,-1.9186336648149714e-05
inner_pair,8.0,-2.8,-0.00022559819884486218,-0.00010110141326878174,0.0003266992015060796,-4.106075643340798e-10,-6.284179826703089e-07
inner_pair,8.0,-4.0,-3.577133960222962e-05,-5.27468259807781e-09,3.57766121957779e-05,-2.0890497922569466e-12,-2.9195745531100276e-08
inner_pair,8.0,-5.5,-4.860516426112093e-06,-7.834470404056316e-16,4.860516483604084e-06,5.670854326351787e-14,5.833592354395524e-09
inner_pair,64.0,-1.5,5.916171777431072e-06,-8.047673927049169e-06,2.1311643964649076e-06,-3.377531531891545e-10,-2.0984960622629285e-05
inner_pair,64.0,-2.8,-0.0002510999377188089,-0.00011352023708068559,0.00036461959647830636,-5.783211881387959e-10,-7.930466917971851e-07
inner_pair,64.0,-4.0,-3.7699041868176765e-05,-5.5749755181519516e-09,3.770461426183256e-05,-2.581862356559623e-12,-3.423801461317874e-08
inner_pair,64.0,-5.5,-5.012958495124978e-06,-8.090709572266462e-16,5.012958547233623e-06,5.129957466850146e-14,5.116696502437192e-09
spanning_pair,1.0,-1.5,1.4375174220947892e-06,-2.500630245967817e-06,1.0630909478411547e-06,-2.1876031873160244e-11,-4.374122803018285e-06
spanning_pair,1.0,-2.8,-3.13755875583142e-05,-2.455404417807587e-05,5.592971037196498e-05,7.8635574905729e-11,7.029862094983259e-07
spanning_pair,1.0,-4.0,-4.021920058237436e-05,-9.096241752859844e-09,4.022832225870303e-05,2.5434575805097573e-11,3.1612782260851186e-07
spanning_pair,1.0,-5.5,-0.00037451057752968964,-8.67053472654829e-14,0.0003745147660706524,4.188454257416426e-09,5.591872548395929e-06
spanning_pair,8.0,-1.5,1.4838035291345115e-06,-2.5877428781987657e-06,1.1039156753770113e-06,-2.3673687242940306e-11,-4.5742171161928135e-06
spanning_pair,8.0,-2.8,-3.7470182114897834e-05,-3.1722613827511476e-05,6.91928935855574e-05,9.764314808362751e-11,7.055870329994964e-07
spanning_pair,8.0,-4.0,-6.847521534604357e-05,-1.5957583156262298e-08,6.849123757263557e-05,6.464343574590515e-11,4.719104847774526e-07
spanning_pair,8.0,-5.5,-0.0010775194850513807,-2.4758551772530366e-13,0.001077535450086442,1.5964787475732448e-08,7.408065202234541e-06
spanning_pair,64.0,-1.5,1.4913385793029272e-06,-2.600937045090182e-06,1.1095745249201542e-06,-2.3940867100449647e-11,-4.602375388228026e-06
spanning_pair,64.0,-2.8,-3.887403366983436e-05,-3.338811146683401e-05,7.226224718314161e-05,1.0204647324092535e-10,7.060847764376853e-07
spanning_pair,64.0,-4.0,-7.712903313944164e-05,-1.8017699091820628e-08,7.714713231016998e-05,8.147163651182898e-11,5.28027919453771e-07
spanning_pair,64.0,-5.5,-0.0014648480087616456,-3.3507943816459736e-13,0.0014648735322965675,2.5523199842459807e-08,8.71181765292332e-06
outer,1.0,-1.5,4.544669901738445e-09,-7.36546564679459e-09,2.820678698783847e-09,-1.1704627229825087e-13,-7.945675665523381e-06
outer,1.0,-2.8,-8.921881375898466e-06,-1.0034004112726353e-05,1.8955912909025976e-05,2.7420401158131458e-11,7.232682784003875e-07
outer,1.0,-4.0,-2.9766807794245668e-05,-7.28785692941958e-09,2.9774120724304095e-05,2.5073129007990294e-11,4.2105591962473837e-07
outer,1.0,-5.5,-0.0003723099200519024,-8.62693412559613e-14,0.00037231410853446603,4.188396294287772e-09,5.624847081222964e-06
outer,8.0,-1.5,4.343635151163997e-09,-8.015917115416794e-09,3.672124120165407e-09,-1.5784408739018289e-13,-9.84576307445157e-06
outer,8.0,-2.8,-1.4419761494336782e-05,-1.6471236799763793e-05,3.0891042811445665e-05,4.4517345091830106e-11,7.205547808913962e-07
outer,8.0,-4.0,-5.750599420678631e-05,-1.4015077575489745e-08,5.752007355045002e-05,6.426608821930718e-11,5.586408374860791e-07
outer,8.0,-5.5,-0.001075146100303195,-2.4710070828215187e-13,0.0010751620652753667,1.5964725071006963e-08,7.424389361827552e-06
outer,64.0,-1.5,4.21675344983232e-09,-8.04558814473987e-09,3.8286691426919e-09,-1.6555221565025304e-13,-1.0288490782425607e-05
outer,64.0,-2.8,-1.5732502781232007e-05,-1.8011468182673657e-05,3.3744019570436106e-05,4.860653044202459e-11,7.202248882679473e-07
outer,64.0,-4.0,-6.607111093433732e-05,-1.6051382240165282e-08,6.608724340809253e-05,8.109151505397271e-11,6.135190440946103e-07
outer,64.0,-5.5,-0.0014624430862563683,-3.3458586447558577e-13,0.0014624686097274655,2.5523136511391986e-08,8.726122071827982e-06
